int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Oita,992,564,2005,2006,2009,2010,45672717878,61010754920,727,1830,3045,2885,4346,314194
Tsukumi,84,61,2010,2010,2011,2011,3381241631,5767131262,1270,1985,2657,2713,333,25755
Kochi Ko,137,107,2007,2008,2011,2011,5330724834,7576685518,1022,1755,1997,2398,555,42889
Hidaka,10,10,2005,2005,2008,2010,328773613,419287060,1695,1946,1810,2094,37,2848
Kashima Ko,782,548,2009,2009,2010,2010,59386003710,105532498369,1655,2674,3463,3562,5188,400608
Kushiro,120,104,2007,2007,2010,2011,6688829922,10682160029,1005,2296,2796,3249,671,51684
Shimonoseki,988,246,1998,2003,2008,2009,9831476531,10912458256,275,1350,837,1671,1498,114844
Izuhara,112,90,2003,2002,1998,1998,1588891908,2306029657,462,1371,1912,2117,265,20309
Iwakuni,131,68,2005,2006,2007,2008,6342719368,8073871087,661,1524,2984,2990,478,36914
Mishima,265,82,2002,2005,2010,2010,18198664964,24719320627,494,2239,3483,3483,1369,105845
Otake,170,84,2005,2007,2010,2010,4054952573,7007094610,487,1420,2146,2204,518,40001
Hamada,94,34,2002,2004,2010,2010,4339211111,7686885879,290,1697,2621,2888,324,25023
Shibushi Wan,268,126,2010,2007,2011,2011,6401720981,9847071383,592,1720,1674,2041,726,55871
Matsuyama,298,137,2003,2005,2009,2009,3924249382,5688805708,517,1839,1608,1587,768,58818
Niigata Ko,324,177,2004,2004,2004,2005,38421491076,35928504055,834,2448,3995,3861,4010,266393
Ube,521,354,2005,2006,2008,2009,36468970095,64435635382,790,1840,3503,3527,2633,201182
Sasuna,231,204,2008,2007,2010,2010,17595370080,23452716616,611,1661,1517,1615,1591,121251
Tobo,114,92,2001,2001,2004,2005,213339638,279510688,341,502,406,402,62,4738
Kisazaru,567,401,2007,2008,2008,2009,111509015876,117169570998,2856,3154,4206,3900,10612,698291
Hakodate Ko,57,52,2004,2005,2008,2009,572462149,777378463,1036,1614,1481,1403,98,7414
Tamano,92,83,2007,2008,2011,2011,3548228857,6288073023,964,1850,2226,2277,399,30772
Saijo,66,26,2008,2009,2018,2018,2384514991,1981614977,822,1173,1983,1717,170,11754
Kushimoto,20,20,2002,2002,2009,2010,729240887,756391039,676,1052,2763,2462,91,6992
Onoda,125,100,2003,2002,2006,2007,397086503,599640006,600,794,787,808,92,7005
Tomakomai Ko,525,275,2007,2007,2007,2007,41192184637,72256052083,926,1989,3422,3677,3160,244135
Nakagusuku,37,28,2005,2004,2006,2007,3215109955,3248594858,1196,2300,3353,3533,337,23674
Shishimi,278,228,2009,2008,2012,2011,25436573307,31413437727,463,1403,1507,1725,2334,173627
Namikata,108,101,2005,2005,2009,2010,4467812148,6259244506,882,2081,3428,3276,581,44744
Hannan Ko,32,26,2009,2007,2010,2010,699938689,1183683389,1154,1362,1612,1614,91,7028
Tokuyama,112,63,2007,2007,2010,2011,1684322960,2675076107,526,1315,1977,2101,292,22290
Nakatsu,86,83,2005,2006,2009,2009,576937562,871216242,778,1182,1081,1117,124,9522
Yura,26,25,2007,2007,2010,2010,3884254005,6657915996,3593,3620,3378,3477,291,22227
Kin,44,43,2005,2006,2010,2010,1477826708,2372971859,628,1260,1142,1295,153,11848
Uno,41,39,2010,2010,2011,2011,2428840822,4084164888,1013,2362,2692,2816,235,18167
Morozaki,14,13,2002,2002,2005,2011,699374676,619100072,2607,2854,3631,3479,67,5132
Yanai,43,33,2001,2001,2001,2002,11380459594,8199276011,3241,4155,4562,4518,1142,71214
Himeji,210,143,2005,2005,2009,2009,60238080226,46252903701,1310,3049,5389,5343,5786,361571
Muroran,376,248,2008,2008,2011,2012,26342043962,46604791260,1274,2187,3132,3204,2088,161146
Tsuruga,150,53,2006,2006,2008,2009,6860326367,11611845512,491,1742,2381,2573,567,43826
Saganoseki,204,177,2009,2009,2012,2012,8010593191,13157553176,1208,1909,2379,2471,989,76348
Sasebo,76,32,2002,2004,2006,2012,3317586881,2857987998,487,2237,940,2109,517,39902
Kamaishi Ko,40,37,2004,2003,2012,2013,2426471111,4406343232,1387,2054,3647,3863,188,14496
Shimotsu,216,119,2009,2008,2009,2009,18043441432,33347366445,971,2183,3495,3617,1635,126339
Uchinomi,12,12,2006,2006,2007,2007,2892133496,5460031011,1368,2386,4048,4712,162,12525
Kurii,5,5,2005,2005,2013,2013,316551586,574685238,982,1588,3074,3243,21,1618
Satsumasendai,30,23,2004,2005,2006,2006,1360972026,1672897424,597,8106,2459,3042,234,17888
Chigasaki,2,2,2010,2010,2011,2011,22196296,32492960,1393,1393,1368,1395,5,364
Fukushima (Nagasaki),221,108,2008,2008,2012,2012,13837834432,23249378199,590,2269,2712,2738,1141,88191
Hikari,36,32,2003,2005,2010,2010,400415039,598201044,379,936,1256,1271,55,4195
Shigei,77,64,2007,2007,2012,2011,2354008101,3091116691,927,1879,1509,1731,377,28743
Tsutsu,416,352,2003,2004,2009,2010,12873933920,20001594417,760,1528,2241,2477,1299,99953
Hitachi,57,49,2005,2005,2003,2004,8508403836,5928497389,2469,2638,4023,4167,746,50757
Hitachinaka,250,166,2008,2008,2009,2010,41950271148,28888981510,3666,3698,4194,3786,2777,214616
Kurihama,12,10,2004,2006,2002,2002,29436247,33626545,2629,3842,2364,1788,44,3268
Noshiro Ko,61,42,2007,2008,2010,2010,4895439768,8922313848,1145,1901,2720,2747,326,25166
Marugame,7,7,2008,2008,2018,2018,427576520,502170079,827,1672,1563,1673,30,2288
Usuki,10,9,2008,2008,2016,2017,119549357,186893459,944,1843,2691,3025,37,2869
Kudamatsu,41,16,2003,2005,2001,2001,7466267657,10737672727,4229,2542,3971,3971,451,34895
Yaizu,45,38,2003,2003,2006,2006,2462629041,4175004980,3923,9429,20435,22784,456,34638
Wakayama,268,168,2008,2008,2012,2012,39837947645,75931434007,1478,2852,3365,3412,2163,167342
Nakanoseki,199,116,2005,2007,2009,2008,24406641795,8423773407,838,3099,3781,3125,1603,123978
Hakata,1995,345,2003,2005,2008,2007,35201924563,18566483640,459,1316,792,843,5862,452043
Choshi,36,34,2007,2007,2012,2012,3784775891,6858119603,1365,2530,3638,3787,272,20987
Omaezaki Ko,72,64,2006,2006,2007,2007,8324751022,3516403408,2535,2428,3110,2538,565,43746
Oshima Nagasaki,44,39,2010,2011,2015,2016,2147868663,3321049950,681,1585,1889,1918,211,16324
Toyamashin,348,132,1999,2002,2006,2007,7603611808,9906264528,528,1258,1894,1911,864,63678
Kainan,67,53,2005,2005,2008,2008,1898792875,3002542181,1059,1910,3867,3959,284,21906
Wakamatsu/Kitakyushu,95,76,2003,2004,2013,2013,1414414470,1995698613,615,1247,2211,2189,209,16012
Soma,48,42,2010,2010,2010,2011,5191095015,8258387769,2377,2563,2657,2690,435,31408
Ikitsuki,173,126,2002,2004,2010,2010,5269439811,8908063765,674,1706,2674,3213,550,42368
Nakada,13,13,2005,2005,2007,2007,768064730,1239091522,2201,10235,2632,2679,192,14526
Oniki,53,36,2002,2005,2011,2012,3305980751,5619104398,454,2109,3401,4180,217,16734
Kamoise,42,41,2004,2005,2009,2009,815056256,1320239230,524,978,1631,1766,110,8469
Nishinoomote,41,39,2008,2008,2008,2007,1349440103,2098496193,1064,1842,1666,1640,163,12512
Karatsu,34,27,2005,2005,2012,2012,1542984646,1775951492,652,1728,3141,3165,172,13306
Hososhima,95,56,2004,2006,2013,2014,2513248113,3779450722,616,1076,2212,2479,269,20792
Akita-Funakawa Ko,202,106,2007,2007,2009,2010,4162310544,5721640537,649,1307,1538,1612,497,38291
Hanasaki Ko,239,42,1985,1989,1991,1991,357844243,162666568,105,1672,1575,1297,125,9388
Kakogawa,169,126,2006,2006,2011,2011,4727837975,7359619473,1035,2284,3533,3742,619,47654
Oura,161,130,2005,2006,2009,2008,8714996217,11451382332,201,1071,1452,1505,816,59728
Ishikari,133,84,2007,2005,2007,2007,8091175715,7583036018,971,1995,3439,3222,867,58997
Komoda,108,100,2007,2007,2013,2014,6790561535,9617209117,470,1426,1466,1861,667,48850
Aomori Ko,71,63,2002,2002,2008,2008,715495839,682864778,885,1165,1073,1575,162,12393
Mori,6,6,2009,2009,2010,2010,411198951,749207321,3610,2881,4294,4358,34,2598
Kanazawa,161,43,2001,2003,2003,2004,2007546920,1278654660,625,1263,979,1105,401,30962
Toyohashi,200,88,2003,2005,2007,2005,6222740743,3041538639,839,1947,2170,1651,604,46595
Kunehama,162,142,2004,2005,2010,2010,3656927500,4778442628,687,1303,972,979,635,47877
Naoshima,45,40,2008,2008,2009,2010,2542366628,4054373128,2588,2307,3339,3345,283,21866
Aokata,87,82,2006,2006,2010,2010,7924409725,13221065645,1162,2842,2497,2862,802,61933
Oppama,8,6,2009,2009,2008,2008,333634367,245542779,1675,1424,1780,1484,33,2551
Tobishima,143,58,2004,2005,2007,2007,4186139546,7321572514,609,1596,2136,2263,402,31022
Tachibana,101,75,2008,2009,2008,2008,15448201874,28667611577,3581,2954,3481,3533,1006,77835
Fukui,36,27,2004,2002,2006,2007,129290217,187569432,460,745,674,666,35,2674
Ishigaki,125,49,2006,2002,2007,2009,2721589200,2462353502,167,1939,587,1399,439,33816
Maizuru,166,75,2004,2003,2012,2012,7995391611,12735147513,844,1905,2177,2579,787,60740
Ryotsu,23,22,2001,2001,2001,2002,103201686,146325740,612,1105,1034,1133,30,2260
Hojo,12,12,2000,2000,2001,2002,170500271,256502431,1427,3817,1776,1621,77,5799
Shimizu,413,204,2007,2006,2009,2009,14992601700,15885617773,960,2204,2116,1944,2213,159578
Hetono,4,4,2002,2002,2009,2009,301056502,556165056,1977,2204,2167,2184,24,1854
Kikaishima,8,8,2009,2009,2012,2012,1109907580,2080134259,1905,1953,2503,2523,69,5333
Nemuro Ko,168,30,1984,1987,1990,1988,29681416,28702552,82,479,412,526,45,3361
Ofunato,14,8,2014,2012,2014,2014,155543672,231866384,712,1254,1007,975,29,2194
Wadomari,11,11,2008,2008,2008,2007,1899634786,3333260560,2770,3494,4489,4744,138,10685
Toba,25,25,2002,2002,2003,2004,382938032,264215163,933,4314,1554,669,123,9293
Imabari,50,20,1998,2002,2006,2007,207309420,348761041,260,684,616,637,44,3346
Kure,269,196,2007,2007,2011,2011,23168859863,39017010369,1195,2211,3122,3187,1617,124899
Naoetsu Ko,109,84,2005,2005,2008,2009,19056941519,15099359610,1278,2765,4519,4312,2007,126591
Kanokawa Ko,48,45,2008,2008,2009,2009,3441453797,6073322100,1204,2125,3102,3134,377,29150
Yokosuka,88,63,1997,2004,2005,2007,11683341213,9308655995,1378,3090,4452,3630,936,70075
Atsumi,44,41,2000,1999,1996,2001,645406702,349483599,1002,1268,2795,1625,78,5955
Seto,72,57,2003,2005,2010,2011,4550207215,7408678521,1145,2134,3200,3465,411,31772
Nagasu,53,33,2008,2009,2017,2017,1521167903,2829917824,467,975,1553,1627,143,11042
Ichikikushikino,21,15,2006,2005,2009,2009,611545333,914688758,703,2626,4899,4868,96,7374
Takasago,47,23,2002,2003,2001,2001,151873101,185856258,796,690,1260,1248,78,5941
Saga,57,46,2006,2007,2007,2007,2144231559,3467078187,1481,2266,2219,2298,236,18139
Yawatahama,26,26,2007,2007,2009,2012,391778058,502354632,808,1177,939,1157,74,5690
Tadotsu,45,21,2009,2010,2017,2017,2071135410,3483520509,882,1944,1823,2322,158,12124
Ishikawa,22,18,2009,2009,2010,2010,2086795839,3825361666,2207,2260,2592,2592,163,12599
Misumi Ko,31,18,2003,2005,2003,2002,27001837,36547212,256,364,329,317,15,1151
Nanao,107,76,2003,2004,2011,2010,6672393269,10740261395,848,2031,3250,3172,561,43352
Nishitokyo,32,32,2006,2006,2010,2011,2594941985,4065362166,1402,2361,2984,3355,234,17485
Tateyama,20,20,2009,2009,2014,2012,896113182,790956163,693,3357,3727,2132,291,21972
Uwajima Ko,11,9,1990,1991,1987,1981,52376411,57949655,881,1690,1518,2130,33,2460
Omi,13,13,2005,2005,2011,2012,410464876,713913025,586,1148,1765,1988,34,2613
Minamata Ko,19,12,2006,2005,2010,2010,68538634,99106709,323,763,841,828,18,1349
Uchiura,36,19,1996,2001,2006,2007,623888778,900263570,533,1036,1158,1562,66,5009
Habu,32,31,2005,2006,2010,2013,857242379,1328510650,804,1711,1571,1455,101,7741
Yoshiumi,62,57,2009,2009,2012,2012,4963686504,9212824913,1001,2046,2993,3057,402,31041
Otaru,197,58,1988,1994,2004,2006,579888810,638736160,384,1090,1074,1482,275,20855
Katakami,17,14,1993,1995,1993,1995,25417583,29021539,779,845,771,727,7,513
Hinase,19,11,2002,2001,2004,2014,93302931,80997912,273,3591,579,567,43,3267
Kawashimo,2,2,2010,2010,2011,2011,19466258,29501834,960,960,736,746,2,189
Oma,14,14,1997,1997,2008,2008,298589861,488877276,873,1946,3386,3646,41,3139
Shingu,26,25,2007,2006,2004,2005,2580325419,3372137622,2659,3125,3790,3773,193,14941
Sakai,255,66,2000,2005,2006,2007,5434677075,6163528377,328,1618,1650,2128,597,46029
Eigashima,1,1,1993,1993,1993,1993,1562077,1646458,1029,1029,1029,1029,1,39
Shikama,74,65,2007,2007,2012,2012,1080498821,1735288977,981,1331,2349,2407,149,11438
Yoro,11,11,2006,2006,2004,2004,1954759613,3802721533,2883,2662,3028,3066,112,8694
Kesennuma Ko,31,29,2004,2004,2012,2013,689296439,1191304719,5330,10129,6205,5870,253,19034
Sone,8,8,2001,2001,1997,1999,8029889,9591329,760,692,606,539,5,369
Komatsushima,42,38,2005,2004,2007,2007,2663362658,3273614162,1320,2367,2893,2899,220,16970
Fushikitoyama,102,42,1992,1998,1997,2001,455615975,478494541,560,1108,983,1082,145,11043
Kagoshima,81,49,2009,2008,2009,2009,4072875952,1737999017,521,1452,933,1612,551,41430
Beppu,9,9,2001,2001,1998,2003,137548726,31318371,1103,1414,781,1017,47,3607
Hirara Ko,50,19,2000,2001,2005,2005,4495442885,4471182360,569,1460,1264,3752,566,43867
Owase Ko,5,5,2004,2004,2004,2004,63773306,100974388,644,870,1217,1220,8,580
Gamagori,38,34,2009,2009,2010,2011,8258083092,3030835643,3053,3868,4393,4014,507,39199
Hofu,14,14,2002,2002,2005,2004,27083029,39624253,462,519,428,423,9,675
Hitakatsu,210,30,1995,2002,2006,2006,1130767853,841274928,476,1525,2174,1591,250,18966
Kinwan,27,20,2011,2010,2013,2013,1241594921,2212448060,595,1320,1181,1187,103,7965
Tokachi,24,24,2003,2003,2004,2004,311991189,533476578,677,1214,1376,1436,44,3399
Hatoma,48,26,2000,2005,2004,2005,5916299263,5885796084,906,4877,2450,3403,773,57117
Shikaura,2,2,2012,2012,2011,2011,348081373,620776647,3070,3070,4296,4351,23,1804
Shimoda Ko,16,15,2003,2003,2005,2005,151642143,172564519,1138,1216,1435,1314,34,2654
Haramachi,45,27,2010,2008,2012,2012,6072729205,10970599896,3466,2672,3457,3470,397,30713
Shiohama,6,6,1997,1997,2002,2002,11329822,15489273,243,545,678,645,4,298
Kusubo,24,24,2007,2007,2005,2008,317290920,314165028,356,561,743,632,35,2670
Nita,11,11,2003,2003,2011,2012,175677577,327514705,270,778,2117,2389,16,1232
Imari,9,6,1999,1999,2004,2005,35539752,58203486,296,547,402,402,10,777
Tsushi,8,8,2003,2003,2015,2016,199815716,328102752,627,1388,2187,2219,19,1456
Sakaiminato,32,26,2003,2003,2009,2009,361468296,481761852,546,902,1815,1887,55,4204
Tanabe,7,7,2010,2010,2013,2012,858771536,1097563784,2861,2444,2703,2299,84,5796
Abashiri Ko,12,11,2004,2005,2012,2012,243627607,425336259,1076,2277,1820,1880,34,2619
Oki,8,8,2009,2009,2011,2011,216134581,242296386,551,974,883,829,24,1860
Ine,8,8,2008,2008,2008,2008,25798109,34507151,332,727,699,690,10,725
Onomichiitozaki,41,35,2002,2001,2006,2006,429896093,728150134,937,5980,2973,3161,267,20146
Aioi,39,20,2010,2005,2009,2009,340925824,540197935,783,1113,1069,1053,60,4636
Iwaya,6,6,2002,2002,2007,2008,45387703,63059461,1483,1558,1942,1912,12,944
Shibayama,2,2,2000,2000,1987,1990,13526043,5010311,3703,3703,4832,4311,6,463
Matsusaka,31,29,2010,2010,2017,2017,2638694501,4214791933,1091,1806,2757,2850,270,20116
Naze,17,13,2006,2006,2008,2011,918367909,849405802,616,1536,2201,3637,143,10337
Itoigawa,89,25,2006,2006,2007,2007,786693412,1294136710,1313,1204,1006,1013,168,12935
Fukushima (Hokkaido),11,11,2004,2004,2012,2012,1092440694,2042485318,1158,6118,4346,4715,116,8873
Akadomari,24,23,2003,2003,2002,2002,103794647,146965996,818,1076,786,862,34,2584
Mita,1,1,2013,2013,2013,2013,775103367,789927914,5044,5044,5044,5044,82,6367
Uraga,6,6,2006,2006,2006,2007,1752811472,2282274516,2026,3345,4634,5240,100,7393
Nyugawa,8,8,2012,2012,2018,2018,86480128,145592561,341,1090,1205,1562,22,1676
Tsushima,6,6,1998,1998,1998,1999,7435714,9778580,411,381,333,335,7,559
Miyakojima,9,9,2008,2008,2008,2008,2856472622,3477645011,1138,4781,7492,5921,245,16258
Toyota,2,2,2014,2014,2016,2015,2297063,2434589,780,780,548,439,2,161
Mitajiri,31,22,2003,2002,2003,2003,47335966,60972719,602,707,692,683,23,1733
Taiza,10,9,2007,2006,2012,2013,652426881,1164280512,1141,1320,1911,2273,50,3872
Nakagususku,11,8,2004,2000,2007,2002,185673259,76382222,595,1097,579,591,33,2552
Takuma,17,17,2005,2005,2007,2007,431710308,551624749,757,1316,3793,4472,44,3374
Miyazu,22,11,2009,2007,2009,2009,269605937,441795193,466,895,815,811,30,2309
Sensyu,11,11,2009,2009,2011,2011,421495591,779902629,532,1382,1773,1946,35,2694
Mizusaki,8,7,2009,2007,2012,2011,90127493,99609143,313,775,534,664,11,843
Takamatsu,51,17,2006,2006,2007,2007,3976885108,7364660750,566,2930,4031,4474,330,25375
Tonosho,8,8,2007,2007,2008,2009,766945032,1138552512,2621,2638,3178,3298,86,5803
Sukumowan,21,20,2005,2006,2007,2009,1187158580,1570868294,695,5077,3460,3209,171,13237
Ota,10,10,2008,2008,2011,2011,68704523,105647830,561,517,451,443,14,1047
Ena,2,2,2004,2004,2005,2005,168528740,318557146,2896,2896,4005,4040,13,1001
Rumoi Ko,28,22,2009,2008,2011,2011,424817410,611837633,554,1916,1417,1307,76,5852
Koniya,7,7,2010,2010,2011,2011,558042882,1000286068,2694,3045,5050,5217,62,4767
Hashi,1,1,2007,2007,2007,2007,6308523,7767388,348,348,348,348,1,95
Ogi,4,4,2000,2000,2008,2008,263733631,461897400,845,1598,3267,3377,29,2231
Kashiwazaki,4,4,1996,1996,1996,1998,10488020,12601718,1569,1336,1133,1055,4,286
Gushikawa,2,2,2008,2008,2007,2007,169975992,312156206,1848,1848,1836,1837,14,1110
Kohama,4,4,2013,2013,2013,2013,146576737,253231384,1588,1987,1581,1591,16,1200
Minamidaito,5,5,2007,2007,2009,2009,609968286,1163396919,2545,2438,2528,2553,39,2989
Toshima/Tokyo,8,8,2003,2003,2007,2008,121472435,198439231,2015,2033,1307,1401,16,1246
Nakanoshima,1,1,2004,2004,2004,2004,15288026,5783087,6462,6462,6462,6462,11,827
Sumoto,2,2,2000,2000,2002,2003,12179670,19132744,2724,2724,2390,2573,6,500
Obama,5,5,2007,2007,2013,2015,234188677,343048972,4638,9861,2474,2880,72,5451
Narashino,6,6,2003,2003,2002,2002,658626482,232491261,3184,2900,3815,3584,47,3630
Tajiri,8,8,2005,2005,2007,2007,83433940,129512920,769,794,632,661,13,998
Hamasaka,3,3,2009,2009,2014,2015,153260654,287350710,944,878,1125,1127,47,3645
Mine,5,5,2005,2005,2010,2010,37840334,68220554,427,531,293,277,4,329
Futami,2,2,2002,2002,2001,2002,7753409,11228209,1284,1284,1215,1257,2,156
Takeshiki,1,1,1993,1993,1993,1993,39336,45651,27,27,27,27,0,1
Omonawa,4,4,2007,2007,2007,2007,379167511,669583089,3734,7172,2803,2683,55,4260
Onagawa,4,4,1993,1993,1991,1991,10725929,14888350,860,924,937,973,3,243
Akashi,1,1,1990,1990,1990,1990,2454990,571553,672,672,672,672,2,130
Kasaura,2,2,2009,2009,2008,2008,18871816,28791522,1721,1721,1863,1864,3,237
Minami,1,1,1991,1991,1991,1991,328078,339686,219,219,219,219,0,10
Imazato,2,2,2004,2004,2002,2002,85255273,139915247,2902,2902,4727,4757,7,549
Yachiyo,1,1,1998,1998,1998,1998,6237385,10888753,233,233,233,233,1,57
Kechi,2,2,2008,2008,2008,2008,4223806,6575263,711,711,711,678,1,62
Tsuzuki Ku,1,1,2004,2004,2004,2004,268494783,530062087,1665,1665,1665,1665,31,2391
Shichirui,1,1,2005,2005,2005,2005,562721,847025,218,218,218,218,0,10
Takuno,1,1,2014,2014,2014,2014,3565418,4270520,700,700,700,700,1,71
Koura,3,3,2012,2012,2012,2012,9296075,13996095,649,811,848,845,3,195
Nikaho,3,3,2000,2000,2011,2011,277803437,497267241,1110,2387,4520,4733,23,1763
Ushimado,3,3,2014,2014,2016,2016,147570,386428,176,154,131,128,1,98
Tsuna,2,2,2009,2009,2010,2010,126697039,147867517,1999,1999,1254,1293,16,1220
Hirugaura,1,1,1998,1998,1998,1998,9101945,8948722,2471,2471,2471,2471,11,865
Hamochi,1,1,1989,1989,1989,1989,3227734,2363762,1678,1678,1678,1678,1,62
