int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Kinuura,340,193,2007,2009,2012,2011,34634079784,57579291919,2505,3383,4101,4114,2831,218862
Yokkaichi,745,451,2007,2008,2007,2008,167914454428,246747055848,1289,3081,5116,5255,14826,1055845
Shiogama,50,33,1996,1998,1997,1997,300596383,352429090,1696,1790,1889,1791,179,13579
Osaki,103,98,2009,2008,2012,2012,3767925142,4169445759,484,972,745,783,359,26403
Nakanoseki,147,89,2004,2005,2007,2006,20725227716,7128633755,1304,3617,3810,3259,1269,98204
Namikata,104,96,2005,2005,2009,2009,1270133834,1853999526,980,1506,1427,1344,408,31120
Hitachi,85,81,2005,2005,2006,2007,11553701771,9443086365,2919,2994,3825,3662,1068,74667
Uno,18,18,2011,2011,2012,2012,2760635667,4653480818,6610,5628,7012,6973,266,20613
Sakaisenboku,802,458,2007,2007,2009,2010,102366732026,84359394493,1024,2221,3760,3687,10547,700263
Shiriyamazaki,32,31,2006,2006,2011,2011,3689487163,5551497749,1562,3200,3621,3913,366,28227
Kamaishi Ko,34,32,2002,2002,2013,2014,961739872,1700943493,1429,1587,2906,3050,96,7390
Nagasaki,159,88,2004,2003,2013,2014,11113579270,11993534754,516,1694,1272,3825,906,69899
Hitachinaka,203,157,2007,2008,2009,2010,29339282609,29157739849,3447,3410,3995,3781,2068,159842
Tokyo,1405,374,2006,2006,2009,2009,198046530302,211791699840,1887,2642,3611,3605,23471,1813456
Niihama,266,170,2009,2008,2010,2010,8613360155,14490072448,987,1894,2603,2648,1086,83675
Mikawa,271,120,2004,2006,2003,2003,61674214379,21783852944,4590,2904,5387,5006,3766,291247
Tsukumi,60,39,2009,2009,2010,2010,2015962621,3486678541,826,1700,2093,2161,181,13944
Sasebo,82,35,2002,2003,2004,2007,1969435498,618880581,485,1292,573,847,397,30635
Takeshiki,4,4,2004,2004,2011,2011,61024938,93661536,1113,1321,2237,2280,11,823
Niigata Ko,469,205,2007,2005,2005,2006,43388542423,43462184186,718,2654,3764,3678,4828,324320
Izuhara,167,122,2005,2004,2005,2004,3844941912,4442888822,656,1546,1760,1963,475,36465
Matsuyama,254,145,2002,2005,2009,2009,9726838442,10918564920,630,2875,3269,3214,1295,99875
Yoshiumi,57,50,2008,2008,2011,2011,4805408220,8834575380,2405,3633,3443,3473,460,35433
Shibushi Wan,297,193,2005,2007,2010,2010,18233141036,31209169121,926,3065,3948,4171,1706,131758
Mishima,276,94,2003,2007,2010,2010,17094300110,23698848008,656,2359,3574,3657,1438,111215
Oita,953,614,2006,2007,2010,2011,152193392932,273910312667,849,2155,4796,4980,10053,753371
Hiroshima,463,210,2002,2005,2007,2006,28713397323,10528522502,526,2330,3118,2281,2086,156207
Otake,167,79,2003,2005,2011,2011,4134949952,7286015261,304,1237,2522,2625,444,34225
Imabari,30,22,2003,2005,2009,2009,640080621,1036125825,368,1558,1887,1862,78,5974
Sasuna,203,175,2007,2007,2008,2008,14040701859,18978260237,582,1350,1346,1502,1345,103467
Hakata,1910,341,2004,2005,2008,2008,36097769648,22130918849,500,1493,825,1026,5893,454343
Oma,22,20,2000,2000,2004,2005,500933874,804192743,1825,2741,2950,2986,95,7284
Funabashi,264,186,2005,2004,2005,2006,1660926001,2024805071,1110,1206,1702,1506,364,27770
Akita-Funakawa Ko,141,101,2004,2006,2010,2010,7719903426,12121000583,1083,3045,3876,4108,895,69122
Ube,452,287,2005,2006,2010,2010,33505439069,62512904276,625,1579,3943,4099,2363,182727
Choshi,64,62,2008,2008,2010,2010,9411940228,16840142497,1707,3329,3720,3874,707,54557
Saijo,33,11,2007,2005,2012,2013,36841929,48833214,828,708,355,296,24,1788
Komatsushima,144,53,2000,2004,2007,2007,4619108813,5750861511,363,1954,2748,2661,425,32820
Kitakyushu,371,243,2003,2003,2007,2007,7599260633,6524401369,522,734,1197,1230,1037,72970
Wakamatsu/Kitakyushu,97,75,2002,2002,2011,2011,658103801,864175298,556,768,1130,1068,135,10303
Onahama Ko,275,206,2010,2009,2011,2012,28263723322,48490616781,3177,3395,3985,4014,2398,185320
Shigei,101,77,2006,2006,2008,2008,1895670897,2288121456,716,2103,2631,2413,700,53757
Shishimi,252,209,2009,2008,2012,2012,23269735993,27860838505,581,1836,1473,1666,2158,161916
Tokuyama,107,62,2007,2006,2013,2015,1932165882,2010642610,226,841,2384,2904,332,25391
Shimizu,558,227,2006,2006,2009,2009,23365198534,27510695545,621,3435,2953,2945,3425,250021
Yura,17,17,2005,2005,2007,2006,1576431111,1340747561,952,2075,2942,2604,215,16287
Kin,94,93,2007,2007,2011,2011,3742381522,6238378574,498,992,1664,2035,305,23527
Tobo,41,38,2001,2001,2005,2006,100525036,141902153,638,776,909,904,32,2451
Saganoseki,151,136,2009,2009,2011,2011,6705820976,11050927766,890,1842,2735,2759,696,53669
Yanai,41,32,2001,2001,2002,2002,12459778103,8824203000,3632,2423,4571,4445,1337,81048
Himeji,232,164,2004,2004,2009,2009,56414676336,42663581109,1265,2720,4846,4734,5835,362746
Kokura,181,139,2003,2003,2005,2007,10751601039,9338354900,625,1154,2429,2507,1197,77209
Tsuruga,147,65,2001,2005,2009,2010,7377780376,12126305050,702,2298,2975,3536,705,54474
Saiki Ko,150,123,2006,2007,2009,2008,9525879281,12596423178,1315,2392,3616,3685,815,62908
Onoda,33,23,2006,2005,2009,2009,59612750,73718859,200,430,446,415,21,1564
Uchiura,49,25,1996,2001,2004,2004,1751885327,2405630876,495,1668,2450,3129,162,12423
Wakayama,248,128,2006,2005,2008,2008,5382873986,9255023141,1033,1033,1457,1483,657,50580
Akadomari,32,28,2002,2002,2010,2010,284330779,437360622,976,1319,1629,1755,53,4103
Satsumasendai,25,19,2002,2002,2001,2001,1298452768,1517618995,1097,2210,3585,3570,122,9389
Kagoshima,116,72,2008,2008,2011,2011,7064595929,8840755879,687,2814,1466,4677,793,61184
Tateyama,43,38,2007,2007,2007,2007,6891117666,10399457975,2062,3258,4265,4266,607,46208
Kamoise,79,74,2007,2007,2010,2011,2728209384,4293603411,791,1432,1861,1959,308,23793
Atsumi,31,29,2002,2002,2001,2002,1367728448,479914960,1085,1515,3086,2289,96,7390
Kainan,44,34,2002,2002,2007,2007,245871432,370769418,817,915,1174,1214,72,5465
Kurihama,25,20,2004,2005,2010,2009,362280191,154066982,3487,5631,4899,3605,129,9746
Muroran,296,209,2008,2007,2010,2010,17855186542,29704346636,990,2611,3152,3188,1540,118955
Noshiro Ko,65,43,2006,2006,2010,2010,7297026410,13219034854,2889,2380,3716,3807,499,38613
Marugame,16,16,2005,2005,2005,2004,961504683,1715785642,747,1426,2031,2619,217,16812
Tamano,42,37,2009,2010,2011,2011,4454316145,7750028545,2347,3656,4968,4988,498,38510
Usuki,9,9,2007,2007,2007,2008,14616442,10113291,538,856,857,746,11,862
Hakodate Ko,38,36,2004,2004,2012,2012,518386957,881872614,228,894,2583,3620,102,7715
Kushimoto,60,56,2009,2009,2009,2009,9295636687,15262277081,2410,2921,3752,3983,706,54690
Mizusaki,4,4,2002,2002,2007,2005,14171123,11058833,343,309,249,203,2,169
Nishitokyo,230,209,2007,2008,2008,2009,42911860321,65510286407,1726,2976,4243,4634,3126,241190
Tsutsu,222,198,2005,2006,2008,2009,11308437171,16959991915,729,1736,2241,2560,1037,79871
Toba,45,39,2006,2006,2011,2010,1910058563,2089241615,945,1726,2409,2402,183,14078
Koura,6,6,2003,2003,2009,2008,42856993,28977264,748,713,891,712,7,505
Yaizu,61,50,2003,2003,2004,2005,319795408,341605471,3579,7564,3318,2575,365,27406
Shimoda Ko,36,34,2006,2007,2008,2009,1479774894,2185156723,1193,2111,2124,2063,164,12687
Ishikari,178,82,2008,2006,2007,2007,6906419357,6784060282,842,1671,2369,2288,881,61617
Amagasakinishinomiya,188,95,2002,2001,2003,2003,1766300891,1843843833,826,1020,1337,1169,383,29413
Soma,105,76,2010,2009,2010,2011,15323063658,25361182669,4123,3246,3912,3948,1290,96465
Oshima Nagasaki,31,25,2001,2001,2006,2008,611370471,741904512,556,1708,1397,2108,103,7944
Ishigaki,58,43,2003,2003,2007,2010,2080930092,2385006968,729,3615,1214,2368,396,30216
Fukui,43,30,2004,2004,2009,2010,218679884,312993271,488,925,893,906,50,3796
Nakatsu,46,43,2003,2003,2006,2007,183033917,247388532,584,622,595,611,50,3854
Sensyu,87,78,2004,2004,2010,2010,1331661062,1958475974,781,1138,1933,1847,173,13302
Toyamashin,340,139,2000,2002,2008,2008,9013317107,12224325552,534,1718,2539,2740,1073,79884
Hidaka,62,59,2009,2009,2010,2010,7590940434,11919086151,1603,3100,3822,3932,683,52701
Tachibana,147,119,2008,2009,2010,2010,13614518149,23567980977,1963,2424,2931,3026,1094,84621
Hakodate,80,71,2007,2007,2010,2011,1872142311,2497198220,527,1075,1561,1532,271,20893
Tajiri,8,8,2006,2006,2010,2010,528342863,942360635,1348,2003,2299,2464,47,3595
Karatsu,33,27,2004,2004,2010,2010,2633699635,3023769342,857,2166,4669,4514,307,23740
Hanasaki Ko,230,41,1985,1989,1991,1992,128079049,66647629,94,557,570,537,78,5858
Kanazawa,261,60,2002,2005,2005,2004,1530012046,1242741227,387,773,692,618,301,23191
Toyohashi,195,142,2007,2007,2007,2007,14366447641,6259671612,1242,1813,2100,2106,987,76247
Hakatashima,31,28,2005,2005,2010,2009,362642283,554090535,728,991,1542,1544,57,4346
Komoda,142,129,2005,2006,2010,2011,5080358321,5929991047,686,1249,1111,1166,465,35581
Hiratsuka,9,8,2008,2007,2012,2012,810167137,1433123347,3044,3895,7356,7767,81,6204
Kunehama,202,157,2003,2004,2007,2007,6885798963,10345314995,830,1500,1928,2260,666,50218
Ena,8,8,2007,2007,2009,2009,421133620,671545180,1044,2297,2704,2961,46,3569
Nishinoomote,56,53,2008,2007,2010,2010,7380105888,12789730077,2413,3498,3543,3642,607,46805
Aokata,98,94,2006,2006,2010,2010,13108825272,21233537382,2439,3640,4010,4403,1244,96108
Shimotsu,185,113,2009,2008,2008,2008,25933736233,48596045162,868,2381,4691,4845,2078,160695
Hirahata,80,57,2006,2007,2008,2009,2746603796,4528793246,813,1983,3107,3119,356,27453
Takuno,8,8,2004,2004,2007,2008,528121156,802366709,757,1881,2167,2689,47,3588
"Futtsu, Chiba",5,4,2014,2014,2019,2019,3676366071,6825072765,1486,21600,43741,46857,24,1822
Hitakatsu,222,49,1997,2006,2010,2012,1129833990,1613963838,465,801,1322,1273,187,14238
Tobishima,64,46,2004,2007,2010,2010,4351675239,7743851842,1246,2258,3081,3117,369,28535
Saga,74,45,2006,2007,2010,2010,2301197703,3988060523,840,1821,2418,2601,231,17876
Ogi,13,13,2008,2008,2015,2014,443774427,548046153,776,1677,2691,2240,52,4013
Iwakuni,106,61,2008,2008,2008,2008,7775762057,10159808606,930,2126,3589,3635,631,48763
Maizuru,140,85,2002,2003,2011,2011,8151757284,14553750352,712,1740,3439,3640,780,60253
Ryotsu,26,22,2003,2006,2012,2012,549092884,540802305,495,1066,2403,2154,80,5399
Minamata Ko,27,23,2008,2007,2010,2010,221382814,342770148,753,1294,1301,1313,43,3298
Sakaiminato,26,25,2003,2003,2010,2010,327900415,484422569,557,801,1495,1475,41,3162
Hetono,5,5,1999,1999,2013,2014,401523132,731328901,1840,2847,2885,2869,33,2531
Kikaishima,13,13,2007,2007,2012,2013,1606668841,2563377809,2796,2869,3333,3272,124,9598
Nemuro Ko,179,29,1984,1987,1991,1988,25946792,26717061,69,271,351,485,40,3015
Ofunato,29,23,2007,2005,2011,2011,190962755,278452694,713,780,784,766,35,2716
Yoro,13,13,2004,2004,2006,2006,2794577103,5375158449,3920,5628,4745,4835,228,17614
Takamatsu,72,26,2003,2002,2005,2005,594071504,945591451,728,954,1035,1119,109,8414
Fukushima (Nagasaki),293,108,2009,2007,2011,2011,18629467500,31764532881,564,2890,3255,3449,1903,147192
Naoetsu Ko,114,84,2005,2004,2006,2007,22540224156,18126530675,969,2905,4985,4762,2582,165484
Oura,141,122,2005,2006,2010,2009,10691169105,14349093003,536,1319,1950,2105,962,72030
Kanokawa Ko,44,37,2010,2010,2009,2009,2741447747,4907393867,945,1500,2207,2237,298,23074
Yokosuka,72,42,1996,2004,2004,2004,8518180951,9500022268,1915,4089,5864,6346,930,69835
Gamagori,57,48,2007,2007,2008,2008,6386834179,2310233614,1188,2600,4021,3455,343,26539
Kure,304,204,2006,2007,2010,2010,18984464132,35160093629,712,1802,3460,3655,1527,117928
Hamada,52,32,2002,2003,2010,2010,3878417933,6885117915,1001,1643,2968,3232,291,22480
Takasago,77,35,2003,2003,2004,2003,154078742,190743974,586,670,841,839,90,6848
Kusubo,41,40,2006,2007,2011,2012,966294663,1364425509,602,900,1071,1199,84,6460
Kudamatsu,46,20,2003,2005,2001,2001,7766798014,11166991380,4338,2275,3983,3977,553,42787
Tsushi,24,16,1999,2000,2000,2000,64120974,88255507,731,709,714,728,21,1619
Seto,84,61,2004,2007,2010,2010,5511243507,9434078456,916,3065,2705,3238,550,42396
Nagasu,90,55,2006,2009,2008,2008,1458032981,2185603757,1031,1924,2196,2255,221,17020
Hojo,5,5,2000,2000,2005,2006,138093624,226024008,1261,1163,1421,1433,21,1590
Naze,7,7,2009,2009,2012,2013,264890400,391175117,2496,2258,2437,2499,32,2433
Wadomari,13,13,2005,2005,2006,2005,2521803626,3667537851,4255,4220,4859,4671,230,16293
Rumoi Ko,35,29,2007,2006,2010,2010,360732258,569865550,452,1106,990,989,59,4551
Fushikitoyama,99,45,1993,1999,2000,2003,693895175,830569122,504,1151,1369,1638,145,11055
Omi,14,14,2007,2007,2010,2010,1422926546,2365640261,1214,3257,4733,4679,124,9619
Toshima/Tokyo,25,24,2008,2008,2008,2008,5170389751,9359357840,1360,2582,4853,5313,413,31984
Otaru,211,84,1992,2001,2011,2013,3495101535,5070731444,356,1969,2444,3596,528,40508
Oppama,31,23,2007,2005,2006,2007,2410208917,1406389738,1724,2015,2326,2171,190,14695
Itoigawa,89,28,2007,2006,2010,2010,816617091,1386289444,551,1059,959,992,131,10113
Aioi,25,19,2007,2007,2007,2007,83771219,128094119,756,655,714,783,55,4136
Uchinomi,35,35,2005,2005,2011,2011,1773100996,3198208154,752,1139,1848,1861,116,8935
Mori,15,15,2008,2008,2010,2009,2140541713,3851619332,3843,3595,4225,4243,163,12579
Nanao,116,84,2003,2004,2011,2011,7412963671,11804519556,678,2090,3713,3584,695,53757
Hinase,11,9,1996,1998,1997,1997,65969123,13754199,180,1466,688,360,26,2005
Tokachi,49,46,2006,2006,2011,2011,2404160404,4193570733,2095,2412,3217,3260,247,19004
Oniki,44,31,2002,2004,2009,2009,2016104788,3133726419,1154,2434,4311,4446,172,13282
Misumi Ko,30,20,2000,2001,2014,2015,190246039,301870825,423,1290,2398,2734,25,1889
Kurii,5,5,2003,2003,2005,2005,19450194,31182847,516,703,394,396,5,349
Shingu,56,53,2006,2006,2010,2010,7370126024,10056647492,2025,2826,4165,4404,543,41952
Sakai,220,72,2000,2003,2006,2007,5630768465,6004890610,659,1574,1538,2456,726,56094
Abashiri Ko,9,8,2001,2001,2010,2010,219884393,389275087,375,1017,2223,2457,22,1665
Tsushima,5,5,1996,1996,2000,2001,10160543,13131528,1072,921,834,868,3,239
Naoshima,31,31,2009,2009,2010,2010,1763862893,3185495087,1210,1726,2436,2465,143,11058
Tanabe,35,34,2009,2009,2010,2010,6040780640,10072334512,4392,4456,4317,4229,491,37992
Nakagusuku,27,22,2004,2004,2007,2007,1470784191,1541862243,923,2970,2731,3156,192,14272
Hikari,33,29,2003,2005,2006,2006,621204973,930700925,579,921,1646,1575,64,4896
Sone,4,3,1993,1993,1993,1993,4765082,6376969,1022,965,988,996,3,199
Hirara Ko,38,18,2001,2000,2005,2004,3560907226,2887976492,732,1074,1348,2689,462,35754
Kinwan,21,16,2011,2009,2014,2013,2473714971,4418342619,2369,1955,2865,2874,179,13836
Ichikikushikino,17,12,2007,2008,2014,2015,643099480,1138236256,888,2710,3265,3455,66,5048
Takuma,71,50,2006,2005,2009,2009,433730980,689244953,701,890,1650,1819,64,4899
Sumoto,7,7,2001,2001,2015,2015,286942155,496833742,1022,1896,5972,6389,27,2057
Shikaura,4,4,2010,2010,2012,2011,1089757965,1470726972,5845,5626,7609,8809,86,6635
Ine,8,8,1997,1997,2000,2001,12749153,18186436,627,678,554,539,5,404
Haramachi,65,31,2010,2008,2010,2010,10491898213,18544517201,4333,3643,3649,3632,726,56198
Onomichiitozaki,35,29,2004,2003,2004,2004,279280926,388042462,447,1621,2474,2316,204,15359
Nita,6,6,2000,2000,2004,2005,20169688,32582058,516,668,356,323,7,512
Imari,10,10,2000,2000,2008,2008,53856493,87577738,357,463,1027,1082,12,917
Futami,6,6,2005,2005,2006,2006,232562633,305081920,1237,1900,2141,1810,23,1767
Minamidaito,4,4,2012,2012,2011,2011,665342204,1276435067,3123,2560,2941,2995,49,3737
Akitafunagawa,30,21,1992,1997,2009,2009,745174560,1229330835,416,1467,3458,3766,90,6912
Narashino,7,7,2010,2010,2008,2008,517612836,195583515,1060,2002,4303,3152,43,3357
Matsusaka,42,32,2008,2008,2017,2017,3227332269,5737545104,2617,2834,6961,9615,588,45379
Nakada,13,13,2003,2003,2006,2006,1025187360,1852359929,2056,2604,4182,4642,90,6931
Sukumowan,36,35,2005,2004,2010,2011,3961782698,4185537324,952,2773,3873,3214,277,21361
Oki,13,12,2010,2010,2011,2011,1597684874,2179791533,1324,2544,3661,3713,131,10117
Tadotsu,39,11,2008,2008,2010,2010,137200613,165473222,823,1082,1955,1878,42,3193
Yawatahama,12,10,2004,2006,2018,2018,996593913,1475411247,282,10855,4977,5701,267,20552
Mitajiri,35,23,2004,2003,2004,2004,39673872,52837211,311,518,415,418,19,1475
Morozaki,15,14,2000,2001,2000,2006,441362806,310835073,1342,2010,3380,2549,46,3531
Ushimado,3,3,1997,1997,1994,1993,4776366,6639893,1840,2210,910,1148,5,386
Mita,1,1,2013,2013,2013,2013,91962178,93721037,598,598,598,598,8,626
Hashi,7,6,2006,2005,2008,2008,279286110,484307215,660,1347,2100,2199,20,1511
Kitakami,1,1,2016,2016,2016,2016,7556760,10766918,1674,1674,1674,1674,1,69
Amagasaki,7,6,1994,1993,1989,1989,2661409,3136196,367,349,463,462,3,254
Miyakojima,8,8,2010,2010,2007,2006,2360387082,3432820669,3015,4196,6439,6072,202,14032
Toyota,1,1,2011,2011,2011,2011,1789630,2684749,607,607,607,607,1,51
Hatoma,44,23,1999,2004,2004,2006,5467001222,6387588935,1436,3595,2382,3816,633,46336
Owase Ko,16,14,2005,2005,2012,2012,449447607,740153910,839,1257,2055,2227,53,4103
Taiza,16,16,2006,2006,2010,2011,1815971002,2805976890,1984,2791,3783,3623,156,12041
Nakagususku,13,11,2006,2005,2007,2005,338092619,361291541,585,1065,1011,2292,46,3549
Minami,1,1,1992,1992,1992,1992,905508,1349403,227,227,227,227,1,44
Uraga,8,8,2003,2003,2007,2006,1280044552,1314743735,3487,4386,4054,3991,121,8477
Miyazu,26,13,2009,2009,2010,2010,1292316468,2147670839,2418,1950,3386,3416,149,11452
Fukushima (Hokkaido),19,19,2001,2001,2011,2012,581985913,938766942,1263,1918,2299,2189,72,5539
Hamochi,3,3,2004,2004,2009,2010,8082729,10449134,677,743,584,606,2,153
Shiohama,3,3,1992,1992,1994,1993,4968918,7231911,721,589,725,714,4,265
Hamasaka,8,8,2008,2008,2008,2008,940606799,1720349952,2387,2548,2512,2479,72,5550
Ataka,2,2,2012,2012,2012,2012,196632480,368869454,2325,2325,2314,2302,16,1217
Habu,17,17,2003,2003,2005,2007,733279759,416762916,520,1684,3888,2807,64,4933
Tonosho,18,18,2008,2008,2010,2011,949112696,1526376670,1063,1497,2698,2786,105,7595
Beppu,6,6,2006,2006,2006,2007,44344289,27246603,1318,1889,1355,1408,24,1777
Ota,14,13,2010,2009,2013,2013,396706342,691477293,547,1071,2243,2597,37,2826
Kechi,4,4,1997,1997,1997,1997,6089014,9306928,502,630,569,570,2,174
Hofu,2,2,2000,2000,1998,1998,2138197,3646512,572,572,491,512,1,47
Koniya,6,6,2008,2008,2010,2010,457363929,808084008,2470,2660,4289,4399,58,4465
Onagawa,5,5,1999,1999,2011,2011,339846290,556376057,3248,4812,7697,8042,57,4343
Urago,1,1,2008,2008,2008,2008,1900599,2499848,714,714,714,714,1,45
Tsuna,6,6,2000,2000,2006,2006,12434112,18761155,414,535,749,764,5,375
Kohama,7,7,2006,2006,2004,2010,759106723,654873092,2310,2369,3155,3357,92,7110
Akashi,3,3,2004,2004,2004,2006,10802990,11303511,601,492,752,729,4,336
Shibayama,4,4,2003,2003,2014,2014,243824612,431668936,2647,5597,4164,4298,22,1683
Nakanoshima,1,1,2004,2004,2004,2004,3355793,1269415,1418,1418,1418,1418,3,188
Katakami,7,3,1989,1990,1991,1991,14220047,24345802,641,1254,1051,1172,7,495
Obama,3,3,2002,2002,2004,2010,25854284,21201692,534,640,424,342,11,811
Kesennuma Ko,5,5,2001,2001,2000,2000,7242897,3746285,623,2948,2973,1252,18,1320
Kasaura,1,1,2014,2014,2014,2014,2410,8165,7,7,7,7,0,3
Omonawa,8,8,2007,2007,2010,2010,458785716,847453394,1144,3105,2716,2751,51,3924
Chigasaki,3,3,2010,2010,2012,2012,2343020996,4433557247,4031,6544,14578,14724,131,10153
Shichirui,6,5,2007,2007,2008,2008,220513598,291926540,1388,979,1241,1164,17,1310
Amiya,1,1,2019,2019,2019,2019,1556673958,1508344922,10278,10278,10278,10278,32,2491
Imazato,4,4,1999,1999,2000,2001,7796238,11152843,813,880,842,865,4,340
Uwajima Ko,8,6,1990,1990,2002,2006,25385581,19658473,693,993,897,1854,11,841
Yachiyo,1,1,1998,1998,1998,1998,2239862,3910181,84,84,84,84,1,50
Kawashimo,3,3,2006,2006,2010,2010,18045827,29046434,180,704,518,534,2,160
Kashiwazaki,1,1,1989,1989,1989,1989,368129,541723,83,83,83,83,0,27
Tsuzuki Ku,1,1,2004,2004,2004,2004,919137404,1814559988,5701,5701,5701,5701,55,4260
Yunotsu,1,1,2018,2018,2018,2018,91582779,144118235,4320,4320,4320,4320,2,152
Nikaho,2,2,2000,2000,2011,2011,6218077,11212578,74,74,119,120,0,22
Hirugaura,1,1,1998,1998,0,0,0,0,0,0,0,0,5,344
Mine,1,1,2001,2001,2001,2001,158413,13853,223,223,223,223,0,15
Etomo,1,1,1982,1982,1982,1982,1011300,629845,2957,2957,2957,2957,3,208
