Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Trinidad and Tobago,342,75,1160,1562,2005,2003,2008,2008,409,472,433,434,36,81,58,58,21,54,44,43,468.1,35634,36318,2138949,5777959,6818343,6254,22078,27694
Suriname,246,70,454,562,2005,2004,2007,2007,236,240,263,268,28,47,57,62,29,43,34,36,176.2,13359,13615,885541,2264950,2758917,3600,11954,14864
French Guiana,47,9,191,259,2006,2006,2005,2005,421,408,419,418,40,40,45,44,35,37,38,39,51.6,3923,3998,258554,958305,1123326,5501,22971,28222
United States of America,44,25,740,1067,2010,2010,2010,2010,2188,2463,2338,2345,202,246,231,233,32,43,46,47,158.9,12210,12445,1153667,3453292,4787813,26220,110425,140446
Barbados,37,14,63,86,1992,1991,1996,1994,432,439,442,446,48,120,120,130,21,37,37,38,30.8,2344,2390,154631,370406,451198,4179,13599,17218
Grenada,33,15,65,49,1987,1991,1997,1996,421,488,442,462,47,64,54,60,33,40,21,33,18.5,1410,1437,94372,253986,327714,2860,9840,12817
Saint Lucia,24,13,54,77,1999,1997,2001,2001,536,626,583,590,70,93,94,98,18,51,34,35,23.9,1824,1859,160915,367098,460003,6705,22100,29080
Spain,23,23,1163,1767,2009,2009,2010,2010,3410,3338,3269,3271,335,338,326,326,7,15,10,10,135.4,10451,10652,1077267,2815992,3997582,46838,185166,234667
Ecuador,20,9,519,595,2000,2000,1999,2000,2324,2363,2338,2339,144,167,155,155,34,58,43,43,219.8,16793,17116,1687530,3704217,4187170,84376,182023,197515
Venezuela (Bolivarian Republic of),17,11,56,79,1991,1999,2002,2000,590,591,563,561,93,101,116,123,47,67,80,76,15.8,1210,1234,106769,273762,365781,6281,21508,27762
Antigua and Barbuda,15,4,41,60,2006,2006,2004,2004,713,719,727,726,85,103,81,78,45,45,46,45,19.2,1459,1487,128885,170116,183483,8592,27908,37185
Curaçao,14,13,55,82,2002,2002,2005,2005,837,906,893,895,92,218,203,206,11,170,152,156,46.8,3532,3600,138669,340565,458348,9905,35429,46926
Saint Vincent and the Grenadines,13,7,16,22,1983,1985,1997,1994,504,512,516,514,60,72,75,77,46,45,32,35,8.1,614,625,43482,126595,173398,3345,12141,16656
Netherlands,11,8,232,326,2006,2005,2007,2007,4195,4279,4259,4246,394,438,416,413,44,43,53,53,58.7,4501,4588,578664,1694578,2344316,52606,207741,264269
Brazil,10,10,233,335,2011,2011,2013,2013,1078,1432,1446,1451,140,226,242,251,69,99,103,103,33.3,2559,2608,200924,608947,822402,20092,88106,112770
Colombia,10,7,152,194,2008,2007,2009,2009,1263,1241,1267,1266,89,110,95,95,17,30,19,20,34.4,2647,2698,189230,689962,822157,18923,77202,96019
Nigeria,9,3,38,53,1968,1978,2007,2006,265,1447,2302,2023,56,153,330,326,65,83,159,158,10.1,771,786,29237,98427,144125,3249,16217,22425
Portugal,8,8,216,321,2006,2006,2007,2006,3427,3415,3403,3405,316,390,356,357,55,99,92,95,48.1,3701,3772,242922,733917,1063002,30365,132732,175895
Virgin Islands (U.S.),7,6,31,46,2001,2002,2004,2004,878,906,915,911,97,101,107,106,34,40,41,41,9.7,740,754,87872,194771,252031,12553,43065,57295
Jamaica,7,5,131,189,2011,2010,2010,2010,1376,1426,1428,1434,102,107,106,107,26,25,21,20,21.8,1673,1705,113802,388133,476734,16257,70538,88341
Gibraltar,7,7,559,858,2012,2012,2012,2012,3457,3455,3458,3455,319,341,340,341,8,11,11,11,59.7,4620,4709,370475,846372,1173479,52925,199762,245006
Costa Rica,6,4,74,106,2010,2010,2010,2010,1737,1832,1823,1817,165,177,178,179,49,70,66,65,15.7,1210,1233,124469,339976,452537,20745,79770,102210
Sint Maarten (Dutch part),6,5,23,32,1992,1994,1998,1998,755,876,795,803,78,96,79,84,10,12,11,12,8.6,658,670,60040,141784,176392,10007,28316,35629
United Kingdom of Great Britain and Northern Ireland,6,5,182,276,2008,2007,2006,2006,3797,3350,3311,3340,326,301,340,341,18,32,28,28,35.1,2698,2750,162766,540472,776576,27128,137602,182666
Saint Kitts and Nevis,6,2,15,22,1982,1992,1992,1990,728,728,774,781,94,82,103,108,16,10,11,12,4.2,320,326,43793,128310,184883,7299,25343,36202
Panama,5,5,97,143,2003,2003,2004,2004,1551,1539,1547,1551,126,137,151,158,57,76,87,92,26.1,1998,2036,145499,350358,447478,29100,86559,103436
Malta,5,5,482,745,2011,2011,2011,2011,4351,4377,4375,4376,355,385,383,385,15,17,18,17,58.6,4531,4618,311518,806547,1208125,62304,271321,345427
Martinique,5,5,14,21,2001,2001,2003,2003,640,616,632,635,73,79,70,70,52,177,202,220,14.7,1108,1129,35309,84688,105420,7062,24716,32726
Haiti,5,5,26,37,1993,1993,2001,2001,1481,1464,1443,1446,267,559,299,291,96,102,103,106,8.7,662,675,72256,210654,293856,14451,54888,71536
Turkey,4,4,377,594,2011,2011,2012,2012,5165,4361,4419,4403,431,371,414,413,4,4,4,4,40.4,3125,3185,257235,580710,798551,64309,239414,292478
Cuba,4,4,135,185,2009,2009,2009,2009,2116,2279,2256,2205,230,212,223,224,66,99,93,105,21.2,1635,1666,74674,220261,338128,18669,92660,121634
Mexico,4,4,117,168,2011,2011,2011,2011,2620,2610,2592,2588,220,260,269,263,147,142,144,148,19.5,1500,1529,119333,369506,529554,29833,138128,179797
"Bonaire, Sint Eustatius and Saba",3,3,11,16,2004,2004,2004,2005,722,727,726,727,68,70,70,69,7,7,7,7,3.9,298,304,32972,86912,112623,10991,35839,43503
Canada,3,3,102,156,2007,2007,2007,2007,3184,3100,3087,3077,272,265,265,264,131,90,93,98,16.3,1245,1269,62644,187956,287566,20881,105184,138552
Aruba,2,2,5,8,1998,1998,2003,2002,972,972,867,872,1064,1064,397,442,1,1,1,1,14.5,1093,1114,17774,33892,46924,8887,30935,39111
Guadeloupe,2,2,13,19,2007,2007,2007,2007,808,808,872,862,102,102,126,124,22,22,13,14,3.4,263,268,20959,73565,89656,10480,43140,53306
Italy,2,2,81,120,2010,2010,2010,2010,4246,4246,4246,4246,396,396,397,397,72,72,73,73,15.2,1164,1186,45330,165512,244380,22665,135609,185187
Greece,2,2,190,302,2004,2004,2005,2005,4847,4847,4852,4852,493,493,493,493,14,14,15,15,21.2,1635,1667,123650,343261,533495,61825,291269,377506
France,2,2,47,66,2006,2006,2006,2006,4116,4116,4112,4115,394,394,394,394,104,104,92,102,9.8,755,769,112549,330148,455296,56274,225449,284266
Dominican Republic,2,2,20,17,2002,2002,2002,2005,1008,1008,1007,1004,88,88,88,80,20,20,20,23,4.5,348,355,15728,63188,72410,7864,32136,38090
Puerto Rico,1,1,11,18,2006,2006,2006,2006,942,942,942,942,73,73,73,73,112,112,112,112,1.9,149,152,7303,20274,31510,7303,34406,44593
Cabo Verde,1,1,44,70,2002,2002,2002,2002,2202,2202,2202,2202,214,214,214,214,9,9,9,9,4.5,344,351,28743,79792,124013,28743,135413,175505
Virgin Islands (British),1,1,2,3,1976,1976,1976,1976,921,921,921,921,119,119,119,119,80,80,80,80,0.6,45,46,8933,25628,36830,8933,29119,41880
Ireland,1,1,93,153,2011,2011,2011,2011,4014,4014,4014,4014,369,369,369,369,61,61,61,61,9.3,723,737,68481,135537,168110,68481,218622,254188
China,1,1,5,7,2008,2008,2008,2008,526,526,526,526,93,93,93,93,126,126,126,126,1.6,125,127,2518,9194,13575,2518,15066,20574
Ghana,1,1,88,135,2011,2011,2011,2011,3894,3894,3894,3894,506,506,506,506,0,0,0,0,8.1,627,639,55275,153447,238487,55275,260410,337511
