Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Trinidad and Tobago,363,96,1263,1570,2005,2005,2008,2008,411,469,446,437,42,62,69,62,23,66,58,47,366.4,27883,28418,2401449,6353222,7674752,6616,22366,28003
Suriname,287,74,595,777,2005,2005,2007,2007,232,235,243,246,21,33,37,38,22,31,29,31,231.1,17584,17922,1117475,2990749,3502159,3894,13166,16292
Barbados,99,25,162,211,1991,1989,1996,1995,422,467,431,432,47,81,68,71,24,80,57,60,65.6,5003,5099,440399,1132013,1382532,4448,13282,16230
Saint Lucia,40,19,105,154,1999,2004,2004,2004,555,664,604,590,62,78,92,85,44,45,57,60,29.5,2251,2294,271228,633486,823204,6781,22936,30212
Venezuela (Bolivarian Republic of),24,19,200,309,2004,2006,2008,2008,599,721,801,810,62,135,192,194,48,73,109,112,31.9,2438,2485,205129,554592,781725,8547,35029,44515
Colombia,22,18,200,287,2006,2006,2010,2010,1256,1250,1232,1235,142,148,123,124,47,52,58,58,34.2,2614,2664,314531,891108,1219983,14297,52660,68986
Grenada,20,10,44,44,1997,1998,2000,2001,450,450,448,451,44,53,44,45,30,56,33,41,12.5,956,975,68789,171313,216543,3439,13035,17098
Dominican Republic,20,16,179,240,2006,2006,2007,2008,1055,1061,1081,1088,110,112,117,118,40,70,69,75,32.8,2513,2561,276087,800619,1095619,13804,53803,67952
United States of America,16,14,512,791,2008,2008,2009,2009,2450,2449,2440,2440,244,273,293,297,92,96,112,113,73.0,5604,5712,472620,1251549,1721049,29539,118923,149339
Brazil,15,14,246,377,2007,2007,2009,2010,970,1446,1311,1314,96,172,155,153,36,79,96,96,36.2,2782,2836,282400,797301,1118291,18827,74116,96143
Jamaica,10,10,131,201,2008,2008,2008,2008,1422,1541,1525,1528,138,194,212,212,64,82,115,120,24.2,1856,1891,215358,562195,747907,21536,80923,102599
French Guiana,10,6,43,58,2009,2010,2009,2009,470,460,503,504,42,42,48,48,45,55,61,62,10.8,825,841,29963,95973,134803,2996,15182,20379
Haiti,10,9,134,210,2003,2003,2006,2006,1394,1421,1393,1396,132,176,141,142,141,137,116,117,25.6,1959,1996,120657,352965,523471,12066,54521,71232
Saint Vincent and the Grenadines,10,10,27,40,2006,2006,2010,2010,448,453,451,452,53,71,54,54,25,30,28,28,6.2,470,479,48828,140079,189103,4883,18654,23619
Nigeria,9,3,3,5,1969,1979,1969,1966,398,619,347,330,59,156,87,67,33,60,63,67,2.1,160,163,19426,53081,75062,2158,6640,9417
Curaçao,8,5,15,20,1987,1992,1989,1988,832,890,841,838,110,112,104,103,71,73,73,73,5.3,404,412,51707,140299,193023,6463,21378,28879
Mexico,8,8,246,340,2008,2008,2010,2011,2655,3036,2734,2693,238,286,269,261,44,88,67,63,40.6,3127,3187,301685,874893,1210238,37711,157551,200400
Martinique,8,5,27,40,2007,2007,2007,2007,514,534,529,528,48,55,54,54,12,34,31,31,6.8,518,528,41693,127772,178918,5212,22762,29298
United Kingdom of Great Britain and Northern Ireland,6,4,187,275,2009,2009,2009,2009,4118,4104,4108,4108,350,353,351,351,83,67,73,73,38.5,2967,3024,308645,897281,1262424,51441,212130,268894
