dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Container,22,10,2013,2012,2013,2013,77301570,92988045,156,158,160,160,27,2058
Miscellaneous - fishing,8,2,1995,2002,1991,1988,1101072,1659040,579,598,772,794,7,520
Ferry-pax only,19,2,2012,2012,2012,2012,19177862,1630394,434,579,1962,1943,30,2229
Bulk carrier,67,8,2013,2015,2015,2015,1169761717,1999390845,135,1854,898,919,129,9926
Chemical tanker,11,2,2006,2010,2008,2008,20653323,32437110,171,179,182,182,11,819
General cargo,94,3,2016,2014,2015,2015,430028508,705507544,137,148,272,273,125,9519
Ferry-RoPax,8,1,2008,2008,2008,2008,70866700,4039551,1785,1785,6234,6234,58,4354
Service - tug,13,1,2005,2005,2005,2005,4980797,8630093,401,401,948,948,12,903
