Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Oil tanker,12,1,24,48,1988,1988,1988,1988,1826,1826,1931,1931,123,123,349,349,116,116,467,467,48.2,3639,3708,216279,38612,59274,18023,46795,59576
General cargo,7,4,71,100,1989,1988,1989,1989,1749,2673,2487,2573,338,693,876,901,510,436,932,851,36.8,2778,2831,176312,516443,714133,25187,99673,126632
Bulk carrier,2,1,43,69,1989,1989,1989,1989,1557,1557,1557,1557,166,166,166,166,1392,1392,1386,1386,9.8,738,752,28426,78912,122645,14213,66960,86785
Miscellaneous - fishing,1,1,4,3,2015,2015,2015,2015,14399,14399,14399,14399,2908,2908,2908,2908,23,23,23,23,4.6,348,354,18227,40431,45966,18227,42896,50851
