int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,46,2,2014,2001,2013,2010,7284088,3385383,272,272,303,298,5,368
Miscellaneous - fishing,1,1,2005,2005,2005,2005,16307251,17172534,6656,6656,6656,6656,8,629
Ro-Ro,31,2,2018,2016,2017,2017,5369520,4696080,290,706,350,343,15,1131
Service - tug,7,1,2001,2001,2001,2001,607498,405048,344,344,342,342,2,119
Ferry-RoPax,1,1,1998,1998,1998,1998,373363,62039,376,376,376,376,0,24
