int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Nukunomu,17,4,2013,2010,2006,2005,50932806,52141361,309,5149,5267,7554,39,2966
Fakaofo,32,3,2016,2015,2016,2016,4734076,3022795,270,374,298,304,27,2030
Atafu,37,5,2013,2004,2010,2006,8132581,5744002,326,446,428,473,19,1450
