int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Baku,1654,333,1995,1995,1997,1998,3247123988,3323075806,273,650,402,433,1864,140423
Sangachal,755,93,1999,1997,1999,2004,1987232805,1789653199,251,748,321,339,752,57079
Qaradag,79,59,1999,1999,2006,2010,358776117,485654719,481,1252,1051,1192,253,19106
Sumqayit,9,9,1988,1988,1988,1988,8310059,10315388,331,500,512,553,4,312
Khachmaz,1,1,2012,2012,2012,2012,330724,351538,68,68,68,68,0,33
Shirvan,2,2,1982,1982,1975,1975,9882047,12220050,1643,1643,2818,3145,3,191
