Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
"Congo, Democratic Republic of the",355,59,142,203,2001,2004,2006,2006,79,260,134,131,8,42,52,46,17,136,142,123,101.3,7646,7792,503666,1337497,1680459,1419,4194,5431
Congo,281,92,1251,1738,2007,2008,2008,2008,273,340,326,318,31,117,108,94,28,57,47,49,357.2,27274,27798,2906357,7179545,8985936,10343,28717,36835
South Africa,160,93,17115,25865,2004,2006,2008,2008,1717,2085,1924,1970,166,244,244,253,34,71,48,43,1718.9,131949,134483,11785185,29596475,33431865,73657,231508,283714
Namibia,126,94,3350,3220,1998,2000,2008,2007,934,1388,2390,1947,94,306,113,109,88,453,778,675,765.7,52265,53269,3367944,11298279,12500255,26730,100269,136488
China,112,86,142180,269636,2009,2011,2011,2011,9617,9284,9567,9546,845,834,873,875,55,74,78,79,8247.1,631539,643664,64820465,113555911,117404109,578754,1604850,2025660
Cameroon,94,55,3436,4376,2007,2007,2008,2008,880,916,865,853,78,161,105,113,46,172,113,133,490.9,37963,38692,2949823,7077587,8210996,31381,90219,107023
Togo,78,53,2630,4279,2004,2006,2005,2006,1239,1489,1292,1284,110,211,173,177,50,111,132,127,556.9,42914,43738,3145074,8975600,10219480,40321,130684,159313
Spain,71,68,10260,16673,2005,2005,2008,2009,3414,3807,3935,3959,353,522,437,463,22,80,47,47,1521.3,114944,117151,8355196,18903578,21694623,117679,342019,422874
Nigeria,66,50,2528,3749,2005,2007,2007,2007,1233,1268,1268,1264,122,200,279,300,62,98,95,98,417.3,32271,32890,2289781,6911976,7886268,34694,119490,145881
Côte d'Ivoire,48,43,1186,1298,1996,1998,2001,2002,2134,4832,2011,1795,345,433,356,322,134,388,417,383,340.8,25810,26306,3249873,7559287,8737060,67706,169475,202342
Gabon,46,43,1417,1669,2008,2007,2009,2010,698,712,744,723,61,106,162,219,28,50,38,49,155.6,12023,12253,845322,2285212,2595688,18377,56427,67419
Ghana,42,39,1565,1197,2004,2004,2010,2007,1234,1554,1281,1343,103,208,183,298,58,88,49,85,293.1,22443,22874,1213829,3473338,4076222,28901,86002,97636
India,33,25,27325,40609,2008,2007,2007,2006,6894,7125,7341,7392,559,583,579,619,33,63,57,67,2479.4,164454,167611,10543395,30628193,29009402,319497,1271642,1767423
Brazil,33,29,4075,5304,2009,2009,2010,2010,3666,3672,4165,3898,325,386,401,389,44,82,61,65,516.8,38111,38843,2751659,8516626,9675607,83384,321895,401758
Indonesia,27,27,22350,42384,2010,2010,2011,2011,7392,7344,7382,7382,642,648,653,653,15,46,35,35,1344.0,104108,106107,12288795,22258241,24085778,455141,1216901,1503820
Malaysia,26,24,30366,56318,2010,2010,2010,2010,7525,8185,8230,8250,628,678,720,725,14,49,56,57,1673.4,129630,132119,14707038,26183028,27741826,565655,1541271,1908926
