,exp_code_str3,exp_name,HS2,description,USD,tonne
0,364,Iran (Islamic Republic of),27," Anthracite, not agglomerated",27008400414.387,65367855.60372
1,364,Iran (Islamic Republic of),72," Pig iron, non-alloy, <0.5% phosphorus",2090797512.034,4359389.434685
2,364,Iran (Islamic Republic of),08," Coconuts, fresh or dried",294454503.764,126663.285747
3,364,Iran (Islamic Republic of),39, Polyethylene - specific gravity <0.94 in primary form,266398657.383,282580.99341
4,364,Iran (Islamic Republic of),25," Salt (sodium chloride) including solution, salt water",183933579.449,3713578.8734999998
5,364,Iran (Islamic Republic of),29, Saturated acyclic hydrocarbons,176770049.23299998,311025.517287
6,364,Iran (Islamic Republic of),31," Animal or vegetable fertilizers, in packs >10 kg",161336180.824,724562.570392
7,364,Iran (Islamic Republic of),74, Copper mattes,158273398.822,52785.822723
8,364,Iran (Islamic Republic of),28, Chlorine,158180835.83900002,585064.655251
9,364,Iran (Islamic Republic of),07," Potatoes seed, fresh or chilled",95156955.804,120656.854861
10,364,Iran (Islamic Republic of),57," Carpets of wool or fine animal hair, knotted",92449778.67,9111.064789
11,364,Iran (Islamic Republic of),09," Coffee, not roasted, not decaffeinated",74143581.106,7706.388266
12,364,Iran (Islamic Republic of),26," Iron ore, concentrate, not iron pyrites,unagglomerate",62187134.201,203993.99122700002
13,364,Iran (Islamic Republic of),84, Nuclear reactors,60763732.348,15047.445514000001
14,364,Iran (Islamic Republic of),03," Ornamental fish, live",51510712.552,19151.203507
15,364,Iran (Islamic Republic of),68," Stone setts, curbstones, flagstones (except slate)",41721328.54,706553.71472
16,364,Iran (Islamic Republic of),79," Zinc, not alloyed, unwrought, >99% pure",41567386.837,14621.898215000001
17,364,Iran (Islamic Republic of),70," Glass cullet, waste or scrap, glass in the mass",31812729.611,111818.333821
18,364,Iran (Islamic Republic of),73, Sheet piling of iron or steel,26748495.68,29647.414185999998
19,364,Iran (Islamic Republic of),48, Newsprint,26335793.53,45571.660333
20,364,Iran (Islamic Republic of),13, Lac,23883525.663,4395.867153
21,364,Iran (Islamic Republic of),76," Aluminium unwrought, not alloyed",23809199.513,10887.799071
22,364,Iran (Islamic Republic of),12, Soya beans,22614279.584,124100.408184
23,364,Iran (Islamic Republic of),19," Infant foods of cereals, flour, starch or milk, retai",19390099.244,11750.931186
24,364,Iran (Islamic Republic of),20," Cucumbers,gherkins, prepared or preserved by vinegar",19083020.176,16414.181129
25,364,Iran (Islamic Republic of),17," Raw sugar, cane",15780785.436,68813.153796
26,364,Iran (Islamic Republic of),34," Soaps, for toilet use, solid",15302483.845,25242.023888
27,364,Iran (Islamic Republic of),87, Pedestrian controlled tractors,15144538.707,5773.947321
28,364,Iran (Islamic Republic of),05," Hair, human, unworked, waste of human hair",13180278.472000001,982.9727029999999
29,364,Iran (Islamic Republic of),15," Lard, other pig fat and poultry fat, rendered",13108447.275,33322.419215999995
30,364,Iran (Islamic Republic of),94," Seats, aircraft",12229083.334999999,4798.518918
31,364,Iran (Islamic Republic of),38, Artificial graphite,11809778.834,18555.312209
32,364,Iran (Islamic Republic of),41," Bovine skins, whole, raw",10821904.196,1505.266731
33,364,Iran (Islamic Republic of),78, Lead refined unwrought,9236880.987,6494.582829
34,364,Iran (Islamic Republic of),71," Pearls natural, not permanently mounted or set",8172066.129000001,692.534618
35,364,Iran (Islamic Republic of),90," Optical fibres, except for telecommunications",8137939.351,382.015107
36,364,Iran (Islamic Republic of),04, Milk not concentrated nor sweetened < 1% fat,8023121.242000001,9962.100331
37,364,Iran (Islamic Republic of),32, Quebracho tanning extract,6033275.017,6972.435526
38,364,Iran (Islamic Republic of),55," Filament tow of nylon, polyamides",5570249.276000001,4087.408131
39,364,Iran (Islamic Republic of),85, Electric motors of an output < 37.5 watts,5502159.424,1235.157197
40,364,Iran (Islamic Republic of),40," Natural rubber latex, including prevulcanised",4520643.187,3862.096177
41,364,Iran (Islamic Republic of),21," Coffee extracts, essences, concentrates, preparations",3877711.415,2229.738467
42,364,Iran (Islamic Republic of),22, Mineral and aerated waters not sweetened or flavoured,3839838.246,6224.5633880000005
43,364,Iran (Islamic Republic of),44, Fuel wood,3526441.676,10483.149889
44,364,Iran (Islamic Republic of),69," Bricks, blocks and ceramic goods of siliceous earths",3092053.41,11889.983044999999
45,364,Iran (Islamic Republic of),89," Cruise ships, excursion boats, ferry boats",2560113.6249999995,2491.0435600000005
46,364,Iran (Islamic Republic of),63, Electric blankets of textile material,2210369.571,1350.675894
