dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ro-Ro,246,4,1984,1991,1984,1984,157351808,138962245,186,441,650,505,277,20806
Cruise,282,29,1996,1999,2000,2000,2422500864,292406048,199,297,381,394,1021,78679
General cargo,603,8,1985,1987,1998,1988,965839278,570843858,187,1518,427,473,336,25221
Ferry-pax only,36,2,2009,2008,2002,2001,91396396,58759618,184,177,2246,2607,86,6442
Service - other,6,2,1998,1990,2001,2001,48684833,34781820,817,817,694,694,11,809
Miscellaneous - fishing,7,1,1987,1987,1987,1987,1638410,2730683,783,783,1182,1182,7,508
Ferry-RoPax,52,1,2012,2012,2012,2012,116878141,74182247,681,681,958,958,68,5099
Offshore,1,1,1981,1981,1981,1981,545106,941190,784,784,784,784,1,58
