Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Dominican Republic,17,12,673,354,2003,2003,2003,2004,1058,1289,1103,1177,87,108,99,107,30,35,24,31,60.6,4687,4777,371004,1425484,1677996,21824,83205,95528
Curaçao,14,8,583,136,2001,1999,2001,2000,902,1084,967,1048,74,96,75,97,10,38,12,27,159.8,12356,12593,570436,1838345,1880717,40745,122954,120489
Peru,12,11,431,328,2005,2005,2005,2006,1376,1352,1398,1371,112,138,113,136,32,38,27,41,97.2,7496,7640,318268,1170263,1373529,26522,98708,116692
United Kingdom of Great Britain and Northern Ireland,11,8,1061,1188,2007,2006,2008,2008,5157,5250,5342,5379,339,373,397,407,31,51,54,55,283.2,21717,22134,1967688,4888496,5615492,178881,462219,525970
Cameroon,7,1,123,146,2007,2007,2007,2007,1167,1167,1141,1141,120,120,159,159,10,10,18,18,24.0,1831,1866,135484,525570,599711,19355,81042,98890
Brazil,7,7,832,1159,2013,2013,2015,2014,4842,4537,4774,4768,320,409,417,437,59,96,94,98,87.7,6784,6915,674089,1761838,2219233,96298,334097,404819
Cayman Islands,7,4,200,32,1995,1996,1993,1996,584,603,588,608,40,45,41,48,9,11,9,12,41.2,3186,3247,125648,476612,490234,17950,63549,62679
Canada,7,7,746,1263,2008,2008,2011,2012,3989,4026,4042,4048,404,443,472,480,172,156,179,184,82.4,6352,6474,454344,1029953,1300830,64906,230318,277874
Guyana,6,4,74,106,2010,2010,2010,2010,1737,1832,1823,1817,165,177,178,179,49,70,66,65,15.7,1210,1233,124469,339976,452537,20745,79770,102210
Aruba,6,6,148,62,2004,2004,2001,2005,1039,1014,1065,916,75,89,87,88,12,20,14,21,40.4,3119,3179,100390,410381,456550,16732,68707,76845
Bahamas,6,6,73,72,2011,2011,2003,2003,1298,1197,1102,1087,424,802,135,106,22,500,48,30,24.3,1857,1893,76210,263980,286745,12702,43030,51562
Germany,5,5,926,791,2001,2001,2003,2002,5588,5720,5982,5679,387,393,419,400,25,38,32,35,105.6,8134,8290,872330,2879613,3190846,174466,558165,632848
Turkey,4,4,591,990,2010,2010,2010,2010,6250,6247,6252,6251,516,507,505,505,55,64,68,70,67.3,5211,5311,435368,919045,1202647,108842,374807,447093
Belgium,4,4,660,870,2006,2006,2009,2009,5351,5409,5426,5428,428,403,426,430,35,49,52,53,89.1,6859,6991,524634,1586677,2171134,131158,568711,742464
Russian Federation,4,4,593,680,1998,1998,2003,2004,6526,7241,8213,8403,407,494,640,659,7,48,117,126,107.8,8237,8395,812275,1730943,1997841,203069,489344,542473
Cuba,4,4,94,50,2004,2004,2001,2004,962,1181,1370,995,100,99,115,86,28,28,18,30,24.7,1910,1946,59587,257593,322596,14897,64973,78513
"Korea, Republic of",3,3,1154,1495,2012,2012,2013,2013,9706,9299,9685,9676,841,769,847,846,308,241,320,318,82.5,6379,6502,386789,1234821,1410099,128930,575716,703320
Norway,3,3,362,576,2013,2013,2013,2013,5789,5809,5810,5811,529,543,543,543,112,161,157,159,42.9,3299,3362,236093,655411,1018639,78698,370760,480532
Lithuania,3,3,618,1043,2013,2013,2013,2013,6488,6577,6549,6542,881,818,833,837,36,52,55,55,60.4,4649,4738,365722,803939,973056,121907,427642,504800
Trinidad and Tobago,3,3,17,23,2000,2000,2001,2001,1322,1331,1326,1326,139,131,123,123,58,40,24,24,5.2,400,408,34650,103569,149603,11550,42480,60325
Haiti,3,3,64,89,2010,2010,2010,2010,976,937,934,933,69,67,67,67,101,202,206,232,9.9,763,778,49980,149933,188184,16660,66552,81673
Sweden,2,2,237,313,2014,2014,2013,2012,6120,6120,6187,6358,512,512,553,597,22,22,24,27,41.0,3148,3208,356740,833642,1047821,178370,498299,584709
Denmark,2,2,180,255,2004,2004,2007,2008,5902,5902,5893,5887,462,462,491,511,200,200,260,302,39.1,2993,3051,261188,617547,789724,130594,380534,451255
Virgin Islands (U.S.),2,2,47,61,2007,2007,2009,2010,1405,1405,1480,1490,142,142,167,169,49,49,46,45,9.5,726,740,27120,92788,128090,13560,79031,106780
United Arab Emirates,2,1,0,0,1980,1980,1980,1980,79,79,79,79,16,16,27,27,10,10,21,21,0.1,9,9,1274,2827,3214,637,1500,1778
Spain,1,1,118,154,2001,2001,2001,2001,4432,4432,4432,4432,222,222,222,222,42,42,42,42,25.7,1994,2032,128997,464740,504517,128997,465910,543867
Thailand,1,1,475,837,2017,2017,2017,2017,13266,13266,13266,13266,1051,1051,1051,1051,294,294,294,294,39.4,3049,3108,170575,500688,571976,170575,779451,952593
Australia,1,1,103,135,2009,2009,2009,2009,7498,7498,7498,7498,605,605,605,605,12,12,12,12,19.4,1499,1527,50896,185835,274387,50896,304520,415852
Malta,1,1,130,185,2012,2012,2012,2012,5486,5486,5486,5486,426,426,426,426,32,32,32,32,19.5,1507,1536,75960,210869,327733,75960,357861,463813
Guadeloupe,1,1,15,22,2003,2003,2003,2003,1740,1740,1740,1740,215,215,215,215,22,22,22,22,4.5,345,352,26589,75557,89497,26589,83342,97702
Uruguay,1,1,46,51,2011,2011,2011,2011,2633,2633,2633,2633,282,282,282,282,48,48,48,48,7.6,584,595,19281,70402,103949,19281,115364,157541
Martinique,1,1,36,46,2014,2014,2014,2014,1362,1362,1362,1362,105,105,105,105,70,70,70,70,7.8,604,616,38950,140326,152337,38950,140679,164218
Qatar,1,1,443,408,2008,2008,2008,2008,2632,2632,2632,2632,212,212,212,212,0,0,0,0,40.5,3137,3197,145738,758869,656777,145738,760454,1049923
Portugal,1,1,46,46,1993,1993,1993,1993,4406,4406,4406,4406,303,303,303,303,4,4,4,4,18.2,1392,1419,137519,300485,338468,137519,293051,316407
Gibraltar,1,1,96,149,2012,2012,2012,2012,4583,4583,4583,4583,380,380,380,380,78,78,78,78,11.9,917,934,61063,169515,263460,61063,287680,372854
"Bonaire, Sint Eustatius and Saba",1,1,6,10,2005,2005,2005,2005,1281,1281,1281,1281,132,132,132,132,8,8,8,8,1.5,117,120,17171,50368,69461,17171,68790,86737
Italy,1,1,65,76,1985,1985,1985,1985,5248,5248,5248,5248,349,349,349,349,68,68,68,68,18.6,1418,1445,226049,493928,556364,226049,481708,520100
Puerto Rico,1,1,8,3,1997,1997,1997,1997,2443,2443,2443,2443,724,724,724,724,2,2,2,2,3.2,242,247,22706,46588,50201,22706,50525,57050
Viet Nam,1,1,328,582,2017,2017,2017,2017,9292,9292,9292,9292,1038,1038,1038,1038,105,105,105,105,26.2,2030,2069,118519,347887,397420,118519,541577,661879
Libya,1,1,0,0,1980,1980,1980,1980,17,17,17,17,6,6,6,6,61,61,61,61,0.1,9,9,140,312,354,140,331,392
Latvia,1,1,227,383,2016,2016,2016,2016,6316,6316,6316,6316,952,952,952,952,62,62,62,62,19.0,1463,1492,77999,228951,261549,77999,356422,435595
