port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Lae - Port Moresby,79,44,2008,2008,2008,2009,967086839,1197083462,801,842,812,825,227,17436
Motukea Island - Rabaul,22,15,2009,2010,2009,2009,313478686,393573230,787,826,813,816,70,5359
Motukea Island - Oro Bay,11,6,2008,2007,2008,2008,30870302,29817231,470,695,609,510,12,901
Madang - Kavieng Harbor,3,2,1995,1994,1997,1998,33439659,31048027,2024,7579,4557,10288,30,2275
Alotoa - Vanimo,1,1,1989,1989,1989,1989,4578886,823111,878,878,878,878,1,107
Madang - Rabaul,44,15,2004,2003,2003,2003,235129230,263016616,547,1609,786,633,178,13427
Madang - Kimbe,3,2,2003,2004,2002,2003,8522848,7565100,1877,1791,1737,1355,8,574
Madang - Kaibola,2,2,2000,2000,2005,2004,6194947,852838,407,407,409,409,3,243
Londolovit - Samarai,2,2,1996,1996,1996,1996,8637413,8901902,526,526,526,526,2,134
Samarai - Port Moresby,6,3,2011,2007,2009,2009,190600891,298499187,861,5311,8559,10310,43,3299
Rabaul - Londolovit,20,9,2007,2006,2009,2009,75615433,88082015,215,843,261,257,22,1716
Londolovit - Motukea Island,10,3,2000,2001,2000,2000,73834142,78954734,847,863,857,855,15,1181
Londolovit - Alotoa,5,5,2001,2001,1998,1998,31595809,38715784,554,547,546,545,7,512
Kaibola - Samarai,4,4,2001,2001,1999,1999,16688495,1913948,195,197,177,178,6,459
Alotoa - Oro Bay,36,21,2007,2009,2011,2012,97389649,152857060,238,248,239,240,40,3045
Vailala - Motukea Island,35,6,2011,2013,2011,2010,26238083,24762783,306,856,910,845,30,2265
Vailala - Port Moresby,5,4,2013,2013,2012,2012,1306811,793391,224,231,229,253,1,84
Oro Bay - Lae,139,24,2003,2007,2008,2008,114358796,166609963,172,266,220,226,99,7481
Port Moresby - Alotoa,36,16,2003,2004,2005,2006,71208534,97381294,276,351,374,383,40,3032
Alotoa - Wewak,16,4,2004,2005,2000,2005,83889117,69771679,675,711,708,706,22,1670
Wewak - Kavieng Harbor,13,2,2006,2008,2007,2007,23372306,31101529,606,599,563,563,11,806
Kavieng Harbor - Port Moresby,16,3,2007,2008,2009,2009,59831808,79213712,855,885,1104,1085,27,2059
Port Moresby - Wewak,8,2,2007,2008,2008,2008,27125910,35871816,950,935,1032,1035,13,972
Kavieng Harbor - Alotoa,9,3,2006,2007,2006,2006,19570737,27318570,847,740,784,787,10,771
Madang - Port Moresby,3,2,2010,2010,2009,2009,37908040,54098149,1693,1828,1392,1335,9,680
Wewak - Lae,84,11,2001,2004,2001,2001,142139823,183761523,406,1074,561,540,127,9555
Kavieng Harbor - Vanimo,3,1,2014,2014,2014,2014,2556716,4009284,740,740,854,854,13,948
Kavieng Harbor - Lae,30,10,2007,2006,2008,2008,60899408,79294481,392,435,429,432,30,2280
Rabaul - Kieta,31,10,2006,2004,2006,2006,48338198,60816064,294,347,302,301,27,2049
Kieta - Lae,23,7,2008,2006,2008,2008,73344684,91802135,581,587,586,586,26,1950
Motukea Island - Kerema,3,1,2012,2012,2012,2012,1195409,349513,142,142,207,207,1,60
Kerema - Port Moresby,3,2,1987,1994,2003,1996,414206,165567,185,180,171,177,1,73
Vailala - Caution Bay,1,1,2012,2012,2012,2012,433827,126842,225,225,225,225,0,19
Caution Bay - Motukea Island,2,2,2014,2014,2014,2015,309170,200699,247,247,129,211,0,27
Port Moresby - Anewa Bay,1,1,2012,2012,2012,2012,3015578,881693,1563,1563,1563,1563,2,143
Anewa Bay - Madang,2,2,1998,1998,2002,2001,6323692,1978800,1693,1693,1715,1671,6,467
Kerema - Kumul,2,1,2012,2012,2012,2012,1578132,461414,409,409,409,409,1,56
Kumul - Motukea Island,48,6,2013,2009,2012,2012,39958760,36530743,253,507,304,251,50,3751
Motukea Island - Kopi,129,12,2011,2007,2004,2003,41274881,52752087,256,393,464,442,158,11845
Rabaul - Wewak,19,10,1994,1996,1996,1998,136151803,107887426,705,1725,1107,1056,80,6021
