port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Okrika - Yoho Terminal,14,12,2001,1999,2006,2006,56241693,93517051,533,789,1562,1610,22,1673
Onne - Kirikakiri,13,8,2010,2008,2013,2011,5789832,3607400,271,1547,616,436,19,1448
Oyo - Erha Terminal,9,7,2005,2005,2003,2003,163329700,311717832,216,219,184,182,46,3558
Ima - Forcados,1,1,2005,2005,2005,2005,91551016,176353933,1072,1072,1072,1072,7,537
Port Harcourt - Falomo,43,18,1994,1996,1995,1995,169978306,241138293,436,498,429,425,88,6736
Brass Oil Terminal - Escravos,9,9,1993,1993,1996,1991,11138463,10708357,479,1235,940,729,28,2068
Port Harcourt - Bonny,21,14,2007,2003,1998,1992,22980684,19639458,2076,2503,728,513,78,5893
Yoho Terminal - Port Harcourt,10,6,2008,2010,2006,2006,228266234,389190988,377,618,1435,1441,26,1984
Port Harcourt - Ima,16,11,2001,1999,2001,2000,1058922,689531,179,292,232,242,14,1064
Ima - Okrika,13,10,1999,1998,1987,1985,7052430,9362637,188,743,228,202,15,1169
Sapele - Lagos,29,14,2001,2001,2002,2002,117310302,175397356,240,317,293,294,124,9489
Erha Terminal - Escravos,4,4,2005,2005,2012,2012,518688394,980982162,126,1610,5940,6057,39,2987
Okrika - Kirikakiri,7,6,2003,2006,2014,2012,3710565,2076594,822,2295,2130,1836,21,1561
Okrika - Warri,6,6,1993,1993,1978,1978,20690277,29769414,399,5104,8023,8230,20,1483
Warri - Port Harcourt,9,9,1997,1997,2002,2001,50784780,91390951,506,1003,457,466,29,2157
Port Harcourt - Sea Eagle Terminal,17,10,2000,1997,1996,1992,3683130,3961758,435,590,567,508,13,1004
Sea Eagle Terminal - Forcados,45,17,2005,2002,2008,2008,97338295,169960408,271,672,184,173,63,4804
Falomo - Bonny,19,9,1995,2000,2002,2004,97012828,146088097,352,995,540,522,84,6305
Bonny - Okwori,32,16,2007,2004,2010,2009,55840868,31068278,461,768,1966,1509,33,2506
Yoho Terminal - Lagos,11,8,2001,2003,1999,1996,6432438,6618183,447,402,360,336,14,1077
Onne - Warri,21,14,2011,2010,2009,2009,26926488,38097174,418,721,399,377,25,1898
Okono Terminal - Erha Terminal,14,6,2011,2010,2008,2010,25370779,30160962,350,398,373,385,9,715
Bonny - Ima,27,8,2006,2000,1989,1987,11887889,13340321,232,1869,683,663,16,1168
Lagos - Forcados,22,10,1989,1990,1993,1995,15037836,19667841,486,1109,388,328,38,2873
Forcados - Yoho Terminal,2,2,2005,2005,2001,1998,498744,365308,1049,1049,1089,1138,1,86
Okwori - Sea Eagle Terminal,6,6,1996,1996,2003,1998,703248,486749,297,373,214,144,2,152
Sea Eagle Terminal - Warri,8,7,2002,2002,2001,2001,19038574,33337798,144,249,584,610,6,473
Oyo - Warri,12,8,1994,1995,1998,1998,19332161,29196271,117,240,187,185,21,1612
Forcados - Onne,29,15,2006,2004,2008,2005,27708439,19538798,802,3651,1314,1021,70,5284
Antan - Bonny,14,10,2008,2005,2003,2003,7695015,8715569,212,542,616,652,15,1127
Erha Terminal - Lagos,151,24,2008,2003,2008,2009,139252850,207551704,147,1311,290,298,102,7667
Forcados - Antan,3,3,2012,2012,2011,2011,274309560,520418229,780,625,845,841,20,1521
Okrika - Burutu,2,2,2000,2000,1988,1986,591728,825658,996,996,1038,1050,1,89
Burutu - Lagos,1,1,1981,1981,1981,1981,937274,1427212,2130,2130,2130,2130,4,313
Forcados - Okono Terminal,2,2,2000,2000,1999,1999,204411074,393305730,655,655,658,651,11,853
Antan - Erha Terminal,2,2,2008,2008,2012,2012,55451201,109709846,381,381,342,342,6,481
Antan - Warri,3,2,2010,2011,2012,2011,1848722,912698,486,504,520,506,12,910
Falomo - Erha Terminal,7,5,2004,2002,1999,1998,6433680,9086435,102,116,115,118,14,1097
Erha Terminal - Koko,5,5,2001,2001,2001,2001,1861725,2593489,149,242,147,140,5,349
Falomo - Onne,17,11,2003,2004,2005,2005,46866939,68274117,614,819,538,521,35,2637
Falomo - Forcados,3,2,1997,1999,1999,1999,2341072,3647344,163,153,152,152,3,191
Yoho Terminal - Falomo,4,2,1998,2003,1997,1994,583577,793201,46,287,46,39,1,42
Falomo - Ima,5,4,1994,1995,1993,1991,10190988,14760572,316,1442,295,270,6,442
Falomo - Antan,6,4,2001,2000,2003,2003,43107804,72146033,545,409,506,504,9,701
Okwori - Okrika,25,17,2003,2004,2008,2008,28848275,37390448,457,971,844,865,46,3494
Sea Eagle Terminal - Bonny,6,6,1993,1993,1995,1997,759583,1046949,487,508,334,328,2,183
Escravos - Kirikakiri,14,6,1984,1990,1993,1989,4721430,5659127,271,398,432,423,9,670
