,exp_code_str3,exp_name,HS2,description,USD,tonne
0,276,Germany,72," Pig iron, non-alloy, <0.5% phosphorus",19060486811.582,23869187.185615
1,276,Germany,27," Anthracite, not agglomerated",11137906816.296999,20640260.328259002
2,276,Germany,87, Pedestrian controlled tractors,157296169816.537,13632507.413082
3,276,Germany,39, Polyethylene - specific gravity <0.94 in primary form,35870252134.197,11592266.718081
4,276,Germany,48, Newsprint,11166908316.552,10252186.649714999
5,276,Germany,44, Fuel wood,4016330665.807,9348509.128365
6,276,Germany,84, Nuclear reactors,89537216580.38899,7780911.580626
7,276,Germany,22, Mineral and aerated waters not sweetened or flavoured,3079830809.496,7076123.490408001
8,276,Germany,28, Chlorine,5376174659.025,6822998.846144999
9,276,Germany,29, Saturated acyclic hydrocarbons,12594809633.896,6379073.48078
10,276,Germany,25," Salt (sodium chloride) including solution, salt water",456307509.89100003,4995151.359681
11,276,Germany,73, Sheet piling of iron or steel,15520728996.681,4588931.978526
12,276,Germany,38, Artificial graphite,10874741474.115,4508758.041633
13,276,Germany,31," Animal or vegetable fertilizers, in packs >10 kg",1258706875.6729999,4165358.69984
14,276,Germany,68," Stone setts, curbstones, flagstones (except slate)",2328752226.507,3136864.508328
15,276,Germany,85, Electric motors of an output < 37.5 watts,34943636134.285,2739842.6163439997
16,276,Germany,23," Flour or meal, pellet of meat or offal for animal fee",1994499258.791,2456723.925897
17,276,Germany,17," Raw sugar, cane",1631866561.857,2222744.386458
18,276,Germany,04, Milk not concentrated nor sweetened < 1% fat,4733569459.494,2214631.964915
19,276,Germany,34," Soaps, for toilet use, solid",4820710329.36,1851279.138272
20,276,Germany,40," Natural rubber latex, including prevulcanised",7588558702.59,1817522.860547
21,276,Germany,32, Quebracho tanning extract,6853714069.321,1711592.576233
22,276,Germany,70," Glass cullet, waste or scrap, glass in the mass",3014976200.221,1622594.331183
23,276,Germany,94," Seats, aircraft",8394008214.917,1544997.15452
24,276,Germany,89," Cruise ships, excursion boats, ferry boats",2863290689.761,1499670.05656
25,276,Germany,76," Aluminium unwrought, not alloyed",6441911442.9939995,1482082.5937350001
26,276,Germany,15," Lard, other pig fat and poultry fat, rendered",1183924048.0,1385395.6268799999
27,276,Germany,10, Durum wheat,350124959.696,1039926.36866
28,276,Germany,02," Bovine carcasses and half carcasses, fresh or chilled",2077526477.9,993313.913669
29,276,Germany,07," Potatoes seed, fresh or chilled",580856280.514,906026.017271
30,276,Germany,11, Wheat or meslin flour,659262502.151,883249.8615229999
31,276,Germany,47, Mechanical wood pulp,209680237.45000002,882398.414507
32,276,Germany,26," Iron ore, concentrate, not iron pyrites,unagglomerate",243880938.825,809733.049263
33,276,Germany,20," Cucumbers,gherkins, prepared or preserved by vinegar",959404769.5139999,679113.245464
34,276,Germany,05," Hair, human, unworked, waste of human hair",308232705.571,655317.501632
35,276,Germany,19," Infant foods of cereals, flour, starch or milk, retai",2079593902.355,654888.254359
36,276,Germany,74, Copper mattes,4201782325.264,625896.400058
37,276,Germany,69," Bricks, blocks and ceramic goods of siliceous earths",804237115.755,506524.458179
38,276,Germany,83, Padlocks of base metal,3010827554.987,457297.55703699996
39,276,Germany,21," Coffee extracts, essences, concentrates, preparations",1928844086.238,451776.192221
40,276,Germany,35, Casein,1448800670.93,371167.84523
41,276,Germany,90," Optical fibres, except for telecommunications",10360977055.685,293618.151727
42,276,Germany,56," Sanitary towels, diapers and similar articles",1339871139.126,271071.24048
43,276,Germany,03," Ornamental fish, live",761522310.455,258647.974016
44,276,Germany,33, Essential oils of bergamot,2326503346.193,251429.13188600002
45,276,Germany,08," Coconuts, fresh or dried",606215800.237,246188.583929
46,276,Germany,63, Electric blankets of textile material,530429069.178,224703.935494
47,276,Germany,96," Worked ivory, articles of ivory",1496134429.127,209178.49693700002
48,276,Germany,55," Filament tow of nylon, polyamides",585152914.666,208993.573792
49,276,Germany,12, Soya beans,414417774.181,190782.227491
50,276,Germany,16," Sausages, similar products of meat, meat offal & bloo",685739020.146,186499.937388
51,276,Germany,86," Rail locomotives, externally electrically powered",1241106991.437,170277.813526
52,276,Germany,95," Rideable wheeled toys, dolls carriages",1657134915.019,148678.911689
53,276,Germany,82, Spades and shovels,2235907080.408,134595.179111
54,276,Germany,30," Glands and other organs, dried, for therapeutic uses",9639508539.957,119613.406321
55,276,Germany,18," Cocoa beans, whole or broken, raw or roasted",636996656.634,109620.015731
56,276,Germany,59, Gum or amylaceous covered textiles for book covers et,1220728790.266,103345.273263
57,276,Germany,54, Sewing thread of synthetic filaments,452577824.593,95520.67299
58,276,Germany,09," Coffee, not roasted, not decaffeinated",465735829.538,80470.395152
59,276,Germany,49," Brochures, leaflets and similar, in single sheets",468749088.779,64345.009354
60,276,Germany,79," Zinc, not alloyed, unwrought, >99% pure",226267297.651,58318.631259
61,276,Germany,37, X-ray plates and films,447055225.879,52352.948353
62,276,Germany,57," Carpets of wool or fine animal hair, knotted",176349532.574,50969.736684999996
63,276,Germany,78, Lead refined unwrought,121956899.732,49997.360007
64,276,Germany,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",122054943.51,46282.952103999996
65,276,Germany,24," Tobacco, unmanufactured, not stemmed or stripped",425369398.813,36058.584504
66,276,Germany,75, Nickel mattes,156144503.14699998,31621.965338
67,276,Germany,36, Propellent powders,183430768.127,30558.479341
68,276,Germany,81," Powders, tungsten (wolfram)",157254162.356,25900.575336
69,276,Germany,13, Lac,246471133.58,21705.756274
70,276,Germany,42," Saddlery and harness, of any material",254470534.449,20799.813093
71,276,Germany,60," ""Long pile"" knit or crochet textile fabric",233844002.441,20246.215527
72,276,Germany,71," Pearls natural, not permanently mounted or set",1290358669.306,17395.571066
73,276,Germany,64," Waterproof footwear (Wellingtons etc), metal toe cap",296928940.36,11668.164173
74,276,Germany,93," Military weapons, other than hand guns, swords, etc",271740335.89599997,11649.082369
75,276,Germany,88," Gliders, hang gliders",5927158312.834,10770.693384
76,276,Germany,61," Mens, boys overcoats, etc, of wool or hair, knit",248907867.41,9118.627366
77,276,Germany,52," Cotton, not carded or combed",107259025.667,8473.752768
78,276,Germany,62," Mens, boys overcoats of wool or hair, not knit",332295333.415,8428.473067
79,276,Germany,80, Tin not alloyed unwrought,88564142.209,8064.4946039999995
80,276,Germany,41," Bovine skins, whole, raw",60402414.858,6932.97634
81,276,Germany,53," Flax fibre, raw or retted",11253499.496,6093.090038
82,276,Germany,67," Bird skins and feathers, articles therefrom",13183815.105,5915.378514999999
83,276,Germany,66, Garden and similar umbrellas,15933777.395,5742.996516
84,276,Germany,58," Woven pile fabric of wool or fine animal hair, w >30c",64562717.989999995,5353.98427
85,276,Germany,92," Upright pianos, including auto-players",79012155.694,3730.0594069999997
86,276,Germany,91," Wrist-watch, precious metal, battery, with hands",90369128.639,3647.538465
87,276,Germany,46, Plaits and products of plaiting materials,4525733.325,3451.7053220000003
88,276,Germany,65," Hat-forms, etc of felt, not shaped, no formed brim",60663426.869,3062.5564759999997
89,276,Germany,45," Natural cork, raw or simply prepared",10834365.629,2887.472527
90,276,Germany,51," Greasy shorn wool, not carded or combed",24510705.277000003,2121.517969
91,276,Germany,43," Raw mink furskins, whole",12993735.613,900.059472
92,276,Germany,01," Horses, live pure-bred breeding",1794422.841,544.596549
93,276,Germany,50, Silk-worm cocoons suitable for reeling,1787429.652,366.423933
94,276,Germany,14, Bamboos used primarily for plaiting,171211.894,232.462281
