Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Northern Mariana Islands,183,37,995,1258,1999,2003,2010,2010,149,867,482,445,15,144,358,105,16,134,1071,1092,218.6,16642,16962,1093233,3424045,4476425,5974,23953,31335
Japan,67,29,2815,3281,2002,2002,2003,2004,1315,2939,1584,1726,75,255,201,245,8,152,44,38,550.7,42530,43347,2579492,8904793,10003239,38500,139861,165688
Micronesia (Federated States of),29,8,292,327,2010,2007,2011,2010,986,1296,1046,1036,112,143,129,125,27,45,36,35,52.5,4009,4086,191058,628533,878331,6588,31578,42179
"Korea, Republic of",24,16,1157,1459,2008,2006,2007,2009,1999,2905,2025,2055,162,271,227,207,40,63,57,47,162.9,12508,12748,1020945,3292275,3884684,42539,165179,200363
China,20,7,1065,1382,2005,2003,2003,2004,1948,2290,2014,2022,128,199,142,145,8,28,16,18,274.5,21246,21654,1085084,3941799,4299394,54254,201745,236536
Australia,16,7,1804,829,2008,2009,2007,2009,2600,3289,2855,3823,161,257,221,405,10,13,12,17,156.9,12138,12371,499324,2375061,2742338,31208,145550,165822
Papua New Guinea,11,8,548,199,2005,2003,2006,2006,1330,1330,1405,1416,92,94,103,105,8,153,26,62,56.0,4298,4381,200494,866932,1002396,18227,70232,76574
Marshall Islands,11,5,135,176,2000,1993,2005,2005,1457,1726,1535,1544,130,188,137,137,48,65,46,46,28.5,2183,2225,93708,318702,451450,8519,42654,57582
Palau,7,7,71,75,2007,2007,2009,2007,778,1414,1160,1016,62,131,179,129,24,27,30,28,18.5,1402,1429,122549,361242,431103,17507,57389,71187
United States of America,6,5,368,109,1992,1991,2002,2003,3752,4220,2917,1823,700,687,236,355,116,97,27,56,98.8,7570,7715,338098,1005591,1039201,56350,164140,169978
Singapore,5,5,246,286,1997,1997,2008,2010,3282,3913,3241,3217,341,367,344,340,665,775,1709,1778,47.1,3587,3655,251237,723196,969881,50247,206667,266526
Indonesia,3,3,417,586,1995,1995,1992,1997,2068,2488,2473,2270,215,215,220,212,181,167,189,152,61.1,4733,4824,1306168,2692013,2911887,435389,985946,1135269
"Taiwan, Province of China",3,1,41,66,1995,1995,1995,1995,1608,1608,1791,1791,112,112,172,172,17,17,18,18,7.5,582,593,27050,75093,116709,9017,42479,55056
Solomon Islands,3,1,34,60,2009,2009,2009,2009,1573,1573,1576,1576,134,134,128,128,278,278,289,289,11.6,880,897,22528,82256,121452,7509,44930,61356
Philippines,2,2,120,53,2000,2000,1999,1999,3344,3344,1941,2077,271,271,156,188,76,76,87,84,16.8,1283,1308,137284,375288,418497,68642,184031,203803
Malaysia,2,2,456,833,2003,2003,2002,2002,3760,3760,3852,3822,318,318,377,376,85,85,80,80,36.4,2816,2870,430412,906407,998139,215206,528577,660658
American Samoa,1,1,16,18,1999,1999,1999,1999,3246,3246,3246,3246,336,336,336,336,11,11,11,11,3.8,297,302,31419,92163,127099,31419,125871,158710
New Zealand,1,1,91,35,2001,2001,2001,2001,3637,3637,3637,3637,378,378,378,378,20,20,20,20,12.9,995,1014,34952,154100,178463,34952,132851,142977
Brunei Darussalam,1,1,146,256,2003,2003,2003,2003,2559,2559,2559,2559,230,230,230,230,41,41,41,41,10.4,809,824,132248,278502,306687,132248,324820,405986
United Arab Emirates,1,1,7,11,1997,1997,1997,1997,538,538,538,538,38,38,38,38,12,12,12,12,1.3,104,106,4146,15139,22353,4146,24808,33878
Russian Federation,1,1,186,342,2010,2010,2010,2010,2946,2946,2946,2946,298,298,298,298,32,32,32,32,13.4,1036,1056,176560,371818,409448,176560,433656,542018
Mauritius,1,1,3,1,1945,1945,1945,1945,5978,5978,5978,5978,1153,1153,1153,1153,75,75,75,75,5.0,372,379,25230,59661,79883,25230,65148,87961
New Caledonia,1,1,4,2,1981,1981,1981,1981,3492,3492,3492,3492,510,510,510,510,11,11,11,11,3.0,228,232,13329,27347,29468,13329,29658,33488
