Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,1460,716,3020,4521,1995,1999,2002,2002,194,261,259,261,31,65,120,128,19,43,51,51,1011.8,77236,78719,4588444,13812168,18047507,3143,11608,15151
Ukraine,528,345,1684,2381,1996,1998,1998,1999,339,382,373,373,48,81,124,124,24,64,62,66,425.0,32436,33059,2478031,7216869,9483129,4693,17422,22520
Russian Federation,346,209,3614,6080,2001,2002,2006,2007,490,585,575,581,72,133,152,156,39,80,58,57,716.1,54923,55977,4084436,10634043,11247750,11805,34307,43575
Romania,319,230,494,750,1995,1995,2002,2003,135,180,202,220,19,51,127,134,34,104,146,159,264.2,20132,20518,730724,1997329,2588790,2291,7850,10147
Georgia,124,45,983,899,1996,2003,1994,1998,622,635,622,625,58,97,89,84,30,68,39,50,258.9,19863,20244,1971035,4872798,6019750,15895,39128,41323
Greece,82,52,527,729,1999,1999,2003,2003,558,806,626,638,73,109,110,108,24,52,45,47,132.1,10083,10277,748792,2315282,2892546,9132,33717,42147
Malta,34,14,456,609,2004,2008,2005,2005,1021,1037,1070,1058,100,119,118,118,13,19,22,22,115.6,8877,9047,495535,1645054,1945131,14575,56429,68869
Spain,33,32,1782,2920,2009,2009,2009,2009,2039,2159,2151,2155,180,205,217,217,24,56,56,55,185.3,14341,14616,1225097,2818560,3750160,37124,138750,169478
Italy,25,23,522,801,2004,2004,2006,2006,1271,1437,1196,1139,130,144,163,163,87,110,110,108,83.7,6441,6565,401738,1269708,1677640,16070,69608,88356
Egypt,14,8,92,138,1998,1997,2000,2000,996,1105,1032,1028,122,130,145,147,138,123,124,121,29.6,2258,2302,191696,562052,783408,13693,55027,70978
Gibraltar,14,14,613,1033,2011,2011,2012,2012,2003,2007,1991,1990,180,200,196,194,7,8,8,8,65.2,5044,5141,411497,1027923,1321638,29393,112271,136327
Netherlands,9,9,520,866,2008,2008,2011,2012,3334,2997,3245,3293,310,292,339,340,118,125,192,196,59.1,4539,4626,391495,1010637,1380175,43499,173504,218381
Cyprus,7,7,57,92,1997,1997,2002,2003,935,924,926,926,94,94,92,91,99,84,80,79,11.6,895,912,107978,293077,389048,15425,54483,69501
Algeria,6,5,54,78,2004,2003,2004,2004,1598,1872,1826,1837,202,201,205,205,82,73,80,81,13.4,1034,1053,144623,422793,586773,24104,93790,120408
Morocco,5,5,63,99,2004,2004,2011,2011,2172,2146,2211,2215,218,218,209,209,77,79,81,81,20.2,1543,1572,163165,458999,569453,32633,105778,129885
Israel,4,4,13,18,1992,1992,1991,1991,1057,1058,1050,1051,126,132,129,129,100,130,133,129,3.6,269,274,47080,135842,193165,11770,40615,56273
Singapore,4,4,631,1105,2008,2008,2008,2008,6129,6088,6087,6097,540,539,543,546,10,10,10,10,67.2,5203,5302,372839,892082,1148348,93210,360444,438015
India,4,4,271,348,2010,2010,2010,2010,5578,5303,5402,5375,472,470,473,473,243,188,213,210,50.7,3899,3974,131300,479415,707860,32825,196399,268202
Lebanon,3,3,20,28,1987,1987,2002,2005,1067,1050,1056,1057,143,160,125,119,169,170,168,167,4.0,306,312,24692,69978,103575,8231,31311,42965
Libya,3,2,37,60,1988,1986,1989,1989,1082,1104,1139,1139,98,115,103,103,73,104,158,157,5.3,404,412,35836,101804,150645,11945,52810,67753
Portugal,3,3,92,146,2007,2007,2010,2010,2303,2302,2329,2330,221,302,218,216,81,133,170,175,13.5,1033,1053,68767,187130,286170,22922,101485,131958
Germany,3,3,386,679,2013,2013,2013,2013,3610,3607,3609,3609,553,614,625,625,72,68,68,68,40.1,3077,3136,138359,406125,463949,46120,210746,257560
France,3,3,129,215,2006,2006,2010,2010,1655,2090,2630,2668,235,218,259,261,29,40,14,13,16.0,1233,1257,129690,301779,379951,43230,144003,170828
United States of America,3,3,335,526,2008,2008,2015,2015,6495,6423,6720,6729,664,687,695,699,60,71,89,88,37.7,2908,2964,268570,566695,725185,89523,286681,345148
Albania,3,3,7,9,1985,1985,1985,1985,1451,1285,1308,1293,175,175,176,175,64,71,68,68,2.0,152,155,20025,57531,79860,6675,23916,33740
United Kingdom of Great Britain and Northern Ireland,3,3,202,319,2006,2006,2008,2008,3328,3356,3363,3362,329,323,325,325,203,225,208,209,25.0,1925,1962,131526,358080,509267,43842,196364,252502
Belgium,3,3,211,336,2007,2007,2007,2007,3387,3384,3380,3380,317,309,309,309,33,65,61,61,26.4,2031,2070,142489,349618,507561,47496,194578,244004
China,2,2,377,577,2014,2014,2013,2013,8499,8499,8505,8504,794,794,788,789,62,62,60,61,35.2,2723,2775,247392,578282,814187,123696,479367,592306
Serbia,2,2,1,1,1967,1967,1967,1967,206,206,206,206,66,66,64,64,28,28,29,29,0.2,13,13,2672,7666,11017,1336,4355,6264
Saudi Arabia,2,2,24,32,2009,2009,2009,2009,1659,1659,1662,1663,177,177,176,176,16,16,17,18,5.5,422,430,30032,93066,130807,15016,67002,86650
Syrian Arab Republic,1,1,7,10,1984,1984,1984,1984,1138,1138,1138,1138,123,123,123,123,140,140,140,140,2.0,152,155,16636,48800,67299,16636,66649,84036
Montenegro,1,1,5,2,2003,2003,2003,2003,1456,1456,1456,1456,168,168,168,168,189,189,189,189,2.0,147,150,12800,26263,28300,12800,28482,32160
Bangladesh,1,1,155,271,1998,1998,1998,1998,5939,5939,5939,5939,662,662,662,662,275,275,275,275,14.2,1104,1125,120891,239264,296765,120891,385934,448720
Indonesia,1,1,0,1,1991,1991,1991,1991,286,286,286,286,34,34,34,34,30,30,30,30,0.1,11,11,1566,4492,6456,1566,5104,7341
South Africa,1,1,87,145,2008,2008,2008,2008,7302,7302,7302,7302,773,773,773,773,63,63,63,63,23.8,1824,1859,173566,493219,584221,173566,544041,637780
Croatia,1,1,32,52,2006,2006,2006,2006,1282,1282,1282,1282,148,148,148,148,79,79,79,79,5.5,423,431,9970,73015,84185,9970,86098,105839
Kenya,1,1,0,0,2005,2005,2005,2005,657,657,657,657,943,943,943,943,592,592,592,592,2.8,207,211,648,1330,1433,648,1442,1629
