Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,115,87,181,237,1992,1993,2006,2006,77,220,401,371,11,53,391,378,48,64,106,105,68.0,5174,5274,175427,563327,814580,1525,6940,9498
Container,100,9,109,130,2001,2001,2002,2002,76,73,76,76,9,13,18,17,25,34,27,27,62.9,4752,4843,121293,468228,534228,1213,5051,6160
Oil tanker,81,4,14,20,1978,1983,1978,1978,86,316,117,113,26,337,811,728,35,97,71,68,176.1,13222,13476,89341,16504,24942,1103,2870,3655
Bulk carrier,20,17,28,45,2002,2003,2004,2004,79,79,81,81,16,56,61,60,131,145,152,154,12.2,930,948,20613,48821,68638,1031,3992,4960
Service - other,19,5,55,66,1981,1984,1982,1982,152,1089,1763,2324,30,134,113,113,187,762,361,327,39.3,2986,3043,463747,951507,1025307,24408,54311,61325
Service - tug,10,8,3,2,2001,2002,2006,2005,359,714,740,881,419,1009,2261,2475,100,96,149,142,11.3,848,864,38832,91825,122949,3883,10027,13538
Ferry-pax only,6,1,2,1,1995,1995,1995,1995,1406,1406,1639,1639,174,174,291,291,38,38,62,62,3.8,288,293,80886,164732,207511,13481,31349,41329
Chemical tanker,4,4,3,5,2012,2012,2009,2009,89,127,148,149,9,13,21,21,40,64,59,60,2.9,221,225,6345,18671,22820,1586,5163,6307
