int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
St Croix,809,233,2003,2006,2008,2008,12503008895,21006188036,308,1250,1066,1156,2208,169198
St Thomas,1088,171,1999,2001,2008,2007,22342826731,5494968527,179,820,453,594,4570,350509
Frederiksted,60,27,2004,2001,2004,2006,1346610104,352626232,198,563,361,556,424,32485
Charlotte Amalie,3,3,1975,1975,1975,1977,1076308,1111164,1501,1200,925,726,4,302
Port Alucroix,56,36,2002,2001,2006,2006,355671747,519889830,326,931,1181,1201,103,7822
Cruz Bay,21,9,1982,1984,1988,1989,100346115,17888933,136,2638,1189,991,36,2772
Christiansted,77,8,1980,1993,2006,2005,27925389,35648668,101,322,286,263,34,2584
