dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Container,1,1,2012,2012,2012,2012,3524421,4163110,352,352,352,352,1,60
General cargo,1,1,2002,2002,2002,2002,115131,201312,35,35,35,35,0,12
Bulk carrier,1,1,2007,2007,2007,2007,571538,813877,140,140,140,140,0,9
Service - tug,2,1,2011,2011,2011,2011,97273,49132,1569,1569,1569,1569,3,193
