int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Coles Bay Oil Terminal,127,36,2006,2004,2008,2007,1039326259,403701217,225,1005,564,422,247,18882
Philipsburg,1373,192,1999,2000,2008,2007,32776742169,5490121632,185,485,541,490,6149,473329
St Maarten,7,7,1998,1998,2007,2009,25082450,29858781,1239,1386,565,478,20,1499
