int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Fort De France,1020,236,2003,2004,2008,2008,7981954311,6451044320,148,510,285,494,1909,146887
Le Marin,21,17,1999,2002,2006,2006,380749334,430933892,375,1580,1848,2260,88,6797
Saint Pierre,81,20,1985,1986,2004,2005,112743931,132053635,140,547,809,1562,37,2835
Le Robert,17,5,2000,2002,2007,2007,24722929,37994798,356,279,404,415,7,510
