int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Fort De France,1018,235,2003,2004,2006,2006,14321928864,11254547974,189,789,511,862,3287,252806
Le Marin,23,18,1999,2002,2002,2001,367526823,369014223,266,1204,1677,1890,89,6820
Saint Pierre,81,20,1985,1986,1993,1996,112173330,99102053,166,496,805,1172,34,2623
Le Robert,17,5,2000,2002,2005,2006,19991127,29369741,280,330,327,321,7,501
