dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ferry-pax only,1,1,2011,2011,2011,2011,153187,13206,220,220,220,220,0,13
Service - other,1,1,1995,1995,1995,1995,785701,285987,64,64,64,64,0,15
