port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Free Port - Hamriya Free Zone Port,9,7,1990,1992,1985,1985,285569401,122565074,427,1390,3610,3413,132,10249
Al Jazeera Port - Jebel Ali,11,9,2003,2005,2009,2009,37453887,64822934,341,475,391,399,23,1732
Yas Island - Al Hamriyah Lpg Terminal,21,5,2009,2008,2008,2008,101408335,170556224,377,401,423,422,23,1737
Ruwais - Al Hamriyah Lpg Terminal,81,26,2009,2009,2009,2009,435159372,725271162,263,323,321,321,119,9159
Musaffah - Fujairah,15,7,2000,2004,2003,2003,49960008,71083760,380,586,527,546,26,1954
Hamriya - Fateh Oil Terminal,18,14,2010,2009,2013,2013,2940038,2223739,74,139,134,138,9,658
Fateh Oil Terminal - Abu Al Bukhoosh,188,72,2005,2005,2003,2003,156749153,254223595,65,210,502,580,26,1952
Abu Musa - Ras Al Khaimah,4,4,2008,2008,2010,2009,76092466,124945385,709,814,731,709,8,593
Hulaylah Oil Terminal - Ruwais,21,19,2011,2011,2013,2013,400349211,679897694,279,372,371,367,54,4186
Abu Al Bukhoosh - Zirkuh Petroleum Port,59,25,2011,2011,2012,2012,17309685,15968797,155,232,209,211,21,1574
Zirkuh Petroleum Port - Arzanah,7,6,2013,2014,2014,2013,2752274,2151241,240,253,239,212,2,172
Arzanah - Musaffah,159,40,2009,2009,2011,2011,79195908,78930365,171,450,375,386,120,9005
Zirku - Zirkuh Petroleum Port,76,31,2008,2009,2002,2002,29080815,26116978,118,345,276,273,54,4057
Zirkuh Petroleum Port - Das Island,60,19,2009,2009,2008,2005,25814933,17499719,267,307,427,374,45,3372
Sharjah - Mina Rashid Port,38,30,2000,2000,1997,2000,34693612,55055924,126,537,164,144,56,4259
Mina Zayed/Abu Dhabi - Das Island,609,65,2011,2009,2011,2011,126838638,149082187,105,242,176,164,534,40103
Mina Zayed/Abu Dhabi - Arzanah,99,35,2011,2011,2012,2012,48627382,39253195,196,412,351,346,104,7788
Mina Khalid - Mina Saqr,36,26,2003,2002,2002,2002,23232853,38989536,97,114,104,104,13,980
Mina Saqr - Sharjah,74,44,2002,2003,1999,1998,55390416,83872549,118,197,140,135,39,2906
Mina Zayed/Abu Dhabi - Sharjah,52,39,2007,2007,2006,2006,60867046,93571436,148,261,198,194,43,3238
Fujairah - Yas Island,108,90,2008,2008,2006,2006,4774893886,8732924121,512,677,681,678,396,30658
Yas Island - Zirkuh Petroleum Port,7,7,2007,2007,2007,2007,167760093,317876831,231,236,254,252,24,1841
Zirkuh Petroleum Port - Fujairah,131,111,2007,2007,2007,2007,9294904104,17818021776,348,562,549,552,741,57409
Fujairah - Das Island,123,93,2006,2006,2007,2007,16938799285,32347570691,352,652,1214,1226,1197,92759
Khor Fakkan - Mina Rashid Port,18,17,2000,2000,2006,2008,195913987,239254807,273,835,316,277,71,5423
Mina Khalifa/Abu Dhabi - Mina Rashid Port,11,10,2007,2008,2011,2010,22354400,8980102,90,380,100,123,7,498
Mina Rashid Port - Abu Musa,159,34,2005,2004,2008,2010,106876083,166768670,184,555,912,846,94,7060
Hulaylah Oil Terminal - Mina Rashid Port,32,27,2004,2003,2008,2001,109940629,62901573,209,936,412,621,88,6659
Mina Saqr - Hamriya Free Zone Port,12,8,2002,2000,2009,2010,6431459,11460135,166,153,193,197,5,372
Hamriya - Mina Zayed/Abu Dhabi,56,33,2008,2008,2011,2012,41195964,28104471,153,334,332,269,63,4720
Fujairah - Mina Khalifa/Abu Dhabi,65,55,2011,2011,2010,2010,677476007,1191586991,272,362,318,311,82,6354
Sharjah - Fujairah,162,109,2002,2003,2003,2003,1116808549,1755615595,239,371,350,352,324,24824
Abu Musa - Mina Saqr,74,42,2004,2003,2001,2003,33012955,48834689,69,200,246,257,16,1190
Mina Saqr - Hulaylah Oil Terminal,62,41,2003,2004,2004,2003,28227315,46871679,107,248,183,194,17,1286
Mina Rashid Port - Mina Saqr,31,21,2005,2006,2001,2004,47311672,8807568,154,237,141,158,27,2078
Hamriya - Mina Saqr,25,18,2004,2003,2006,2003,7927933,8552615,151,323,199,197,14,1076
Mina Saqr - Jebel Ali,243,38,2005,2007,2008,2009,124224439,181457190,114,178,194,204,49,3719
Abu Musa - Free Port,7,7,2007,2007,2011,2015,5891824,8404699,73,425,675,700,4,326
Free Port - Mina Saqr,175,37,2005,2006,2002,2001,45973902,69820684,120,148,148,149,28,2144
Rak Maritime City - Jebel Ali,9,8,2007,2007,2004,2004,17034856,21983699,153,166,232,238,4,303
Mina Saqr - Umm Al Qaywayn,72,38,2003,2004,2004,2005,78424096,113455481,58,124,170,161,19,1455
Umm Al Qaywayn - Free Port,8,8,2001,2001,2006,2005,26295440,33211774,519,624,233,167,9,698
Jebel Ali - Abu Musa,9,9,2005,2005,2006,2006,17676453,19494699,65,134,120,132,3,209
Fateh Oil Terminal - Dibba,2,2,2008,2008,2010,2010,17949866,31714938,389,389,559,566,2,146
Mina Zayed/Abu Dhabi - Mina Saqr,106,57,2009,2008,2009,2009,204748571,326163291,171,246,234,242,49,3754
Hamriya Free Zone Port - Rak Khor Port,1,1,1977,1977,1977,1977,73262,132680,106,106,106,106,0,4
Rak Khor Port - Dubai,1,1,1977,1977,1977,1977,127108,230198,185,185,185,185,0,25
Dubai - Ras Al Khaimah,1,1,1977,1977,1977,1977,149589,270912,217,217,217,217,0,16
Ras Al Khaimah - Khor Fakkan,5,5,1998,1998,2005,2005,100061330,167927854,705,2486,999,978,21,1640
Khor Fakkan - Dubai,3,2,1990,1996,2014,1995,20747126,3437634,604,473,207,331,5,422
Mina Rashid Port - Mina Zayed/Abu Dhabi,70,39,2007,2008,2008,2008,1199144253,176017526,153,615,491,443,401,30903
Jebel Ali - Mina Zayed/Abu Dhabi,51,39,2009,2009,2008,2008,58810104,89665954,105,218,125,122,32,2431
Jebel Ali Free Zone - Abu Al Bukhoosh,17,16,2004,2006,1999,2002,35584001,39539668,165,336,202,177,20,1503
Jebel Ali - Jebel Ali Free Zone,371,62,2006,2006,2003,2003,537560185,653426483,266,501,450,435,350,26508
Khor Fakkan - Yas Island,39,38,2008,2008,2007,2007,1517988206,2297225114,524,768,709,654,175,13522
Ruwais - Das Island,88,24,2005,2006,2006,2007,371379132,534452589,198,796,367,344,177,13444
Mina Khalid - Jebel Ali Free Zone,30,16,2004,2003,2004,2004,65709966,79683432,86,148,150,149,27,2033
Hulaylah Oil Terminal - Jebel Ali,45,28,2005,2005,2003,2003,189798929,257822847,165,244,274,275,34,2597
Al Hamriyah Lpg Terminal - Mina Zayed/Abu Dhabi,36,27,2008,2008,2010,2010,56243485,90114972,154,257,170,167,31,2353
Musaffah - Mina Saqr,14,12,2007,2007,2006,2006,2088739,1702037,228,357,328,329,5,383
Mina Zayed/Abu Dhabi - Abu Musa,7,7,2009,2009,2010,2010,24602011,39761244,110,249,381,380,5,381
Mina Zayed/Abu Dhabi - Fateh Oil Terminal,34,20,2006,2007,2008,2009,105916395,146922275,177,719,931,959,43,3219
Fateh Oil Terminal - Mina Saqr,86,32,2007,2006,2007,2007,8442813,7932213,106,157,173,196,7,491
Mina Zayed/Abu Dhabi - Rak Maritime City,13,7,2009,2009,2012,2012,2970937,3571763,215,221,168,161,3,254
Hulaylah Oil Terminal - Abu Al Bukhoosh,22,17,2005,2006,2011,2011,49562427,80908741,177,274,777,861,6,493
Umm Al Qaywayn - Abu Al Bukhoosh,4,4,2006,2006,2006,2006,245718,204844,138,139,138,138,0,20
Fateh Oil Terminal - Sharjah,40,31,2006,2005,2000,1999,56030280,83728130,91,272,843,1057,24,1830
Al Hamriyah Lpg Terminal - Sharjah,71,51,2002,2002,2001,2000,82565890,123106957,265,458,307,302,119,8966
Sharjah - Free Port,29,25,2004,2003,1995,1993,25568225,36469844,148,287,167,165,34,2589
