int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Bridgetown,1145,239,2000,2001,2006,2008,16547429089,6525231327,217,769,432,619,3635,278307
Oistins,68,18,2007,2006,2008,2008,614893431,476338923,255,535,992,619,174,13327
Speightstown,6,4,1998,2002,2011,2011,1761044119,3474512602,373,2921,9724,10164,106,8189
