,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,276,Germany,688,Serbia,84, Nuclear reactors,146571916.817,18482.470617,Germany -  Nuclear reactors
1,276,Germany,688,Serbia,87, Pedestrian controlled tractors,133433114.2,47644.873481,Germany -  Pedestrian controlled tractors
2,276,Germany,688,Serbia,39, Polyethylene - specific gravity <0.94 in primary form,118856230.068,42654.740773000005,Germany -  Polyethylene - specific gravity <0.94 in primary form
3,380,Italy,688,Serbia,84, Nuclear reactors,113809333.324,13436.956995999999,Italy -  Nuclear reactors
4,348,Hungary,688,Serbia,27," Anthracite, not agglomerated",106627497.745,188820.227445,"Hungary -  Anthracite, not agglomerated"
5,156,China,688,Serbia,85, Electric motors of an output < 37.5 watts,99926723.59,7050.843277,China -  Electric motors of an output < 37.5 watts
6,203,Czechia,688,Serbia,87, Pedestrian controlled tractors,99897138.374,10998.615871,Czechia -  Pedestrian controlled tractors
7,380,Italy,688,Serbia,87, Pedestrian controlled tractors,81670075.507,18805.104968,Italy -  Pedestrian controlled tractors
8,276,Germany,688,Serbia,85, Electric motors of an output < 37.5 watts,76102169.157,4240.68009,Germany -  Electric motors of an output < 37.5 watts
9,156,China,688,Serbia,84, Nuclear reactors,75869045.903,13573.922005999999,China -  Nuclear reactors
10,380,Italy,688,Serbia,39, Polyethylene - specific gravity <0.94 in primary form,72332519.598,22766.06918,Italy -  Polyethylene - specific gravity <0.94 in primary form
11,070,Bosnia and Herzegovina,688,Serbia,27," Anthracite, not agglomerated",56597673.003,293501.603315,"Bosnia and Herzegovina -  Anthracite, not agglomerated"
12,642,Romania,688,Serbia,27," Anthracite, not agglomerated",55679553.395,120949.12597499999,"Romania -  Anthracite, not agglomerated"
13,840,United States of America,688,Serbia,84, Nuclear reactors,55096261.507,3174.837556,United States of America -  Nuclear reactors
14,616,Poland,688,Serbia,87, Pedestrian controlled tractors,54338717.141,7228.548610999999,Poland -  Pedestrian controlled tractors
15,380,Italy,688,Serbia,72," Pig iron, non-alloy, <0.5% phosphorus",49955263.553,59407.216049,"Italy -  Pig iron, non-alloy, <0.5% phosphorus"
16,642,Romania,688,Serbia,85, Electric motors of an output < 37.5 watts,49573078.718,11594.710147,Romania -  Electric motors of an output < 37.5 watts
17,250,France,688,Serbia,87, Pedestrian controlled tractors,46890176.051,17877.655068999997,France -  Pedestrian controlled tractors
18,792,Türkiye,688,Serbia,87, Pedestrian controlled tractors,45676369.463,6356.520939,Türkiye -  Pedestrian controlled tractors
19,380,Italy,688,Serbia,73, Sheet piling of iron or steel,43340455.945,25213.510789,Italy -  Sheet piling of iron or steel
20,250,France,688,Serbia,84, Nuclear reactors,42863962.223,4998.380147,France -  Nuclear reactors
21,276,Germany,688,Serbia,76," Aluminium unwrought, not alloyed",42185025.647,13260.479015,"Germany -  Aluminium unwrought, not alloyed"
22,807,North Macedonia,688,Serbia,72," Pig iron, non-alloy, <0.5% phosphorus",42023165.326,51201.421838,"North Macedonia -  Pig iron, non-alloy, <0.5% phosphorus"
23,203,Czechia,688,Serbia,85, Electric motors of an output < 37.5 watts,40861433.411,3994.4562809999998,Czechia -  Electric motors of an output < 37.5 watts
24,348,Hungary,688,Serbia,85, Electric motors of an output < 37.5 watts,40220266.296,5010.996792999999,Hungary -  Electric motors of an output < 37.5 watts
25,276,Germany,688,Serbia,74, Copper mattes,39685150.038,5301.745741000001,Germany -  Copper mattes
26,040,Austria,688,Serbia,85, Electric motors of an output < 37.5 watts,37569360.596,5038.579104,Austria -  Electric motors of an output < 37.5 watts
27,792,Türkiye,688,Serbia,39, Polyethylene - specific gravity <0.94 in primary form,36613678.949,17563.853230999997,Türkiye -  Polyethylene - specific gravity <0.94 in primary form
28,156,China,688,Serbia,39, Polyethylene - specific gravity <0.94 in primary form,34524079.494,20321.746853999997,China -  Polyethylene - specific gravity <0.94 in primary form
29,392,Japan,688,Serbia,84, Nuclear reactors,34094482.335,3449.267442,Japan -  Nuclear reactors
30,348,Hungary,688,Serbia,39, Polyethylene - specific gravity <0.94 in primary form,34080487.363,13766.91294,Hungary -  Polyethylene - specific gravity <0.94 in primary form
31,276,Germany,688,Serbia,48, Newsprint,33248984.947,20342.998491000002,Germany -  Newsprint
32,704,Viet Nam,688,Serbia,85, Electric motors of an output < 37.5 watts,33179739.836,230.36973999999998,Viet Nam -  Electric motors of an output < 37.5 watts
33,191,Croatia,688,Serbia,84, Nuclear reactors,32815669.659,5037.81204,Croatia -  Nuclear reactors
34,840,United States of America,688,Serbia,90," Optical fibres, except for telecommunications",32722526.457,254.44342600000002,"United States of America -  Optical fibres, except for telecommunications"
35,276,Germany,688,Serbia,73, Sheet piling of iron or steel,32369960.613,7301.544977,Germany -  Sheet piling of iron or steel
36,792,Türkiye,688,Serbia,85, Electric motors of an output < 37.5 watts,32289525.537,6889.518595,Türkiye -  Electric motors of an output < 37.5 watts
37,380,Italy,688,Serbia,85, Electric motors of an output < 37.5 watts,31471368.664,3589.498324,Italy -  Electric motors of an output < 37.5 watts
