int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
El Astillero,15,15,2001,2001,1999,1999,156276280,87757403,922,1615,1336,1137,56,4221
Aviles,476,357,2005,2006,2008,2008,5625706576,8599457957,852,1417,1513,1522,1048,80009
San Andres,180,156,2004,2006,2007,2008,24510645165,31862387577,2490,2467,3140,3035,2433,170998
Alcudia,76,28,2000,1998,2001,2004,402827771,229384587,301,1053,365,755,131,10063
Vilanova,40,36,2001,2001,2004,2005,157603524,240753780,576,1131,879,854,48,3624
Cabo De Palos,23,22,2002,2002,2015,2015,858323547,1477685911,693,1677,2071,2308,95,7309
Almeria,184,85,1993,2004,1999,2007,1416792810,1599888363,199,993,545,946,270,20724
Melilla,300,194,2001,2003,2005,2009,2773287193,3369107583,572,961,819,901,627,47856
Tarifa,116,110,2005,2006,2007,2007,9398685736,14097911316,1763,2893,2792,2862,1259,95487
Carino,87,65,2005,2006,2010,2010,1350810043,1766358888,932,1289,1945,1678,164,12523
Puerto De Gandia,62,55,2003,2004,2006,2006,603375726,837473681,813,1197,1309,1335,137,10478
Bermeo,76,59,2002,2002,2004,2004,155985579,219906997,936,1222,972,961,82,6211
Foz,6,6,2003,2003,2004,2004,26336894,36257564,1036,987,1009,1014,8,583
San Feliu De Buxalleu,2,2,2012,2012,2014,2014,7985263,12647073,269,269,268,268,1,78
Sagunto,447,257,2003,2004,2007,2007,6919220659,5353819677,574,1009,1037,1011,847,63938
Banyeres Del Penedes,151,127,2004,2005,2006,2007,2771968520,3579007500,680,1069,1046,1198,404,31072
San Pedro Pescador,1,1,2010,2010,2010,2010,1218849,1745234,217,217,217,217,0,19
Puerto De Granadilla,9,9,2009,2009,2014,2013,109770846,130046803,901,1482,2067,1925,26,1997
Renteria,92,75,1999,2000,2004,2004,579585178,746129984,807,1168,1457,1539,162,12354
Campanillas,37,35,2004,2004,2011,2012,1097615748,1461712471,362,786,980,1075,126,9714
Taliarte,11,10,2009,2009,2011,2010,363111970,479823582,1667,2787,2040,1987,53,4061
Pasajes,110,94,2003,2002,2005,2005,488197203,589702271,700,948,1032,1061,132,10062
Puerto De Sagunto,330,147,2006,2006,2008,2009,11582744724,5248385732,581,1224,1195,945,1001,77254
Arrecife,74,49,1998,1998,2004,2004,2175355877,440790324,611,777,647,760,460,35562
El Ferrol,326,240,2006,2006,2009,2010,11157972235,11935907334,735,1420,2156,2157,1418,99348
Gran Tarajal,13,11,2005,2003,2001,2001,657093404,879191884,703,1493,1812,2045,79,6065
Baiona,113,87,2003,2003,2007,2007,1876787238,1542215476,710,1213,1081,1113,287,21970
La Gomera,13,6,1991,1994,1994,1994,221404100,23710947,279,760,372,366,44,3416
Las Hormigas,22,22,2006,2006,2008,2011,283024165,328310086,379,595,482,424,71,5495
Corcubion,79,74,2004,2004,2008,2009,854933491,1311607847,865,1131,1449,1497,149,11417
Chipiona,83,81,2005,2005,2009,2009,3241808839,3887360739,1278,1377,2061,1807,434,31250
San Ciprian,273,212,2004,2004,2011,2011,8786117460,16098664388,957,1553,2604,2686,851,65257
Darbo,238,138,2002,2004,2003,2005,5903413737,3380023140,844,1543,1122,1125,759,58122
Vallcarca,16,16,2007,2007,2011,2012,1406607164,2057774427,1485,1629,1618,1750,147,11383
El Port,6,6,2004,2004,2006,2006,44094882,60888052,782,1004,727,735,13,969
Moraira,31,28,2003,2004,2005,2006,618513942,729908991,1262,1367,1257,1249,118,9106
Villagarcia,110,89,2005,2005,2009,2010,1369664949,2145955490,835,1191,1882,2043,218,16703
Palma De Mallorca,424,146,2004,2002,2009,2004,14315331685,2496333663,462,804,464,592,2589,200237
Ares,131,117,2009,2009,2011,2011,9500613896,17587556380,834,1568,2668,2760,721,54585
San Vicente Barquera,11,11,2004,2004,2014,2014,475032054,453727191,291,612,1552,1652,43,3311
Cambrils,2,2,1997,1997,2005,2004,29478677,9466199,499,499,613,582,3,251
Salou,36,34,2007,2007,2009,2009,890292614,1281571647,1768,1669,1584,1687,158,12078
Algorta,90,81,2005,2005,2008,2009,1552920136,1028572211,576,718,559,892,277,21260
Santona,6,6,1999,1999,2008,2003,45713166,23121538,1091,1904,810,893,22,1681
Arguineguin,16,12,1983,1986,2001,2001,145309199,197324925,256,1243,1622,1717,25,1906
Peniscola,6,6,1996,1996,1999,1999,18890230,28109796,403,505,432,442,5,387
Sant Lluis,24,24,1997,1997,1999,2002,195313444,225063462,664,853,507,558,44,3385
A Baiuca,93,86,2007,2007,2010,2011,2219191434,3877232419,778,1092,1915,2026,217,16575
Belmonte,1,1,2007,2007,2007,2007,730693,1051528,289,289,289,289,0,13
Burela,51,37,1999,2000,2006,2007,466093667,755008026,1620,2712,1667,1619,135,10199
Cangas,46,32,1996,1995,2003,2003,513865949,440211577,957,2936,1416,1599,147,11165
La Guardia,26,25,2001,2001,2007,2008,435206183,483110586,625,872,1003,1073,132,10198
Torrevieja,49,45,2006,2007,2009,2009,380372614,560606310,1736,2683,1377,1429,99,7561
Roquetas De Mar,25,25,2006,2006,2010,2009,982789419,1133372762,1011,1255,1636,1631,130,9197
Las Noras De Daza,10,10,2003,2003,2009,2009,281010731,375459505,1665,1382,1825,1907,26,2018
Bueu,26,21,2006,2006,2005,2005,416245933,471646565,1287,1502,1092,1147,86,6635
Javea,44,41,2004,2003,2008,2009,882297510,1356746208,1094,1260,1322,1398,124,9581
Porreras,2,2,1973,1973,1976,1976,4318451,3651259,1289,1289,1762,1768,2,156
Santa Eulalia Del Rio,23,21,2003,2003,2005,2005,892214180,1195892304,854,1663,1524,1977,120,9298
Domayo,19,17,1996,1995,1997,1997,112082889,99160418,931,3066,1864,1660,80,6024
Grajal De Ribera,1,1,1970,1970,1970,1970,60289,47740,273,273,273,273,0,9
Puebla De Sancho Perez,1,1,1970,1970,1970,1970,315522,249848,1428,1428,1428,1428,1,81
Cillero,97,49,2000,2000,2005,2006,225279559,280948984,1472,1840,1681,1592,171,12923
San Adrian De Besos,7,7,2008,2008,2010,2010,109179256,115150173,290,517,651,661,13,1029
Malgrat De Mar,1,1,1981,1981,1981,1981,1320305,934629,13472,13472,13472,13472,4,264
Carreira Aguino,68,53,2002,2003,2001,2004,1062692567,754452467,868,1319,1146,1207,180,13789
Malpica (Malpica De Bergantinos),38,35,2002,2003,2012,2011,930083911,1181433648,836,1041,1354,1127,145,10461
Premia De Mar,5,5,2002,2002,2005,2005,32022730,12588954,313,542,240,169,9,677
Castro-Urdiales,15,15,2009,2009,2013,2013,369920702,627906850,797,1093,1291,1302,64,4956
Cedeira,21,21,2005,2005,2006,2006,212796134,295463809,1175,1265,1369,1407,51,3907
Catoira,1,1,2005,2005,2005,2005,1883591,2803851,375,375,375,375,1,49
Arinaga,25,22,2004,2004,2012,2012,508863885,602019462,826,1867,2103,1658,88,6771
San Fernando,4,4,2000,2000,2005,2008,26790254,35980839,1425,5486,1218,1161,30,2225
El Grao,50,48,2005,2005,2007,2007,982734634,1561345207,858,1336,1407,1401,138,10602
Formentera,25,25,1999,1999,1996,1998,88236878,90052795,1228,1957,974,836,57,4272
Sant Josep De Sa Tal,14,14,1998,1998,2005,2007,210617397,278158999,1895,1794,1210,1285,46,3550
Lizartza,16,11,2001,2002,2001,2001,154997972,60256241,787,771,769,785,26,1948
Ibiza,42,26,1998,1995,2004,2002,855868340,120604069,493,1164,496,590,210,16197
Palamos,22,21,2001,2001,2003,2003,121200968,137570125,335,616,363,448,27,2065
Oropesa Del Mar,34,32,2002,2003,2002,2002,280351269,414685535,647,750,681,657,65,4989
Cadaques,21,14,2004,2004,2006,2006,104184946,130750957,498,731,441,462,47,3554
Isla Cristina,7,7,2004,2004,2005,2005,125967484,215225182,207,464,461,490,17,1298
L'Estartit,5,5,2002,2002,2002,2002,13109654,19638956,431,628,532,540,4,304
Sestao/Bilbao,15,14,2005,2005,2005,2005,40060056,60264646,698,781,849,840,13,996
Mahon,21,14,2002,2000,2001,2000,203381366,30963803,244,332,292,343,42,3223
Barbate De Franco,16,16,2002,2002,2006,2007,442240763,633376827,926,2015,1917,2080,105,8062
Barallobre,35,26,2008,2008,2011,2009,1055056927,1362666372,765,1318,2110,2030,161,11944
Ondarroa,34,14,2003,2002,2004,2004,66935041,33395696,1837,4250,7037,6516,83,6209
Burriana,11,9,1991,1993,2005,2005,36510344,49064986,771,1039,1216,1162,13,979
San Feliu De Guixols,3,3,2001,2001,2000,2002,77615600,76016264,4676,4145,5068,4422,23,1778
Portosin,4,4,1992,1992,2005,2006,18521487,25805812,1279,1534,2884,3035,5,414
Alcanar,30,23,2002,2004,2007,2007,598169223,966846581,1042,1821,1655,1675,88,6748
Arenys De Mar,2,2,2007,2007,2008,2008,3542709,4501389,97,97,125,125,2,178
San Vicente,3,3,2006,2006,1996,1995,13173065,21786731,341,317,390,401,2,124
Oroso,3,3,2003,2003,2007,2009,2234842,2367637,472,545,395,415,8,631
Mugia,26,24,2003,2004,2004,2000,493159895,353236341,890,1506,1560,1198,62,4759
Las Galletas,2,2,2010,2010,2010,2010,23121993,35381619,1242,1242,841,828,6,474
Lastres,12,12,2005,2005,2012,2010,828178741,307655171,1296,1862,3592,2624,57,4366
San Bartolome De Tirajana,1,1,2010,2010,2010,2010,10592474,5084134,6331,6331,6331,6331,2,161
Adra,17,17,2008,2008,2008,2008,901012981,1325513442,654,1037,1158,1262,81,6187
Portals Nous,5,5,1997,1997,1989,1998,28411596,10408226,721,656,324,172,6,497
Cabuenes,6,6,2006,2006,2008,2008,105995520,114280804,669,559,675,679,11,832
Puebla Del Caraminal,6,6,2000,2000,2001,2002,37883572,49337697,896,1590,786,879,27,2035
Elvillar,3,3,2001,2001,2014,2015,29907258,48921773,966,1626,950,966,6,424
Isla De Arosa,12,12,2004,2004,2006,2006,73839772,121853123,731,630,799,809,18,1378
Sitges,1,1,1994,1994,1994,1994,6292033,9584674,2572,2572,2572,2572,1,112
Pobra Do Caraminal,16,14,1995,1995,1997,1997,66131398,78125135,872,971,932,937,39,2918
Portbou,5,4,2006,2005,2008,2009,23441290,19445513,331,366,406,480,9,723
Trebujena,12,12,2003,2003,2002,2005,47202402,62898611,559,986,803,1067,14,1068
Villacarlos,20,19,2000,2000,2007,2008,503345471,842857266,567,1103,1289,1407,53,4121
Allariz,2,2,2010,2010,2010,2010,1979032,2938899,234,234,226,227,0,34
Sanguineda,2,2,2010,2010,2008,2008,18757150,25112479,1421,1421,287,369,4,332
Denia,5,5,2002,2002,2011,2011,79902362,127450018,1819,1520,1895,1930,16,1215
Corme,7,5,1999,1999,1994,1994,39167542,47388805,549,1380,1672,1642,17,1270
El Masnou,1,1,2010,2010,2010,2010,4133311,6717243,169,169,169,169,3,212
Sanlucar De La Barra,13,12,2003,2003,2004,2003,59373885,79588631,1290,1214,1278,1308,18,1370
Camarinas,1,1,2005,2005,2005,2005,478665,370973,2156,2156,2156,2156,3,193
Aguilas,8,8,2000,2000,2007,2007,196701461,207227426,1122,1477,1573,1526,34,2583
Valderobres,1,1,1999,1999,1999,1999,319155,121244,1900,1900,1900,1900,3,204
Castropol,1,1,2016,2016,2016,2016,74822438,123326280,2833,2833,2833,2833,6,457
Laredo,4,3,2004,2002,2012,2012,38351651,60721818,738,746,838,838,5,356
Fuenterrabia,7,5,1999,2001,2002,2003,9908768,13605820,803,1597,444,405,8,625
Cala Ratjada,12,12,1996,1996,2004,2004,100238622,90359442,1131,1714,1145,891,33,2548
Tossa De Mar,5,5,2004,2004,2013,2014,106534056,178323048,662,1417,987,918,13,1014
Roses,2,2,2000,2000,1999,2000,5462258,1501272,140,140,152,131,2,155
Gijon,7,7,2001,2001,2004,2004,68013902,86183780,618,610,607,608,10,765
Corralejo,2,2,2002,2002,2010,2010,48361915,74873196,3352,3352,1858,1847,15,1125
Porto Do Son,3,3,1990,1990,2002,2003,5866893,5887392,902,857,755,748,4,274
Rotova,2,2,2001,2001,2002,2003,12395754,15118452,615,615,610,616,4,284
Torredembarra,15,15,1997,1997,2005,2004,381276469,491174604,626,925,1342,1519,36,2786
L'Escala,2,2,1991,1991,2004,2003,6348066,7167936,452,452,549,541,3,223
El Rompido,8,8,2010,2010,2012,2012,75810149,95009953,1240,1233,515,539,22,1660
Casar De Caceres,1,1,2000,2000,2000,2000,19459032,13034448,4632,4632,4632,4632,1,52
San Carlos,5,5,2001,2001,2004,2004,46776606,72405614,1340,1225,1096,1107,9,676
Outes,1,1,2000,2000,2000,2000,887969,447373,2259,2259,2259,2259,2,116
Playa Den Bossa,4,3,2008,2006,2008,2007,18882255,27885810,1795,1934,1891,1895,6,441
Guetaria,28,6,1999,1997,1996,1994,5253140,6121783,162,452,581,636,12,870
Benicarlo,1,1,2006,2006,2006,2006,848288,1453179,288,288,288,288,0,26
San Agustin,2,2,2012,2012,2012,2012,70571162,86695493,1991,1991,1673,1445,19,1466
El Chorrillo,1,1,2008,2008,2008,2008,6884882,11508575,2303,2303,2303,2303,1,92
Mataro,2,2,1992,1992,2004,2002,1372114,1577011,138,138,15,16,0,24
Aguadulce,1,1,1979,1979,1979,1979,29509,3724,93,93,93,93,0,4
Escorca,1,1,1979,1979,1979,1979,15764,1989,50,50,50,50,0,2
Maliano,1,1,1979,1979,1979,1979,142927,108487,574,574,574,574,0,35
El Goro,2,2,2007,2007,2007,2007,81561673,128681209,1479,1479,1483,1483,11,866
Puerto Calero,4,3,2005,2003,1994,1993,25272281,24505504,623,1229,685,692,5,385
Playa De Santiago,3,1,2000,2000,2000,2000,135589,75557,124,124,164,164,0,30
Tijarafe,2,2,2004,2004,2007,2007,4576707,1419817,879,879,1511,1415,2,163
Puerto De Guimar,1,1,2000,2000,2000,2000,411004,229033,1495,1495,1495,1495,1,73
Playa San Juan,2,1,2000,2000,2000,2000,55734,31058,101,101,101,101,0,20
Puerto De Santiago,1,1,2000,2000,2000,2000,196515,109509,715,715,715,715,1,41
Moana,2,2,2002,2002,2003,2003,2055115,710551,3197,3197,2839,2593,4,266
Higuera La Real,1,1,2002,2002,2002,2002,166444,244200,56,56,56,56,0,1
Orzola,2,2,2006,2006,2006,2006,817467994,1568117196,4960,4960,4908,4894,45,3483
Deba,1,1,1996,1996,1996,1996,109819,98289,572,572,572,572,0,23
Trobajo Del Cerecedo,1,1,2003,2003,2003,2003,43162200,71354751,1439,1439,1439,1439,7,577
Lage,1,1,2008,2008,2008,2008,1715010,2590650,576,576,576,576,0,35
Binissalem,1,1,2000,2000,2000,2000,2840375,3892091,1234,1234,1234,1234,1,83
Agaete,3,3,2001,2001,1994,1994,956026955,1634130201,929,12341,20242,21678,96,7456
Mundaca,2,2,1997,1997,1994,1993,263939,354841,195,195,145,141,0,24
Los Cristianos,5,5,2001,2001,2005,2005,49182543,5099728,766,1755,1448,1463,26,1992
Begur,4,4,2008,2008,2011,2011,11942886,18969854,458,438,387,387,2,153
Guijuelo,1,1,2002,2002,2002,2002,360187,632890,683,683,683,683,0,22
Capellades,1,1,2019,2019,2019,2019,108560077,105189683,717,717,717,717,2,179
Ortigueira,3,3,1996,1996,1994,1994,11093545,15333674,915,1322,1333,1300,3,201
Miraclamp,1,1,2000,2000,2000,2000,39913728,40289307,34143,34143,34143,34143,7,513
El Medano,2,2,2005,2005,2000,2000,2982547,4152640,450,450,345,346,1,110
Santo Angel,1,1,2008,2008,2008,2008,1832550,2926142,825,825,825,825,1,72
Inca,2,2,1996,1996,1998,2000,19166099,19340628,1184,1184,868,1191,4,297
Orio,1,1,2003,2003,2003,2003,86204,61243,349,349,349,349,0,15
Tarajal,1,1,2013,2013,2013,2013,1685753522,3246730940,10168,10168,10168,10168,117,9045
Calella,2,2,2006,2006,2013,2013,984908,1391282,92,92,80,76,2,117
Pasito Blanco,2,2,2000,2000,2010,2010,176656463,330129569,1463,1463,2100,2104,32,2470
Santurtz,1,1,1979,1979,1979,1979,412758,970965,655,655,655,655,3,211
