dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,86,10,1988,1988,1988,1988,6749651,7731532,26,44,32,34,6,422
Oil tanker,45,2,1999,1990,1999,1999,1372054643,2533838237,124,474,205,205,385,29815
Container,15,1,1980,1980,1980,1980,3066234,3192162,35,35,40,40,13,996
Service - tug,144,12,2004,2009,2011,2012,30114643,25112484,108,101,228,217,33,2443
Ro-Ro,3,2,2004,2004,2004,2004,260906,169228,32,45,49,49,5,369
Chemical tanker,11,1,1992,1992,1992,1992,2053473,2752923,93,93,100,100,3,251
