int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,173,11,1985,1986,1985,1984,261704299,297289665,797,612,609,619,56,4178
Oil tanker,22,3,1988,1989,1998,1998,394307688,711367076,786,737,770,771,93,7083
Container,19,2,1985,1995,1989,1990,90203096,97881990,944,735,866,878,31,2359
Ro-Ro,38,3,2001,1996,1999,1997,67637624,49272747,952,780,897,897,73,5516
Service - tug,133,13,2009,2010,2011,2011,40835989,39038988,420,405,419,437,58,4355
Service - other,4,1,2000,2000,2000,2000,153740,36951,63,63,261,261,2,138
Offshore,2,1,1968,1968,1968,1968,163172,362604,181,181,181,181,2,178
Chemical tanker,18,1,1992,1992,1992,1992,17820974,23891124,480,480,528,528,42,3172
