int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,14,12,2008,2008,2008,2007,124023300,108601772,4232,5695,5191,5631,40,2986
Oil tanker,4,3,2001,2002,2000,2000,224466410,366688456,5892,8834,10314,10462,70,5360
General cargo,10,3,2004,2009,2007,2008,82410763,98594867,731,1867,1117,1137,16,1208
Chemical tanker,1,1,2006,2006,2006,2006,3358898,4770188,1318,1318,1318,1318,3,229
Bulk carrier,2,2,2010,2010,2010,2010,118555078,189572386,3472,3472,3474,3461,14,1063
