int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,14,12,2008,2008,2009,2007,144221080,105810187,7613,6609,6037,5486,76,5692
General cargo,10,3,2004,2009,2006,2006,111131646,134876170,1328,2232,1506,1556,20,1544
Oil tanker,4,3,2001,2002,2000,2000,374075305,615900342,15226,17291,17189,17573,116,8891
Bulk carrier,2,2,2010,2010,2010,2010,111335993,177887500,3261,3261,3262,3248,17,1278
Chemical tanker,1,1,2006,2006,2006,2006,3365947,4780200,1320,1320,1320,1320,1,78
