Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,13,4,5,4,2006,2003,2009,2009,252,439,717,720,115,466,1540,1550,15,13,20,20,9.5,716,730,101091,239050,320075,7776,20080,27111
Bulk carrier,5,5,86,155,2009,2009,2007,2007,186,553,538,547,204,658,393,390,156,184,245,246,17.6,1365,1391,69236,137029,169961,13847,44206,51397
Ro-Ro,5,1,2,4,1993,1993,1993,1993,193,193,437,437,172,172,380,380,849,849,1874,1874,52.6,3948,4024,13100,100992,47657,2620,6394,9114
General cargo,2,2,4,4,2012,2012,2015,2014,114,114,110,111,27,27,34,32,220,220,268,255,3.0,226,231,1540,5622,8301,770,4606,6290
Chemical tanker,1,1,3,5,2004,2004,2004,2004,139,139,139,139,14,14,14,14,26,26,26,26,1.1,84,86,994,7276,8390,994,8580,10548
