int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Futuna Island Apt,5,5,2003,2003,2005,2005,9951542,4806306,410,336,342,387,4,338
Wallis Island Apt,16,3,2008,2006,2007,2007,30103387,35889784,546,803,706,663,18,1367
Mata Utu,18,4,2005,2003,2013,2013,104009485,121038074,449,591,1072,1126,26,2026
