int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Cruise,4,3,2002,2001,2003,2002,7208128,1120857,282,280,281,280,4,303
Miscellaneous - fishing,1,1,1987,1987,1987,1987,533588,889313,2695,2695,2695,2695,2,168
Chemical tanker,12,1,2009,2009,2009,2009,10871818,15891124,430,430,418,418,7,501
Liquefied gas tanker,5,2,2005,2005,2005,2005,34563295,35436802,2669,2148,1839,1839,18,1382
Container,17,2,2006,2010,2007,2007,86927824,99657939,403,751,886,886,29,2224
