int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Cruise,4,3,2002,2001,2005,2004,7977915,1188010,242,291,311,297,4,295
Chemical tanker,12,1,2009,2009,2009,2009,12457456,18208821,492,492,479,479,10,755
Liquefied gas tanker,5,2,2005,2005,2005,2005,18587545,19057302,1062,953,989,989,8,637
Container,17,2,2006,2010,2013,2013,104806044,122887607,449,448,1069,1093,26,1969
Miscellaneous - fishing,1,1,1987,1987,1987,1987,235455,392424,1189,1189,1189,1189,1,75
