Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Marshall Islands,31,16,153,162,2003,2000,2001,2000,414,2218,645,540,32,359,486,293,49,125,73,65,69.0,5212,5312,458708,1177869,1340064,14797,40372,48117
Fiji,26,7,373,434,2010,2011,2013,2013,1242,1304,1245,1243,92,110,89,88,24,63,33,33,95.3,7332,7473,536483,1777892,2043759,20634,73440,87951
Tuvalu,15,13,184,200,1991,1993,1994,1996,5033,7617,6028,5797,403,733,1126,1263,106,287,270,146,146.1,10976,11187,1362651,3021596,3434538,90843,213337,252432
China,15,9,218,188,2000,1997,2000,1995,3487,4636,3620,3737,290,623,393,493,227,366,274,278,145.1,10975,11186,723248,1589774,1797361,48217,106974,120226
"Korea, Republic of",11,9,115,127,1993,1994,1993,1993,4075,5199,4923,4878,439,539,625,620,99,193,211,201,62.8,4753,4845,605633,1336457,1514607,55058,125333,144278
Micronesia (Federated States of),10,9,119,132,1994,1996,1999,1999,3977,4676,4322,3955,442,565,1069,1004,66,58,67,65,53.4,4017,4095,787853,1708339,1934514,78785,188215,224028
Solomon Islands,8,3,142,143,2006,2008,2006,2006,1039,2784,1140,1119,78,273,142,130,35,69,44,43,20.3,1558,1588,125737,350491,460411,15717,59653,77445
Papua New Guinea,4,4,78,80,1998,1998,1999,1998,6355,6443,6315,6281,788,688,797,781,122,198,130,133,43.8,3310,3374,404206,892782,1012357,101052,231401,267811
Thailand,4,4,146,175,1993,1993,1992,1992,7046,7046,7266,7328,958,1030,1125,1140,12,108,66,62,89.3,6773,6903,518611,1133190,1276432,129653,276288,298309
Vanuatu,4,3,91,107,2015,2015,2015,2015,1218,1215,1217,1217,86,86,86,86,14,16,19,19,20.8,1604,1635,99308,385236,439580,24827,103955,126848
Ecuador,3,3,82,66,1985,1985,1989,1987,6558,6953,7296,6997,977,820,811,746,260,181,230,232,43.4,3299,3362,237765,521865,589473,79255,174120,193845
American Samoa,2,2,30,31,2012,2012,2014,2014,2358,2358,1478,1369,238,238,144,109,232,232,106,59,7.2,549,560,43485,140652,160337,21743,75564,91514
Viet Nam,2,2,40,47,1992,1992,1992,1991,5509,5509,5456,5520,942,942,1012,1045,108,108,121,127,35.1,2657,2708,138364,302332,340549,69182,147426,159176
Japan,2,2,106,135,2004,2004,2003,2002,8228,8228,4800,5585,818,818,818,942,67,67,67,76,30.9,2370,2415,153195,485530,633953,76597,288855,377251
French Polynesia,2,2,120,15,2002,2002,1999,1999,1349,1349,1358,1361,112,112,118,120,10,10,10,10,23.3,1806,1841,39868,329993,440069,19934,137671,163672
Mexico,2,2,62,81,1988,1988,1988,1988,6210,6210,6210,6209,1148,1148,1149,1149,395,395,390,391,61.5,4647,4736,240925,526432,592976,120462,256704,277163
Cambodia,1,1,20,24,1986,1986,1986,1986,6015,6015,6015,6015,1200,1200,1200,1200,9,9,9,9,16.8,1273,1298,70700,154483,174011,70700,150661,162669
Russian Federation,1,1,60,63,2002,2002,2002,2002,3501,3501,3501,3501,267,267,267,267,21,21,21,21,7.7,594,606,23695,86519,127746,23695,141775,193608
Philippines,1,1,11,16,1990,1990,1990,1990,2992,2992,2992,2992,238,238,238,238,4,4,4,4,5.1,386,394,46558,101731,114590,46558,99214,107121
Nauru,1,1,2,2,2008,2008,2008,2008,863,863,863,863,65,65,65,65,531,531,531,531,1.6,124,126,15268,33867,38503,15268,35932,42595
Singapore,1,1,68,89,1986,1986,1986,1986,13626,13626,13626,13626,1002,1002,1002,1002,12,12,12,12,31.3,2391,2437,263969,576785,649694,263969,562515,607347
Panama,1,1,9,11,1982,1982,1982,1982,5047,5047,5047,5047,404,404,404,404,98,98,98,98,0.9,68,69,80241,177989,202356,80241,188843,223862
