Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Koljunuki,1,1,0,0,1980,1980,1980,1980,68,68,68,68,13,13,13,13,0,0,0,0,0.1,7,7,126,258,278,126,279,315
Salmistu,1,1,0,0,2018,2018,2018,2018,34,34,34,34,5,5,5,5,18,18,18,18,0.0,4,4,13,28,30,13,30,34
Salinomme,1,1,0,0,2018,2018,2018,2018,341,341,341,341,31,31,31,31,5,5,5,5,0.2,12,12,133,274,295,133,297,335
Tarkma,1,1,1,1,2006,2006,2006,2006,128,128,128,128,9,9,9,9,4,4,4,4,0.1,8,8,1212,3554,4901,1212,4854,6120
Kardla,1,1,0,0,1971,1971,1971,1971,75,75,75,75,16,16,16,16,32,32,32,32,0.0,4,4,769,2207,3172,769,2508,3607
Soru,1,1,0,0,1992,1992,1992,1992,106,106,106,106,17,17,17,17,76,76,76,76,0.2,11,12,22,49,56,22,52,62
Lopesuu,1,1,0,0,1992,1992,1992,1992,393,393,393,393,53,53,53,53,7,7,7,7,0.1,7,7,83,184,209,83,195,231
Manilaiu,1,1,0,0,1985,1985,1985,1985,32,32,32,32,7,7,7,7,6,6,6,6,0.0,2,2,7,15,17,7,16,19
Papissaare Sadam,1,1,1,1,2001,2001,2001,2001,173,173,173,173,12,12,12,12,5,5,5,5,0.2,14,14,1494,4381,6042,1494,5983,7544
Purtse,1,1,0,0,1974,1974,1974,1974,69,69,69,69,13,13,13,13,0,0,0,0,0.1,5,5,126,258,278,126,280,316
