Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,1754,366,12380,5838,2000,2001,2001,2004,253,524,335,456,19,55,408,121,7,30,19,23,2443.6,183423,186945,15173846,40829277,52016674,8651,23535,25864
Finland,1639,454,12820,4122,1998,2001,2009,2006,172,322,831,321,20,43,1699,769,19,52,9,30,3213.5,231829,236280,12755382,33597128,42000418,7782,20003,21354
Russian Federation,1540,681,7688,7629,2003,2003,2007,2007,186,238,203,207,21,40,36,48,33,53,43,52,2678.7,201174,205036,5902441,19056523,22822443,3833,14226,17454
Denmark,379,278,4094,5988,2002,2003,2007,2008,669,747,817,860,70,85,85,91,18,32,26,28,692.4,51991,52989,4188179,12029411,15257320,11051,39453,49888
Netherlands,331,214,5074,8196,2005,2006,2007,2008,996,1148,1272,1284,106,125,145,147,25,37,52,55,962.6,72131,73516,5777867,16977988,21172455,17456,61349,79033
Germany,302,162,3501,3989,1999,2002,2006,2006,680,768,893,983,68,81,81,92,27,56,55,75,726.8,54610,55659,3740863,11015974,13503024,12387,42311,52250
Latvia,253,176,1192,1320,1998,1999,2003,2005,295,421,477,481,29,38,52,51,20,61,177,171,405.8,30477,31062,1627302,4397766,5329117,6432,20196,24283
United Kingdom of Great Britain and Northern Ireland,209,160,2252,3321,2002,2003,2005,2006,1323,1352,1410,1432,133,139,139,140,44,49,69,65,512.4,38513,39252,3489429,10597895,14176239,16696,60800,80666
Poland,159,117,806,805,2000,2000,2006,2005,431,489,521,532,48,57,60,66,34,74,43,61,226.6,17013,17340,1022139,3496288,4489573,6429,24312,31157
Lithuania,105,76,686,832,2002,2002,2006,2008,347,425,439,471,40,140,91,105,26,46,64,84,245.0,18393,18747,644379,2222603,2682757,6137,24057,29333
