Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Vene Balti,198,130,600,836,1992,1999,2003,2003,334,640,631,628,40,80,208,187,42,310,255,248,419.9,31576,32182,1311019,3400258,4492306,6621,21153,27328
Naissaare,197,150,4776,8128,2006,2006,2008,2008,672,746,900,905,81,80,144,143,5,11,16,17,619.1,46603,47498,3657631,10955552,12546041,18567,66788,82331
Montu Vaikelaevade Sadam,178,137,1456,1943,2001,2001,2003,2006,608,796,996,1040,49,68,95,106,10,15,35,32,262.2,19685,20063,1958179,5627843,7289213,11001,38484,48628
Parnu,160,97,293,403,2002,2001,2003,2003,436,542,522,520,46,56,67,66,18,19,19,19,81.2,6100,6217,972591,2811851,3981300,6079,21435,29282
Kakumae,155,65,579,927,1993,1999,2004,2005,214,443,618,640,33,52,121,119,1,9,35,34,112.3,8448,8610,752792,2255578,2878660,4857,17277,22630
Paljassaare,105,71,154,164,1984,1990,1996,1997,267,697,757,629,44,153,605,228,120,503,535,588,203.0,15243,15536,663911,1540927,1994870,6323,17296,22841
Kalana,83,70,657,1040,1996,1999,2006,2007,346,593,836,867,37,68,133,119,9,15,30,31,118.4,8923,9095,849121,2160943,2561878,10230,29711,36142
Montu,80,69,725,1094,1999,1999,2006,2008,733,921,1398,1462,64,83,160,173,10,21,21,23,110.2,8287,8446,919800,2487720,3284475,11497,41071,52430
Kaavi Paadisadam,77,71,567,860,1998,1998,2004,2006,563,716,925,1026,49,71,158,168,8,26,83,94,103.9,7803,7953,763671,2162622,2844752,9918,34586,44559
Roopa,74,59,251,340,1998,1998,2003,2004,573,698,576,606,42,99,73,73,9,11,12,13,67.5,5069,5167,479292,1459600,1949215,6477,24423,31563
Nurme,73,70,1231,2083,2007,2007,2009,2009,265,586,672,690,24,64,153,153,5,13,17,17,178.3,13422,13680,1071775,2969960,3508589,14682,50504,62653
Roomassaare,70,51,120,156,1995,1996,1999,2000,409,536,587,645,46,60,177,188,20,41,47,48,42.4,3196,3257,382922,1100171,1560707,5470,18581,25730
Vikati Sadam,70,59,372,516,2001,2000,2006,2006,522,703,678,721,48,90,135,144,7,14,52,57,77.1,5800,5912,582012,1710999,2225195,8314,30653,39001
Kelvingi,69,66,1199,2050,2008,2008,2010,2010,334,594,682,678,54,73,126,127,5,12,15,15,154.8,11627,11850,860152,2755927,3197896,12466,48501,59857
Virtsu,67,28,85,124,1996,2002,1995,1995,371,458,453,456,36,50,55,54,14,18,33,33,28.4,2130,2171,278340,806629,1135830,4154,15023,20190
Heltermaa,50,36,57,76,1995,1996,1995,1996,414,435,467,458,38,45,60,59,27,29,35,35,17.2,1288,1313,221747,637045,911477,4435,14733,20979
Ruhnu,47,41,250,395,2002,2003,2009,2010,533,656,986,1064,42,59,113,120,11,17,19,19,39.7,2984,3041,324284,972194,1335127,6900,26977,35789
Ringsu,44,38,101,144,2001,2001,2004,2004,518,673,488,466,48,122,65,56,10,13,16,16,29.1,2186,2228,298356,864991,1215822,6781,24627,33005
Lehtma Kalurisadam,37,23,48,59,1986,1990,1990,1990,446,768,441,482,57,86,122,91,33,43,38,36,23.3,1746,1779,172537,471305,646566,4663,14532,20033
Osmussaar,33,27,329,544,1992,1995,2004,2004,369,660,1139,1178,32,61,130,138,8,39,174,185,51.0,3830,3903,477817,1083871,1261602,14479,37022,45431
Miiduranna,29,15,19,26,1986,1989,1997,1998,146,433,382,382,22,80,68,55,18,360,154,63,26.5,1990,2028,49805,139706,179854,1717,5356,6928
Kaunispe,25,24,95,125,2001,2002,2005,2005,535,608,683,673,42,65,85,83,6,7,6,6,26.2,1968,2006,186673,578935,756433,7467,27099,35386
Bekkeri,22,22,152,244,2002,2002,2009,2009,554,637,901,925,62,139,243,249,26,96,162,167,95.0,7135,7272,162461,581820,730363,7385,33436,42254
Lehtma,20,13,57,79,1984,1988,1997,1998,498,598,1002,1025,44,68,148,151,31,31,14,13,19.7,1479,1507,153192,347305,433506,7660,22532,29113
Eisma,16,16,163,253,2003,2003,2008,2008,325,493,512,479,48,49,89,88,2,16,2,2,18.8,1411,1438,180464,459387,549054,11279,35476,43531
Suaru Kalasadam,16,15,33,45,1998,1998,2003,2003,591,617,667,677,58,67,85,85,6,8,7,7,8.9,671,684,92176,267755,374380,5761,21460,28365
Karepa Sadam,14,12,46,51,1999,2000,2011,2010,362,518,725,672,24,40,87,83,11,21,10,11,10.5,791,806,76259,216122,281972,5447,21632,28938
Liu,14,11,28,40,2003,2004,2005,2005,520,636,590,606,46,61,72,74,8,14,13,13,7.6,567,578,89489,259415,365713,6392,23056,31047
Keri Saar,13,9,63,73,2005,2004,1995,1997,147,333,420,383,16,59,75,76,2,5,6,6,12.5,941,959,63410,220580,264273,4878,19620,24098
Lohusalu,13,11,301,531,2002,2001,2004,2005,290,687,1205,1243,35,104,193,198,17,16,26,28,30.7,2309,2354,279458,664302,746848,21497,59371,74286
Rohukula,13,13,13,13,1993,1993,1990,1991,392,706,421,353,41,87,131,83,33,307,572,246,15.1,1137,1159,45861,124899,172018,3528,10678,14563
Narva-Joesuu Sadam,13,6,8,9,2003,1998,2005,2012,171,342,214,181,37,335,102,68,11,194,224,123,7.0,525,535,59429,149219,197464,4571,12586,16806
Viinistu Sadam,12,9,126,156,2000,2001,2003,2004,437,590,471,451,30,87,81,83,2,9,3,3,24.2,1818,1852,114911,379786,449371,9576,35183,43168
Abruka,12,10,18,26,1996,1999,2000,2000,375,517,466,478,44,61,72,73,4,9,14,14,6.2,468,477,67515,172434,244600,5626,19101,26007
Laatsa,12,11,32,44,2002,2003,2005,2005,552,569,572,577,47,53,55,56,5,10,7,7,8.6,642,655,76337,222004,312273,6361,23130,31070
Vosu,11,7,135,147,1995,1995,1997,1997,442,478,455,402,33,113,51,53,4,9,5,6,29.3,2197,2240,123754,420787,467291,11250,39798,47022
Lomala,10,10,23,32,1999,1999,2000,2000,587,986,586,581,49,88,60,58,4,12,20,21,7.1,535,545,60328,176992,252759,6033,21694,30136
Saaremaa Sadam,10,10,23,21,1995,1995,2002,1997,473,617,274,529,42,303,126,164,9,30,16,18,11.1,836,852,59977,182569,256889,5998,21132,28661
Molgi,9,9,145,223,2003,2003,2012,2011,414,658,874,859,89,77,114,117,4,14,19,20,16.1,1210,1233,103839,266341,318169,11538,38955,47107
Kihnu,7,7,16,22,2004,2004,2007,2007,536,657,629,647,54,63,69,71,8,14,12,12,3.9,289,295,53938,155802,221094,7705,26875,36979
Aegna,6,5,24,23,2003,2002,2008,2009,111,310,242,529,15,30,56,78,1,6,11,15,5.5,413,420,40945,84421,97742,6824,18218,21913
Korgessaare,6,5,10,10,1984,1987,1988,1992,488,495,319,340,37,44,32,34,8,6,4,6,2.9,214,218,19617,52264,71033,3269,10728,13972
Hundipea,6,3,5,2,1983,1992,2010,2005,360,433,575,381,36,79,167,141,28,21,12,18,2.9,202,205,15878,33524,37320,2646,6088,7069
Salme Joesadam,6,6,22,28,2002,2002,2006,2006,559,664,784,766,44,62,102,100,6,70,24,25,7.7,539,549,41345,131236,166611,6891,25513,32942
Kaldu,5,5,5,6,2000,2000,1999,2000,311,350,346,343,22,26,30,30,5,6,6,6,1.8,132,135,16054,46267,65558,3211,11115,15488
Sigatsuaru Vaikesadam,5,5,14,19,2005,2005,2006,2005,628,678,659,661,59,95,85,86,5,5,6,6,3.5,266,271,39404,114682,160489,7881,29478,38790
Loksa,5,4,1,1,1977,1982,1979,1981,654,643,275,194,78,142,207,199,19,29,25,33,4.4,327,333,12629,30292,40799,2526,6637,9010
Nasva,5,4,2,2,2008,2006,1996,1974,435,6234,897,462,259,1345,2538,353,342,435,323,152,38.3,2877,2932,5177,14280,20006,1035,3230,4550
Lautri,5,5,6,7,1999,1999,2006,2008,491,541,417,412,57,97,56,49,6,23,20,17,2.5,191,195,17068,48530,67386,3414,12068,16032
Salinomme Paadisadam,5,5,4,5,1989,1989,1987,1987,184,454,381,369,14,37,71,70,16,19,28,28,1.3,99,101,17026,48845,70193,3405,11099,15964
Kuivastu,5,4,5,5,2001,2001,2004,2004,375,363,394,393,26,43,57,59,13,30,43,46,1.8,136,138,9997,29000,39913,1999,7647,10220
Veere,4,4,16,20,1992,1992,2001,2001,488,1107,924,802,62,80,158,156,48,68,151,148,5.8,437,445,60833,174009,249680,15208,49472,71067
Kavaru,4,4,11,15,1994,1994,2001,2001,894,799,827,842,85,74,89,89,56,56,47,47,2.8,208,212,35405,102487,144867,8851,31499,42784
Sviby,4,4,1,1,1987,1987,1987,1988,321,426,355,326,40,50,49,44,14,22,23,24,1.0,75,76,4728,12948,17977,1182,3638,5092
Lennusadam,4,2,1,1,1985,1984,1982,1981,592,1020,892,1061,74,124,146,161,9,9,13,12,2.9,214,219,13406,31702,42448,3352,8654,11685
Doberani,4,4,5,7,2001,2001,2005,2005,346,340,376,375,32,34,43,42,14,14,10,10,1.4,105,107,16344,47254,66946,4086,14374,19669
Veere Vanasadam,4,4,5,6,1998,1998,2001,2001,362,363,340,347,40,39,39,40,22,27,26,25,1.5,116,118,16839,49015,68890,4210,13861,19543
Munalaiu,4,4,7,9,1997,1997,2005,2006,512,497,473,459,48,48,49,48,35,34,39,40,1.9,145,148,19521,56056,77965,4880,17847,23469
Aseri,4,3,0,0,1984,1983,1988,1988,124,392,528,588,28,201,918,944,0,1,0,0,2.5,185,188,579,1285,1461,145,341,404
Vana-Sauga Sadam,4,4,4,5,2007,2007,2009,2009,384,357,326,325,46,80,99,99,17,16,16,16,1.3,99,101,13661,39461,55995,3415,11915,16392
Purtse Jahisadam,3,3,1,1,1985,1985,1988,1992,221,1178,254,191,50,520,692,423,4,17,26,35,4.0,298,303,12532,29455,38888,4177,10693,14279
Ristna,3,3,128,238,1996,1996,2005,2005,786,745,1061,1066,68,83,125,125,12,11,8,8,9.1,684,697,123006,259051,285276,41002,100703,125862
Haldi,3,3,4,6,1992,1992,1993,1992,561,513,470,476,61,56,55,56,11,9,9,9,1.2,88,89,17789,29967,42655,5930,18382,24545
Voiste,3,3,6,8,2005,2005,2005,2005,618,613,818,850,58,63,88,89,9,32,28,28,1.7,128,131,16836,48440,67785,5612,20438,27082
Suursadam,3,3,0,0,1992,1992,1992,1992,1076,814,814,814,195,165,209,209,2520,2869,2981,2981,15.0,1126,1148,515,1143,1299,172,404,479
Kardla,3,3,3,3,1989,1989,1989,1989,278,380,379,381,65,121,170,172,35,28,30,30,0.8,61,62,10896,31259,44921,3632,11839,17027
Lindi,2,2,4,6,2004,2004,2004,2004,524,524,522,523,52,52,52,52,24,24,25,25,1.4,102,104,10560,30977,42719,5280,21153,26672
Soru Vaikelaevasadam,2,2,3,4,2000,2000,2000,2000,411,411,440,433,32,32,36,36,6,6,7,7,1.0,74,75,8718,25356,35531,4359,16198,21404
Patareisadam,2,2,1,1,1994,1994,1996,1995,139,139,138,137,16,16,16,16,0,0,0,0,0.3,20,20,3239,9353,13279,1619,5633,7764
Leppneeme,2,2,48,90,1990,1990,2002,2002,699,699,1220,1226,62,62,105,105,36,36,2,2,3.8,287,292,18716,54605,62330,9358,42322,51684
Triigi,2,2,1,1,1996,1996,1996,1996,235,235,238,230,20,20,20,20,4,4,4,4,0.5,35,36,1740,5001,6828,870,3247,4545
Admirali Vaikesadam,2,2,1,2,2012,2012,2011,2011,255,255,265,279,22,22,23,24,20,20,13,6,1.1,81,82,7229,13188,16092,3614,8673,10799
Turja Sadam,2,2,2,3,1996,1996,1997,1997,458,458,462,467,46,46,46,46,18,18,16,15,1.1,80,81,10822,31048,44618,5411,17638,25368
Varese Sadam,2,2,3,4,2000,2000,2000,2000,490,490,472,472,44,44,42,42,270,270,244,241,1.2,91,93,9806,28388,40118,4903,17470,23710
Nova Sadam,2,2,37,62,1998,1998,2017,2017,655,655,1232,1237,108,108,196,196,4,4,8,8,4.9,368,375,11988,87359,100721,5994,51495,63298
Vorkaia,2,2,3,3,1993,1993,1994,1994,328,328,327,327,40,40,38,37,4,4,4,4,0.7,54,55,7408,21449,30301,3704,13220,17922
Karsa,2,2,2,2,1987,1987,1992,1996,1037,1037,586,520,94,94,80,71,30,30,20,13,1.7,125,127,8400,22540,30796,4200,12605,17417
Kallaste,2,2,1,2,1990,1990,1991,1991,292,292,312,318,26,26,32,33,168,168,245,254,0.6,42,43,6328,18155,26089,3164,10314,14834
Nasva Joesadam,1,1,7,11,2005,2005,2005,2005,732,732,732,732,49,49,49,49,4,4,4,4,3.0,229,233,12825,36446,43170,12825,40201,47128
Juheta,1,1,4,5,2002,2002,2002,2002,850,850,850,850,81,81,81,81,6,6,6,6,0.9,67,68,8579,25164,34703,8579,34368,43334
Koljunuki,1,1,0,0,1981,1981,1981,1981,543,543,543,543,998,998,998,998,2,2,2,2,1.3,98,100,1041,2462,3296,1041,2688,3629
Purtse,1,1,0,0,1979,1979,1979,1979,1346,1346,1346,1346,957,957,957,957,0,0,0,0,2.1,154,157,284,630,716,284,668,792
Toila,1,1,2,2,2001,2001,2001,2001,401,401,401,401,34,34,34,34,4,4,4,4,0.5,36,36,3457,10141,13986,3457,13851,17464
Kaberneeme Sadam,1,1,20,34,2006,2006,2006,2006,673,673,673,673,57,57,57,57,3,3,3,3,2.2,164,167,6648,48685,56133,6648,57408,70572
Valmeranna,1,1,0,0,1992,1992,1992,1992,193,193,193,193,20,20,20,20,4,4,4,4,0.1,9,10,1360,3903,5608,1360,4434,6377
Lahesuu,1,1,0,0,2002,2002,2002,2002,96,96,96,96,16,16,16,16,33,33,33,33,0.2,14,15,464,1096,1468,464,1197,1616
Varbla Puhkekula,1,1,2,2,2000,2000,2000,2000,360,360,360,360,27,27,27,27,13,13,13,13,0.4,29,30,3445,10105,13935,3445,13800,17401
Ahoi Joesadam,1,1,2,2,2000,2000,2000,2000,361,361,361,361,38,38,38,38,6,6,6,6,0.5,34,35,3455,10136,13978,3455,13843,17454
Soela,1,1,0,0,1989,1989,1989,1989,236,236,236,236,27,27,27,27,5,5,5,5,0.1,7,7,958,2748,3949,958,3123,4491
Ristna Jahisadam,1,1,2,2,1992,1992,1992,1992,1070,1070,1070,1070,128,128,128,128,2,2,2,2,0.8,57,58,7248,20792,29880,7248,23624,33978
Papissaare Sadam,1,1,14,19,2005,2005,2005,2005,1167,1167,1167,1167,118,118,118,118,38,38,38,38,3.5,263,268,23226,66001,78179,23226,72802,85346
Taaliku Sadam,1,1,1,1,1997,1997,1997,1997,337,337,337,337,27,27,27,27,9,9,9,9,0.2,18,18,4346,12467,17916,4346,14165,20373
Peerni,1,1,5,6,2010,2010,2010,2010,1147,1147,1147,1147,99,99,99,99,33,33,33,33,1.0,76,77,10800,31681,43690,10800,43268,54555
Hiiessaare,1,1,64,113,2018,2018,2018,2018,1797,1797,1797,1797,524,524,524,524,685,685,685,685,6.8,522,532,23112,67841,77500,23112,105612,129072
Abaja Sadam,1,1,2,3,2000,2000,2000,2000,530,530,530,530,43,43,43,43,39,39,39,39,0.8,58,60,4889,14342,19779,4889,19588,24698
Ruhve,1,1,2,1,1998,1998,1998,1998,525,525,525,525,37,37,37,37,4,4,4,4,0.7,52,53,2909,16432,35728,2909,16808,32484
Lounaranna,1,1,2,1,1998,1998,1998,1998,665,665,665,665,53,53,53,53,4,4,4,4,0.8,62,63,3684,20806,45240,3684,21283,41133
Kastna,1,1,0,0,1965,1965,1965,1965,337,337,337,337,38,38,38,38,5,5,5,5,0.2,17,17,1509,3569,4778,1509,3897,5261
Salinomme,1,1,1,1,2006,2006,2006,2006,268,268,268,268,23,23,23,23,4,4,4,4,0.2,17,17,2530,7420,10233,2530,10134,12778
Neeme,1,1,1,2,1996,1996,1996,1996,348,348,348,348,34,34,34,34,8,8,8,8,0.3,22,23,5170,14833,21316,5170,16853,24239
Varssu,1,1,1,1,1997,1997,1997,1997,234,234,234,234,18,18,18,18,4,4,4,4,0.2,16,16,3024,8675,12467,3024,9857,14177
Dirhami,1,1,1,1,1999,1999,1999,1999,531,531,531,531,42,42,42,42,14,14,14,14,0.6,45,46,716,2074,2290,716,3919,5154
Pihelgalaiu,1,1,1,1,1999,1999,1999,1999,325,325,325,325,16,16,16,16,13,13,13,13,0.4,29,30,439,1271,1404,439,2402,3159
Virtsu Vanasadam,1,1,2,2,2010,2010,2010,2010,532,532,532,532,49,49,49,49,38,38,38,38,0.3,22,23,6840,19624,28201,6840,22297,32068
Talvesadam,1,1,0,0,1992,1992,1992,1992,45,45,45,45,8,8,8,8,9,9,9,9,0.2,18,18,126,711,1546,126,727,1406
Haapsalu,1,1,1,1,1998,1998,1998,1998,187,187,187,187,18,18,18,18,595,595,595,595,1.7,129,131,1834,5379,7418,1834,7346,9263
Kuressaare,1,1,5,6,1999,1999,1999,1999,1079,1079,1079,1079,93,93,93,93,39,39,39,39,1.2,90,92,10074,29552,40754,10074,40361,50890
Tarkma,1,1,1,2,1995,1995,1995,1995,480,480,480,480,41,41,41,41,168,168,168,168,0.5,40,40,7254,20811,29906,7254,23645,34007
Tapurla,1,1,0,0,1980,1980,1980,1980,153,153,153,153,29,29,29,29,0,0,0,0,0.1,7,7,1030,2436,3262,1030,2660,3592
Voopsu,1,1,2,2,2011,2011,2011,2011,489,489,489,489,256,256,256,256,655,655,655,655,2.4,178,182,4217,12369,17058,4217,16894,21301
