Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Muuga,942,438,17086,27768,2003,2004,2008,2009,319,1134,1345,1526,38,112,371,399,27,57,94,96,2662.3,201171,205033,14963294,40524420,48455971,15885,54655,67680
Paldiski,720,286,8648,12291,2002,2003,2009,2010,229,1093,849,1380,22,106,279,324,13,36,48,54,1402.8,106100,108137,8180899,26281282,32473624,11362,42765,51287
Tallinn Old City,608,31,16619,2107,2002,1990,2007,2007,249,1590,683,700,18,191,1590,1629,6,65,4,3,3291.6,237869,242436,13094109,32466495,39952219,21536,46167,42333
Sillamae,561,293,15895,27123,2006,2005,2008,2008,630,1476,2174,2377,69,144,420,433,24,33,45,46,2129.3,161691,164795,15222916,36939779,43327866,27135,82528,103235
Paldiski Pohjasadam,439,73,2207,1115,1998,2005,1997,2000,166,628,282,345,12,73,60,73,2,85,12,23,513.6,38573,39313,4407546,11238616,14066426,10040,23872,23956
Kunda,416,174,790,1113,2001,2000,2003,2004,363,590,544,548,38,70,87,87,25,37,46,45,261.1,19578,19953,2363112,6814230,9538392,5681,20168,27171
Tilgu,373,258,5294,8905,2007,2007,2010,2010,178,711,549,549,26,79,339,332,33,51,81,83,1025.2,77447,78934,3553198,11400085,13782506,9526,39444,49250
Vanasadam,288,73,5456,578,2005,2000,2007,2006,194,260,255,262,16,20,26,28,30,24,22,21,1681.0,126218,128641,2007469,10694901,12300292,6970,32524,34830
Oti,274,214,4369,7279,2005,2005,2009,2010,416,912,926,934,53,101,387,395,34,51,49,47,715.0,54164,55204,3999842,11183634,14088321,14598,52820,66849
Piirivalvesadam,226,94,227,321,1997,2000,2003,2003,192,453,380,381,21,58,91,91,21,45,53,53,76.7,5763,5874,754848,2180617,3085053,3340,11779,16087
Naissaare,202,156,3291,5677,2006,2006,2010,2010,185,654,597,607,33,81,280,281,35,52,76,76,588.0,44380,45232,2660777,7576372,8612333,13172,44690,55967
Vene Balti,191,127,965,1438,1991,1999,2002,2003,269,767,1082,1181,42,165,328,332,31,79,80,78,325.2,24540,25011,1751058,4111301,5210569,9168,26741,33059
Montu Vaikelaevade Sadam,183,137,1539,1956,2001,2002,2002,2005,596,805,1030,1025,52,68,130,158,28,63,172,124,371.2,27914,28450,2080519,6021886,7743719,11369,39201,49125
Parnu,161,98,335,464,2002,2002,2003,2003,451,596,585,592,46,62,79,81,30,41,49,49,100.7,7564,7709,1111017,3215807,4560507,6901,24293,33302
Kakumae,152,64,353,512,1993,1999,2001,2001,311,587,421,401,46,66,120,120,22,46,38,38,108.1,8135,8291,807568,2377345,3297497,5313,18575,25525
Paljassaare,116,77,85,103,1985,1990,1993,1994,199,384,366,348,31,61,151,119,18,84,74,58,69.2,5197,5297,324649,775714,1010250,2799,8308,10842
Kalana,87,75,351,532,1996,1999,2006,2007,289,498,526,542,36,57,123,127,29,46,63,67,86.7,6522,6647,466986,1357940,1726034,5368,19138,24023
Kaavi Paadisadam,84,78,522,642,1998,1998,2002,2005,587,684,727,720,52,68,84,104,24,32,48,35,111.6,8378,8539,757402,2235250,2973275,9017,31464,40758
Virtsu,77,30,111,160,1996,2001,1997,1997,484,634,524,523,43,76,71,70,25,33,37,37,41.4,3105,3165,390782,1129264,1599340,5075,17843,24410
Montu,76,66,621,919,2000,2000,2006,2008,849,1019,1175,1197,82,101,194,210,30,46,67,72,114.4,8618,8783,910033,2510730,3446676,11974,43627,57003
Roomassaare,75,51,88,110,1996,1997,1998,1999,362,465,419,442,43,58,74,79,23,39,32,32,31.2,2339,2384,333561,941664,1335239,4447,14291,20122
Nurme,74,72,2351,3959,2007,2007,2012,2012,277,929,1241,1226,52,97,539,539,40,61,67,61,305.7,23191,23636,1943162,4971386,5882096,26259,84943,105731
Roopa,70,54,146,180,1997,1997,2000,2001,419,522,474,456,40,55,68,76,22,36,34,38,47.7,3579,3647,373285,1096505,1500449,5333,19067,25051
Kelvingi,66,64,1286,2220,2007,2008,2007,2007,182,781,759,764,26,83,269,270,38,48,26,26,200.6,15153,15444,1011798,3172833,3770193,15330,59245,73635
Vikati Sadam,63,53,384,594,2001,2000,2008,2009,378,543,787,944,40,62,329,368,22,35,35,34,73.6,5560,5667,491394,1298016,1675226,7800,26868,33561
Heltermaa,51,37,51,67,1995,1995,1995,1996,304,416,409,401,44,80,142,79,25,36,45,40,25.1,1883,1920,200842,574456,819608,3938,12899,18232
Ruhnu,51,43,222,349,2001,2001,2008,2008,459,664,666,683,40,76,159,172,30,53,60,61,46.7,3509,3577,390538,1075407,1452883,7658,26886,35544
Ringsu,44,37,173,270,2000,2000,2005,2006,487,773,866,920,49,75,145,153,26,46,102,104,38.1,2862,2917,373134,1090922,1536493,8480,31009,41948
Lehtma Kalurisadam,43,26,40,52,1985,1990,1987,1987,344,378,335,381,61,52,85,82,27,38,39,38,16.9,1273,1298,154639,430299,607275,3596,11636,16425
Osmussaar,34,23,65,101,1991,1996,2004,2005,196,332,240,230,31,45,74,70,18,99,57,46,25.1,1886,1922,114639,296638,380894,3372,10529,13570
Kaunispe,30,28,91,123,2001,2001,2003,2003,482,766,793,828,48,80,130,133,24,36,32,32,32.4,2435,2482,254497,729215,1015592,8483,29574,39880
Miiduranna,22,14,25,33,1988,1990,1994,1996,176,560,525,497,28,115,97,101,16,38,67,31,16.0,1203,1226,70454,202651,268745,3202,10295,13743
Suaru Kalasadam,20,19,120,139,1999,1999,1997,1997,641,993,1554,1413,72,105,183,177,22,49,230,206,47.8,3592,3661,363901,903782,1142628,18195,50067,61412
Bekkeri,19,19,51,76,2001,2001,2006,2006,241,562,329,314,51,76,86,85,30,54,69,68,26.5,1993,2031,120984,376365,518979,6368,23356,31888
Eisma,18,16,366,643,2001,2003,2004,2004,165,610,1129,1205,26,80,403,408,26,33,13,13,41.8,3187,3248,352349,768399,878095,19575,50669,63653
Lehtma,17,12,20,25,1986,1990,1988,1989,444,607,527,511,72,106,66,67,26,100,120,102,9.8,736,750,68670,194300,273834,4039,13363,18633
Saaremaa Sadam,16,16,60,29,1991,1991,1999,1997,312,478,543,519,40,55,63,83,30,32,20,42,15.3,1147,1169,71253,283935,398208,4453,18968,24941
Viinistu Sadam,15,12,150,189,2000,2002,1997,1998,143,918,494,488,18,78,277,270,24,31,14,15,48.2,3656,3726,332728,788475,919549,22182,55381,62832
Nasva,14,11,0,0,2018,2018,2018,2018,100,111,140,133,58,92,67,75,14,12,11,11,2.9,219,223,53,109,117,4,8,10
Keri Saar,13,9,121,145,2005,2004,1996,1997,139,1096,810,757,19,101,325,307,19,30,33,34,38.2,2892,2947,295403,681905,789032,22723,54237,60585
Karepa Sadam,13,11,26,33,1999,2000,2002,2002,396,585,572,554,48,54,63,64,20,23,26,27,8.4,631,643,80361,209977,281039,6182,19493,25453
Liu,13,12,33,45,2001,2001,2005,2005,505,700,764,757,66,78,131,131,22,22,20,20,8.6,643,655,91043,264771,369571,7003,26392,34503
Vosu,13,9,78,106,1996,1996,2004,2005,140,582,320,397,15,72,112,125,27,30,49,53,17.1,1286,1310,91279,256825,322316,7021,25615,31227
Laatsa,13,12,52,68,2003,2003,2006,2006,661,694,722,724,69,72,81,82,34,36,38,37,15.4,1156,1178,108724,325474,448521,8363,30363,40772
Narva-Joesuu Sadam,12,5,11,15,2002,1994,2015,2017,181,232,275,288,62,160,90,84,13,36,9,6,5.8,438,446,38900,108494,140836,3242,9980,13089
Lohusalu,12,10,50,87,2005,2004,2005,2006,176,306,196,198,26,46,42,41,26,48,70,73,15.2,1143,1165,69510,186898,237093,5792,18058,23898
Abruka,11,9,11,16,1994,1997,1997,1998,381,433,335,333,34,47,58,54,40,40,46,45,5.4,406,414,38785,98237,138861,3526,12140,16345
Lomala,11,11,28,40,1998,1998,2001,2001,515,521,509,513,46,55,55,55,31,42,61,62,8.8,661,674,59541,177324,252048,5413,20740,28161
Lautri,10,10,8,10,1989,1989,2000,2000,297,369,363,361,70,69,54,53,32,45,75,76,3.6,272,277,26718,75503,106141,2672,9106,12412
Rohukula,10,10,10,14,1992,1992,1992,1993,378,467,436,424,56,75,69,61,16,38,37,39,3.7,279,284,38035,108573,154005,3803,12730,17782
Korgessaare,8,6,10,10,1986,1987,1992,1996,259,272,272,301,36,41,33,37,23,17,24,22,3.2,238,242,16806,45921,62444,2101,7479,9485
Molgi,7,7,41,69,2000,2000,2012,2012,191,513,381,379,37,54,99,92,37,45,56,59,9.7,731,745,22650,71781,96460,3236,15574,20507
Kihnu,7,7,18,23,2007,2007,2005,2006,575,710,682,674,47,62,61,63,31,58,83,77,4.5,340,347,61905,178446,254196,8844,30233,42144
Salinomme Paadisadam,7,7,3,4,1992,1992,1991,1991,170,233,220,218,20,29,34,32,23,39,64,64,2.2,167,170,13149,37728,54005,1878,6193,8885
Sviby,6,5,2,3,1989,1989,1991,1990,245,316,342,377,32,40,50,54,20,36,32,28,2.7,204,208,7733,21995,31118,1289,4265,6071
Kaldu,6,6,12,17,1998,1998,1998,1998,499,697,648,656,55,70,101,103,32,41,35,35,4.4,329,335,42451,122361,173407,7075,24498,34112
Aegna,5,5,22,26,2006,2006,2005,2005,377,552,334,540,10,48,64,75,28,38,50,59,7.1,535,545,44542,116472,147540,8908,26937,34070
Loksa,5,4,1,1,1977,1982,1987,1990,754,608,319,247,136,110,99,72,71,157,158,130,2.2,164,168,11464,27974,37938,2293,6153,8406
Vana-Sauga Sadam,5,5,11,16,1996,1996,2011,2011,582,707,955,955,58,58,59,59,56,121,109,108,4.1,310,316,32005,93121,129843,6401,24239,31590
Veere Vanasadam,5,5,9,13,1997,1997,2002,2002,327,527,560,617,37,59,100,108,64,53,64,64,3.5,262,267,37484,107851,153034,7497,24433,34745
Hundipea,5,4,17,11,1984,1987,2008,2001,790,1167,1793,1208,159,171,165,160,29,64,125,94,8.6,567,578,57753,125914,149941,11551,28679,35286
Ristna,5,4,38,70,1995,2000,2005,2004,105,186,265,269,27,69,125,125,28,33,37,37,9.8,735,749,35071,77829,86003,7014,18163,22671
Sigatsuaru Vaikesadam,5,5,22,31,2005,2005,2007,2007,936,1032,1060,1050,81,112,137,136,34,31,37,37,5.1,383,390,56356,164765,228634,11271,43888,56319
Veere,4,4,1,2,1996,1996,1995,1997,292,409,183,178,38,51,38,32,19,20,26,29,1.3,98,100,5630,15371,21292,1407,4316,6030
Kardla,4,4,4,4,1984,1984,1985,1985,311,356,356,354,52,53,56,56,34,33,36,36,1.0,76,78,13773,39513,56782,3443,11224,16142
Doberani,4,4,6,9,2001,2001,2003,2003,496,503,509,508,53,55,56,56,21,20,21,21,2.1,158,161,23972,69119,98410,5993,20543,28586
