Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lomala,5,5,7,9,1995,1995,2004,2004,329,298,365,366,32,26,33,33,14,28,5,5,2.0,151,154,16096,45869,60340,3219,10274,13487
Molgi,5,3,1,1,2010,2005,2015,2014,37,38,23,21,20,14,12,7,7,15,24,26,1.2,87,88,1211,1967,2234,242,662,793
Triigi,5,5,3,2,1984,1984,1978,1982,183,1081,401,227,17,97,255,144,22,79,179,103,2.4,182,185,29174,65652,88108,5835,13886,19779
Abruka,5,4,3,5,1998,2000,2003,2005,252,539,222,214,41,72,59,34,30,793,617,294,10.7,801,817,10116,23478,29907,2023,5873,7756
Kihnu,4,4,3,3,2000,2000,1999,1997,473,899,519,460,41,38,42,39,40,39,57,57,1.6,124,126,15249,38722,53348,3812,11007,15379
Taaliku Sadam,4,4,2,1,1995,1995,1997,1997,256,483,284,205,34,32,21,15,135,198,51,26,2.0,147,150,4181,17480,33430,1045,4626,8068
Paslepa-Viigi Sadam,4,3,26,26,1988,1989,1993,1993,445,777,1806,1834,37,64,63,62,32,58,49,48,9.9,743,757,77603,169573,191012,19401,41352,44659
Ralby Sadam,4,4,1,1,1988,1988,1995,1996,142,159,176,178,26,59,17,15,16,20,6,4,0.9,65,66,2517,7105,10100,629,2013,2870
Kelvingi,4,4,10,17,2012,2012,2013,2013,113,113,117,118,16,35,44,44,44,71,101,104,5.9,444,452,8668,26676,31710,2167,8337,9882
Vosu,4,4,4,7,1988,1988,2004,2005,292,330,65,64,28,38,8,6,48,47,88,90,7.0,523,533,4096,8646,9534,1024,2502,3110
Naistlaiu Sadam,3,3,0,0,1990,1990,1990,1988,234,510,450,340,24,41,58,45,164,200,239,213,1.7,131,133,558,1190,1318,186,425,492
Tapurla,3,3,0,0,1997,1997,2010,2005,180,134,156,144,13,16,21,19,46,39,51,44,0.4,30,31,117,248,274,39,89,103
Admirali Vaikesadam,3,3,0,0,1995,1995,2005,2005,50,102,60,60,7,26,20,21,6,10,8,8,0.3,25,26,1076,1372,1407,359,564,688
Soela,3,3,1,2,1987,1987,1987,1987,236,263,266,267,16,16,15,15,11,17,18,19,0.6,45,46,8101,12017,17343,2700,7880,10737
Hobulaiu,3,2,0,0,1984,1984,1985,1985,112,262,347,383,16,23,17,16,8,22,64,66,0.8,57,58,1033,2124,2293,344,767,868
Salme Joesadam,3,3,10,13,2006,2006,2009,2009,574,518,555,562,45,45,49,49,10,16,16,16,2.7,181,185,16276,53007,65813,5425,21479,26658
Turja Sadam,3,3,1,2,1995,1995,1988,1987,255,236,288,299,20,19,24,24,23,37,15,14,0.8,57,59,7826,10285,14852,2609,7501,10140
Orjaku,3,3,21,31,1998,1998,1999,1999,329,805,1271,1253,26,56,114,113,5,10,19,19,5.3,400,408,40159,114440,139917,13386,42790,51657
Abaja Sadam,3,3,14,24,2003,2003,2010,2010,674,1121,238,229,65,84,34,31,30,57,17,15,4.1,305,311,17713,37180,41469,5904,17851,21860
Soru,3,2,1,0,1985,1982,1972,1972,256,1259,1579,1712,46,108,171,172,139,210,277,279,2.0,149,152,12366,26760,35534,4122,9207,13101
Saastna Vanasadam,3,3,19,19,1990,1990,1993,1993,596,811,1328,1337,53,54,62,62,18,107,19,18,7.5,560,571,56559,123593,139221,18853,40194,43417
Muratsi Sadam,3,3,3,5,1995,1995,2006,2007,590,583,370,362,42,55,43,42,31,30,23,22,2.1,154,157,7762,14890,16474,2587,6963,8534
Salinomme Paadisadam,3,3,2,2,1992,1992,1992,1998,255,1033,416,283,18,99,147,83,23,378,586,300,4.1,307,313,5326,13319,16636,1775,5337,6539
Vorkaia,3,3,3,3,1995,1995,1993,1993,282,254,255,293,17,19,22,23,7,8,8,8,0.9,67,68,8079,25075,38161,2693,9969,14291
Patareisadam,3,2,0,0,1985,1985,1985,1985,74,173,97,87,12,575,659,419,11,19,22,24,4.6,342,348,1297,3224,4038,432,1341,1626
Haapsalu Veskiviigi,3,3,0,0,1983,1983,1983,1983,183,227,229,249,13,277,562,615,39,69,118,126,2.0,151,154,164,365,415,55,129,153
Karepa Sadam,3,3,4,5,1994,1994,1992,1990,83,381,175,214,25,20,19,21,14,43,77,83,1.1,80,81,11820,33924,47898,3940,13482,19191
Orissaare,2,2,4,5,1996,1996,1996,1996,445,445,444,446,34,34,35,35,9,9,9,9,0.8,64,65,8618,25279,34861,4309,17262,21766
Varbla Puhkekula,2,2,0,0,1969,1969,1965,1958,265,265,261,304,52,52,57,65,196,196,247,321,0.7,50,51,768,1811,2408,384,988,1326
Soru Vaikelaevasadam,2,2,1,1,1996,1996,2000,2000,249,249,160,156,16,16,7,6,8,8,7,7,0.4,30,30,1551,4498,6165,776,3047,3836
Aseri,2,2,2,0,2002,2002,1985,1985,7068,7068,2973,4947,394,394,770,776,588,588,1089,1096,6.7,500,509,2992,6633,7538,1496,3519,4170
Hara Sadam,2,2,1,0,1986,1986,1985,1985,5006,5006,5006,5006,232,232,255,255,448,448,777,777,4.7,355,362,2112,4685,5326,1056,2485,2946
Kassari Sadam,2,1,0,0,1988,1988,1988,1988,1646,1646,1646,1646,200,200,210,210,182,182,224,224,2.1,158,161,695,1541,1752,347,817,969
Nasva,2,2,1,0,2015,2015,2013,2013,2685,2685,1631,1943,22,22,16,15,199,199,334,348,2.4,177,180,12159,24766,31147,6080,14131,18602
Munalaiu,2,2,0,0,1974,1974,1974,1974,427,427,399,430,48,48,50,53,91,91,104,121,1.1,85,87,2870,6458,8085,1435,3518,4492
Salinomme,2,2,1,1,2012,2012,2008,2006,206,206,144,130,22,22,14,10,40,40,18,6,0.4,31,32,1323,3782,5147,661,2550,3200
Voiste,2,1,1,0,1965,1965,1965,1965,879,879,879,879,30,30,37,37,74,74,96,96,1.4,101,103,7867,18603,24908,3933,10157,13713
Karsa,2,2,0,0,1978,1978,1976,1975,546,546,525,516,49,49,50,51,13,13,11,10,0.7,52,53,877,1945,2212,438,1032,1223
Talvesadam,2,2,1,0,1997,1997,1993,1994,142,142,155,151,15,15,15,15,12,12,9,10,0.6,44,44,1051,3929,7337,525,2059,3521
Tammelao,2,2,0,0,1992,1992,1992,1992,86,86,86,86,14,14,14,14,18,18,18,18,0.1,8,8,36,81,92,18,43,51
Suaru Kalasadam,2,1,2,0,2012,2012,2012,2012,4652,4652,4652,4652,203,203,321,321,233,233,263,263,3.7,276,282,22253,45321,57090,11127,25874,34111
Vana-Sauga Sadam,2,2,1,0,1996,1996,1986,1984,697,697,655,648,28,28,20,18,78,78,79,80,1.3,100,102,2996,6119,7267,1498,3424,4266
Ruhve,2,2,1,0,1976,1976,1996,1994,288,288,213,217,34,34,12,15,12,12,7,7,0.6,41,42,1923,8330,16590,962,4324,7776
Haapsalu,2,2,0,0,1986,1986,1986,1986,94,94,94,93,22,22,22,22,11,11,12,11,0.1,9,9,37,82,93,18,43,51
Lahesuu,1,1,0,0,2002,2002,2002,2002,138,138,138,138,37,37,37,37,157,157,157,157,0.3,26,27,669,1581,2117,669,1727,2331
Merelaiu,1,1,0,0,1987,1987,1987,1987,517,517,517,517,36,36,36,36,46,46,46,46,0.2,17,17,109,242,275,109,256,304
Roograhu,1,1,0,0,1993,1993,1993,1993,20,20,20,20,8,8,8,8,162,162,162,162,0.3,21,21,4,9,11,4,10,12
Pihelgalaiu,1,1,43,43,1993,1993,1993,1993,3067,3067,3067,3067,100,100,100,100,83,83,83,83,14.8,1115,1136,128823,281485,317066,128823,274520,296400
Juheta,1,1,2,2,2002,2002,2002,2002,375,375,375,375,28,28,28,28,8,8,8,8,0.4,28,28,3783,11098,15305,3783,15157,19111
Nasva Joesadam,1,1,0,0,1991,1991,1991,1991,596,596,596,596,22,22,22,22,49,49,49,49,0.3,22,23,147,326,370,147,345,410
Ahoi Joesadam,1,1,41,75,2012,2012,2012,2012,806,806,806,806,55,55,55,55,18,18,18,18,2.8,212,217,15271,44825,51207,15271,69782,85283
Koguva,1,1,0,0,1981,1981,1981,1981,530,530,530,530,27,27,27,27,30,30,30,30,0.3,23,23,112,248,282,112,263,312
Hiiessaare,1,1,1,0,1980,1980,1980,1980,1447,1447,1447,1447,14,14,14,14,145,145,145,145,1.0,77,78,1743,3867,4396,1743,4102,4863
Lopesuu,1,1,0,0,1992,1992,1992,1992,635,635,635,635,44,44,44,44,25,25,25,25,0.1,8,9,134,297,338,134,315,374
Valmeranna,1,1,0,0,1992,1992,1992,1992,353,353,353,353,41,41,41,41,119,119,119,119,0.4,28,28,74,165,188,74,175,208
Salmistu,1,1,0,0,2018,2018,2018,2018,62,62,62,62,26,26,26,26,13,13,13,13,0.1,6,6,24,50,53,24,54,61
Manilaiu,1,1,0,0,1985,1985,1985,1985,258,258,258,258,25,25,25,25,12,12,12,12,0.1,10,11,55,121,138,55,128,152
Kaberneeme Sadam,1,1,0,0,1985,1985,1985,1985,246,246,246,246,27,27,27,27,44,44,44,44,0.2,15,15,52,115,131,52,122,145
Purtse Jahisadam,1,1,0,0,1985,1985,1985,1985,255,255,255,255,38,38,38,38,10,10,10,10,0.1,10,10,54,120,136,54,127,150
Suurpea,1,1,0,0,1985,1985,1985,1985,995,995,995,995,80,80,80,80,84,84,84,84,0.5,38,39,210,466,530,210,494,586
Papissaare Sadam,1,1,1,1,2001,2001,2001,2001,204,204,204,204,11,11,11,11,9,9,9,9,0.2,16,16,1757,5154,7108,1757,7039,8876
Varssu,1,1,1,1,1997,1997,1997,1997,344,344,344,344,24,24,24,24,7,7,7,7,0.3,23,23,4437,12730,18294,4437,14464,20803
Tarkma,1,1,1,1,2006,2006,2006,2006,158,158,158,158,11,11,11,11,5,5,5,5,0.1,9,9,1491,4374,6032,1491,5974,7532
Koljunuki,1,1,0,0,1980,1980,1980,1980,79,79,79,79,7,7,7,7,1073,1073,1073,1073,2.2,163,166,147,302,326,147,328,370
Sigatsuaru Vaikesadam,1,1,0,0,1965,1965,1965,1965,34,34,34,34,14,14,14,14,5,5,5,5,0.0,1,1,153,362,485,153,395,534
Kastna,1,1,1,0,1965,1965,1965,1965,1306,1306,1306,1306,111,111,111,111,79,79,79,79,1.2,87,88,5848,13829,18516,5848,15101,20389
Lounaranna,1,1,0,0,1998,1998,1998,1998,129,129,129,129,11,11,11,11,6,6,6,6,0.3,20,20,716,4045,8794,716,4137,7996
Kungla,1,1,24,37,1999,1999,1999,1999,2364,2364,2364,2364,98,98,98,98,86,86,86,86,6.3,472,481,43616,123943,146811,43616,136714,160270
Kesse-Jaani,1,1,0,0,1989,1989,1989,1989,426,426,426,426,48,48,48,48,1,1,1,1,0.2,18,18,90,200,227,90,212,251
Purtse,1,1,0,0,1974,1974,1974,1974,164,164,164,164,24,24,24,24,538,538,538,538,1.2,91,92,300,617,664,300,669,755
