Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
French Polynesia,5,4,290,224,2006,2005,2006,2011,1960,2515,1904,1967,149,303,142,179,42,61,23,37,32.7,2520,2568,215511,772120,832358,43102,163262,182885
"Taiwan, Province of China",5,5,213,195,1996,1996,2007,2005,9150,10301,6315,5636,1484,1416,993,833,156,107,112,130,75.3,5687,5797,375914,870819,1025962,75183,199868,236706
Indonesia,3,3,155,229,2011,2011,2013,2013,4011,3851,3994,4010,308,307,309,309,30,41,52,54,19.6,1517,1547,229986,558598,669807,76662,227181,264406
Cook Islands,3,2,17,20,2007,2008,2007,2007,1400,1388,1393,1389,121,119,118,119,35,74,84,77,9.8,748,762,23766,71966,87725,7922,32808,42705
Malaysia,2,2,158,258,2007,2007,2012,2012,3145,3145,4250,4435,270,270,388,393,90,90,34,31,22.7,1759,1793,66445,403838,478120,33223,243257,300228
United States of America,2,2,513,182,2006,2006,2003,2011,3850,3850,3135,4342,283,283,221,363,10,10,9,10,81.8,6326,6447,109401,790846,987881,54701,376379,480011
Samoa,2,1,7,7,2012,2012,2012,2012,691,691,691,691,68,68,68,68,22,22,22,22,2.2,170,173,5198,15059,16630,2599,14229,18711
United Arab Emirates,2,2,85,102,1992,1992,2012,2012,4286,4286,8374,8407,420,420,831,831,47,47,49,49,22.1,1699,1732,162316,309432,342016,81158,219555,269439
Ecuador,2,2,65,18,1992,1992,2014,2014,3842,3842,7445,7152,647,647,1274,1273,46,46,93,93,23.5,1763,1797,124701,255976,276062,62350,138807,156840
Tokelau,1,1,0,0,2001,2001,2001,2001,948,948,948,948,219,219,219,219,68,68,68,68,0.6,42,43,4108,9715,13008,4108,10609,14324
Micronesia (Federated States of),1,1,33,33,2016,2016,2016,2016,14824,14824,14824,14824,1274,1274,1274,1274,165,165,165,165,19.1,1432,1459,229552,509191,578899,229552,540241,640423
Chile,1,1,140,220,2009,2009,2009,2009,5812,5812,5812,5812,557,557,557,557,137,137,137,137,14.3,1105,1126,98162,194279,240969,98162,313374,364355
Namibia,1,1,5,3,2002,2002,2002,2002,16058,16058,16058,16058,2504,2504,2504,2504,53,53,53,53,9.7,728,742,18417,40852,46445,18417,43344,51381
Viet Nam,1,1,84,138,2001,2001,2001,2001,4844,4844,4844,4844,398,398,398,398,115,115,115,115,14.5,1124,1145,56506,156865,243799,56506,266211,345028
