int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Oil tanker,1,1,2002,2002,2002,2002,59403684,109776787,1025,1025,1025,1025,10,786
Liquefied gas tanker,1,1,2005,2005,2005,2005,50613721,43949567,519,519,519,519,7,388
