,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,702,Singapore,360,Indonesia,27," Anthracite, not agglomerated",9823183972.089,16312709.602663,"Singapore -  Anthracite, not agglomerated"
1,682,Saudi Arabia,360,Indonesia,27," Anthracite, not agglomerated",2213454671.5,4745211.842688,"Saudi Arabia -  Anthracite, not agglomerated"
2,458,Malaysia,360,Indonesia,27," Anthracite, not agglomerated",1972541371.614,3648974.666935,"Malaysia -  Anthracite, not agglomerated"
3,764,Thailand,360,Indonesia,17," Raw sugar, cane",1053123910.622,3270998.985985,"Thailand -  Raw sugar, cane"
4,566,Nigeria,360,Indonesia,27," Anthracite, not agglomerated",1105145777.808,2943016.228222,"Nigeria -  Anthracite, not agglomerated"
5,036,Australia,360,Indonesia,25," Salt (sodium chloride) including solution, salt water",39680815.822,2513067.0693249996,"Australia -  Salt (sodium chloride) including solution, salt water"
6,156,China,360,Indonesia,72," Pig iron, non-alloy, <0.5% phosphorus",1297047938.054,2071487.013931,"China -  Pig iron, non-alloy, <0.5% phosphorus"
7,410,"Korea, Republic of",360,Indonesia,27," Anthracite, not agglomerated",1121945562.481,1913407.655541,"Korea, Republic of -  Anthracite, not agglomerated"
8,392,Japan,360,Indonesia,72," Pig iron, non-alloy, <0.5% phosphorus",1508077264.795,1905637.301547,"Japan -  Pig iron, non-alloy, <0.5% phosphorus"
9,634,Qatar,360,Indonesia,27," Anthracite, not agglomerated",940106595.715,1847460.16606,"Qatar -  Anthracite, not agglomerated"
10,784,United Arab Emirates,360,Indonesia,27," Anthracite, not agglomerated",815595546.83,1737386.133785,"United Arab Emirates -  Anthracite, not agglomerated"
11,840,United States of America,360,Indonesia,27," Anthracite, not agglomerated",791723733.196,1693182.301429,"United States of America -  Anthracite, not agglomerated"
12,840,United States of America,360,Indonesia,12, Soya beans,355784574.376,1424540.294615,United States of America -  Soya beans
13,156,China,360,Indonesia,31," Animal or vegetable fertilizers, in packs >10 kg",193069637.476,1371033.072065,"China -  Animal or vegetable fertilizers, in packs >10 kg"
