,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,702,Singapore,360,Indonesia,27," Anthracite, not agglomerated",9823183972.089,16312709.602663,"Singapore -  Anthracite, not agglomerated"
1,682,Saudi Arabia,360,Indonesia,27," Anthracite, not agglomerated",2213454671.5,4745211.842688,"Saudi Arabia -  Anthracite, not agglomerated"
2,156,China,360,Indonesia,84, Nuclear reactors,1989059217.553,756744.813245,China -  Nuclear reactors
3,458,Malaysia,360,Indonesia,27," Anthracite, not agglomerated",1972541371.614,3648974.666935,"Malaysia -  Anthracite, not agglomerated"
4,392,Japan,360,Indonesia,84, Nuclear reactors,1765678665.627,238042.15948899998,Japan -  Nuclear reactors
5,392,Japan,360,Indonesia,72," Pig iron, non-alloy, <0.5% phosphorus",1508077264.795,1905637.301547,"Japan -  Pig iron, non-alloy, <0.5% phosphorus"
6,392,Japan,360,Indonesia,87, Pedestrian controlled tractors,1382856292.112,144387.145655,Japan -  Pedestrian controlled tractors
7,156,China,360,Indonesia,72," Pig iron, non-alloy, <0.5% phosphorus",1297047938.054,2071487.013931,"China -  Pig iron, non-alloy, <0.5% phosphorus"
8,410,"Korea, Republic of",360,Indonesia,27," Anthracite, not agglomerated",1121945562.481,1913407.655541,"Korea, Republic of -  Anthracite, not agglomerated"
9,566,Nigeria,360,Indonesia,27," Anthracite, not agglomerated",1105145777.808,2943016.228222,"Nigeria -  Anthracite, not agglomerated"
10,764,Thailand,360,Indonesia,17," Raw sugar, cane",1053123910.622,3270998.985985,"Thailand -  Raw sugar, cane"
11,634,Qatar,360,Indonesia,27," Anthracite, not agglomerated",940106595.715,1847460.16606,"Qatar -  Anthracite, not agglomerated"
12,156,China,360,Indonesia,39, Polyethylene - specific gravity <0.94 in primary form,835771901.061,558948.124887,China -  Polyethylene - specific gravity <0.94 in primary form
13,784,United Arab Emirates,360,Indonesia,27," Anthracite, not agglomerated",815595546.83,1737386.133785,"United Arab Emirates -  Anthracite, not agglomerated"
