,imp_code_str3,imp_name,HS2,description,USD,tonne
0,170,Colombia,87, Pedestrian controlled tractors,1341080106.646,141176.728952
1,170,Colombia,84, Nuclear reactors,853300082.854,70623.715919
2,170,Colombia,85, Electric motors of an output < 37.5 watts,479236821.475,29370.032045
3,170,Colombia,30," Glands and other organs, dried, for therapeutic uses",349762142.92399997,3822.859273
4,170,Colombia,90," Optical fibres, except for telecommunications",259260061.75,4718.806474
5,170,Colombia,40," Natural rubber latex, including prevulcanised",151581848.069,50585.613033
6,170,Colombia,39, Polyethylene - specific gravity <0.94 in primary form,133991700.919,60422.407159999995
7,170,Colombia,22, Mineral and aerated waters not sweetened or flavoured,125037928.966,76043.974068
8,170,Colombia,29, Saturated acyclic hydrocarbons,101223777.12900001,38970.251496
9,170,Colombia,38, Artificial graphite,95097515.192,54974.621118
10,170,Colombia,62," Mens, boys overcoats of wool or hair, not knit",75165507.801,2817.936001
11,170,Colombia,73, Sheet piling of iron or steel,73968284.993,37000.229838
12,170,Colombia,52," Cotton, not carded or combed",70704545.531,13930.338556
13,170,Colombia,76," Aluminium unwrought, not alloyed",66668153.408,24298.421208
14,170,Colombia,95," Rideable wheeled toys, dolls carriages",66119614.681,11630.288416
15,170,Colombia,33, Essential oils of bergamot,58490173.485,4797.459617
16,170,Colombia,64," Waterproof footwear (Wellingtons etc), metal toe cap",58176156.145,2837.334728
17,170,Colombia,61," Mens, boys overcoats, etc, of wool or hair, knit",56559754.019,2379.185043
18,170,Colombia,15," Lard, other pig fat and poultry fat, rendered",56344051.721,85284.18313599999
19,170,Colombia,02," Bovine carcasses and half carcasses, fresh or chilled",56311667.710999995,28283.502015000002
20,170,Colombia,94," Seats, aircraft",54874571.543,9985.235055000001
21,170,Colombia,54, Sewing thread of synthetic filaments,52486023.219000004,9804.230425000002
22,170,Colombia,44, Fuel wood,48448636.901999995,53454.176715
23,170,Colombia,21," Coffee extracts, essences, concentrates, preparations",40879491.198,9755.736883000001
24,170,Colombia,55," Filament tow of nylon, polyamides",40543219.246,8236.816547
25,170,Colombia,60," ""Long pile"" knit or crochet textile fabric",39872979.326000005,9939.726269
26,170,Colombia,88," Gliders, hang gliders",37547717.129,214.27623
27,170,Colombia,27," Anthracite, not agglomerated",32041258.79,46445.155357999996
28,170,Colombia,03," Ornamental fish, live",26605260.563,14042.31771
29,170,Colombia,34," Soaps, for toilet use, solid",25939533.41,10772.295065
30,170,Colombia,72," Pig iron, non-alloy, <0.5% phosphorus",25012238.061,39090.045087
31,170,Colombia,48, Newsprint,24996634.446,23844.286129
32,170,Colombia,42," Saddlery and harness, of any material",24298664.823999997,2627.229946
33,170,Colombia,32, Quebracho tanning extract,22311522.584,6568.857674999999
34,170,Colombia,23," Flour or meal, pellet of meat or offal for animal fee",19218937.29,16014.552954
35,170,Colombia,96," Worked ivory, articles of ivory",18500469.231,3324.0810030000002
36,170,Colombia,83, Padlocks of base metal,17754135.288000003,4389.720262
37,170,Colombia,49," Brochures, leaflets and similar, in single sheets",17239319.367,796.915791
38,170,Colombia,63, Electric blankets of textile material,17064506.466,4049.937684
39,170,Colombia,10, Durum wheat,15883880.307,72779.695692
40,170,Colombia,82, Spades and shovels,15850990.958999999,3714.77843
41,170,Colombia,56," Sanitary towels, diapers and similar articles",15201715.395,3854.600711
42,170,Colombia,70," Glass cullet, waste or scrap, glass in the mass",13934086.942,10715.23435
43,170,Colombia,20," Cucumbers,gherkins, prepared or preserved by vinegar",12662655.407,8972.048133
44,170,Colombia,91," Wrist-watch, precious metal, battery, with hands",12435092.685,264.846605
45,170,Colombia,16," Sausages, similar products of meat, meat offal & bloo",12367018.512,5037.248389
46,170,Colombia,69," Bricks, blocks and ceramic goods of siliceous earths",11268174.274,26272.031697000002
47,170,Colombia,28, Chlorine,10094027.631000001,30774.196924
48,170,Colombia,65," Hat-forms, etc of felt, not shaped, no formed brim",9160517.996000001,833.6066490000001
49,170,Colombia,68," Stone setts, curbstones, flagstones (except slate)",9029354.589,13006.628004
50,170,Colombia,17," Raw sugar, cane",8115073.619,13053.711282
51,170,Colombia,35, Casein,8095059.218,2547.498974
52,170,Colombia,59, Gum or amylaceous covered textiles for book covers et,7837025.211,1482.0100189999998
53,170,Colombia,24," Tobacco, unmanufactured, not stemmed or stripped",7824011.34,691.80208
54,170,Colombia,19," Infant foods of cereals, flour, starch or milk, retai",6592852.326,3853.846535
55,170,Colombia,04, Milk not concentrated nor sweetened < 1% fat,6527101.699,3455.585253
56,170,Colombia,71," Pearls natural, not permanently mounted or set",5869520.669,418.38034600000003
57,170,Colombia,31," Animal or vegetable fertilizers, in packs >10 kg",5807019.35,11701.301463000002
58,170,Colombia,58," Woven pile fabric of wool or fine animal hair, w >30c",5702334.614,834.139926
59,170,Colombia,79," Zinc, not alloyed, unwrought, >99% pure",5687003.58,1727.915611
