Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kuala Belait,274,41,134,114,2012,2010,2012,2011,122,844,248,281,58,195,234,228,25,164,280,310,157.9,11859,12086,1903512,4539255,5932631,6947,17901,23874
Muara Harbor,217,35,440,277,2014,2010,2004,2005,125,829,644,563,38,265,483,439,32,101,83,57,128.6,9330,9509,1662897,4132625,5283601,7663,20948,28324
Bandar Seri Begawan,132,25,51,38,2011,2012,2011,2011,102,915,318,326,17,362,1468,1455,22,39,50,44,75.9,5699,5809,678003,1602987,2057051,5136,12999,17196
Lumut,66,25,66,47,2013,2010,2008,2008,175,1185,270,267,34,401,612,579,31,81,126,125,51.1,3836,3910,549585,1376025,1737083,8327,21831,29456
Seria Oil Loading Terminal,3,3,3,2,2011,2011,2010,2010,360,1303,627,515,80,224,313,253,6,103,156,125,3.2,242,246,54925,129438,172551,18308,47107,63370
