Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Malaysia,378,163,3354,3885,2007,2006,2006,2005,467,981,1077,1064,58,185,291,334,30,130,61,60,740.8,54960,56015,7225347,20240023,24781668,19115,59544,78555
Singapore,91,60,1324,1543,2007,2006,2006,2006,735,848,731,712,87,136,110,132,23,82,55,62,241.8,18538,18893,1479877,4094869,4985585,16262,50477,62547
Japan,69,17,16232,13330,2008,2006,2009,2008,2413,2593,2735,2772,164,197,204,208,23,21,47,47,1709.2,106026,108062,3505611,22948647,19577336,50806,400440,613180
Indonesia,66,59,1331,2157,2006,2006,2005,2005,1057,1173,1272,1304,110,145,227,243,46,79,55,54,177.9,13694,13957,1303825,3284958,4101789,19755,63890,81472
China,54,38,2204,2365,2008,2007,2009,2010,1620,1806,2014,1867,146,203,228,238,24,61,45,41,328.1,24062,24523,1382329,5568009,6557258,25599,125284,164866
Philippines,52,24,1217,1003,2006,2005,1998,1992,754,1177,1044,1274,58,87,88,104,26,218,179,235,181.6,12908,13156,714726,2911884,3213689,13745,61632,80503
Thailand,32,26,1401,2504,2007,2006,2006,2006,1160,1257,1241,1237,102,122,137,138,42,82,73,72,143.5,11092,11305,1346351,3020711,3504626,42073,114960,143963
"Taiwan, Province of China",29,17,3963,2881,2010,2011,2006,2006,1306,1474,2876,2654,114,141,521,486,22,25,20,20,374.7,23954,24414,869138,5354695,4768120,29970,223224,336923
Viet Nam,16,16,306,415,2005,2005,2004,2004,1005,1885,1613,1509,105,418,427,314,100,109,117,128,54.8,4171,4251,555258,1381399,1870775,34704,111923,146617
Hong Kong,14,10,1194,1067,2005,2006,2010,2009,1510,2359,3899,3051,187,213,501,446,12,47,18,20,139.9,9398,9578,520628,2178620,2216530,37188,188110,260458
Australia,13,13,2846,4863,2008,2008,2008,2008,4022,4039,4072,4213,363,382,402,416,45,68,67,69,252.4,19550,19925,2538245,5580542,6245629,195250,499167,620700
"Korea, Republic of",10,9,1644,2001,2007,2006,2011,2010,2761,2685,3734,3453,230,220,363,327,24,75,64,87,156.8,10774,10981,861000,2942248,2938780,86100,353159,491764
India,6,5,577,1062,2004,2005,2002,2002,2110,2055,2081,2091,244,252,243,243,127,117,98,97,51.6,3994,4070,534988,1154938,1293706,89165,229960,289101
United States of America,2,1,560,1041,2016,2016,2016,2016,4895,4895,4895,4895,384,384,434,434,94,94,62,62,47.0,3640,3710,538227,1133455,1248165,269113,660980,826147
United Arab Emirates,2,2,75,93,2010,2010,2012,2012,2437,2437,3403,3209,299,299,454,454,6,6,9,9,16.4,1262,1286,36958,132136,193847,18479,107550,146510
Egypt,1,1,1,1,1988,1988,1988,1988,25,25,25,25,7,7,7,7,122,122,122,122,5.4,421,429,874,2100,2369,874,2661,3112
Solomon Islands,1,1,45,71,1994,1994,1994,1994,3222,3222,3222,3222,478,478,478,478,8,8,8,8,3.6,280,286,28998,80501,125115,28998,136617,177065
New Zealand,1,1,89,148,2012,2012,2012,2012,5230,5230,5230,5230,778,778,778,778,27,27,27,27,9.6,739,754,60529,168032,261156,60529,285163,369592
Papua New Guinea,1,1,17,26,2008,2008,2008,2008,2663,2663,2663,2663,269,269,269,269,247,247,247,247,3.6,276,281,54853,124419,149886,54853,165400,206445
Iraq,1,1,337,624,2003,2003,2003,2003,5894,5894,5894,5894,504,504,504,504,56,56,56,56,21.6,1675,1707,322526,679209,747947,322526,792169,990117
Kuwait,1,1,18,28,2009,2009,2009,2009,2821,2821,2821,2821,33,33,33,33,514,514,514,514,3.0,234,238,58116,131819,158801,58116,175238,218724
