Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Malaysia,309,150,3761,3779,2008,2007,2006,2006,497,1074,1365,1237,80,208,173,174,19,70,440,317,606.9,43538,44374,7145429,19159945,23216009,23124,68498,92652
Singapore,151,61,3020,3836,2004,2005,2003,2003,927,1198,1305,1191,73,156,180,168,26,70,78,69,463.1,34432,35093,3462676,10323171,11996600,22932,78122,100961
China,104,77,5295,7592,2007,2007,2008,2007,1930,2073,2236,2257,166,199,230,240,66,134,114,121,650.0,49036,49977,3807683,11068118,13310929,36612,138899,178832
Indonesia,77,54,2425,3249,2010,2007,2009,2007,1019,1294,1259,1390,99,192,222,289,28,79,42,54,219.9,16961,17287,2399797,5836757,6932037,31166,85550,106943
Japan,75,26,14894,12291,2007,2005,2008,2008,2476,2848,2732,2713,167,225,193,195,47,56,65,64,1600.1,100629,102561,3226728,21319834,18676770,43023,347347,529980
Hong Kong,28,21,1642,2195,2006,2006,2008,2006,1409,1741,1628,1801,120,161,226,273,40,62,63,72,158.2,11515,11736,1217440,3390785,3692315,43480,143536,186102
Philippines,27,24,595,532,2005,2006,2004,2006,843,1095,932,1065,65,88,68,78,12,39,41,74,76.2,5880,5992,460780,1649697,2068610,17066,67485,81836
Thailand,22,15,713,1272,2005,2006,2006,2006,1465,1599,1621,1622,124,171,265,272,34,50,69,70,85.6,6603,6730,778998,1923687,2304707,35409,107732,134261
"Taiwan, Province of China",20,12,2419,2131,2009,2010,2006,2007,1502,1699,1973,1983,109,142,158,196,72,82,155,131,258.8,17247,17578,778286,3530754,3272112,38914,211100,307664
Viet Nam,19,17,165,161,2007,2007,2006,2004,831,1361,1228,1195,68,190,246,220,23,73,40,57,38.9,2972,3029,226510,700692,912596,11922,46170,59227
"Korea, Republic of",8,7,887,655,2008,2007,2009,2012,2317,2384,2338,2378,177,188,179,182,25,58,67,81,82.8,5837,5949,245410,1315409,1372896,30676,194784,273506
Australia,3,3,751,1341,2005,2005,2003,2003,4754,4845,5539,5585,463,406,527,531,80,71,57,57,62.5,4839,4932,687824,1471476,1640777,229275,580617,729135
United Arab Emirates,2,2,125,221,2012,2012,2015,2015,1767,1767,2933,2995,178,178,334,335,272,272,524,525,11.9,918,936,46787,136011,155657,23394,105357,128838
Papua New Guinea,1,1,23,34,2009,2009,2009,2009,5178,5178,5178,5178,513,513,513,513,144,144,144,144,4.5,345,351,59052,173223,238886,59052,236578,298299
Eritrea,1,1,16,27,1988,1988,1988,1988,685,685,685,685,42,42,42,42,167,167,167,167,5.2,402,410,24432,58670,66185,24432,74346,86944
Russian Federation,1,1,223,397,2006,2006,2006,2006,3592,3592,3592,3592,406,406,406,406,8,8,8,8,15.5,1203,1226,205223,432180,475918,205223,504056,630010
Oman,1,1,90,52,2002,2002,2002,2002,3880,3880,3880,3880,322,322,322,322,28,28,28,28,14.3,1107,1128,55290,101882,118788,55290,129952,137946
South Africa,1,1,130,208,2015,2015,2015,2015,5821,5821,5821,5821,487,487,487,487,135,135,135,135,14.8,1149,1171,92666,183403,227479,92666,295830,343957
Guam,1,1,146,256,2003,2003,2003,2003,2559,2559,2559,2559,230,230,230,230,41,41,41,41,10.4,809,824,132248,278502,306687,132248,324820,405986
Egypt,1,1,20,35,1988,1988,1988,1988,866,866,866,866,855,855,855,855,242,242,242,242,43.5,3370,3435,30889,74177,83678,30889,93997,109925
