Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mina Al Ahmadi,217,34,54,66,2011,2010,2010,2010,95,640,73,56,71,218,272,220,36,429,500,411,161.5,12169,12402,601398,1365890,1801256,2771,7279,9767
Shuaiba,210,34,195,223,2011,2009,2009,2009,72,442,422,451,45,397,278,271,27,87,43,37,96.6,7294,7434,390035,1086116,1281424,1857,5767,7206
Al Kuwayt,145,67,186,207,2007,2007,2007,2006,70,521,74,77,42,394,190,170,53,172,95,96,196.0,14906,15193,404408,1199093,1339086,2789,8434,10771
Mina Ash Shuaybah,131,51,36,53,2011,2011,2010,2011,55,260,27,24,57,415,415,248,22,27,29,31,129.9,9933,10124,211389,488492,643970,1614,4156,5534
Mina Abd Allah,18,12,6,4,2011,2011,2012,2012,204,445,413,347,255,794,1394,1162,4,36,44,40,19.3,1450,1477,80681,186960,245050,4482,11423,15166
Salmiya,10,8,8,8,2004,2002,1998,2002,495,1760,1169,1431,154,314,676,872,20,87,196,185,6.5,485,494,64185,168653,215522,6418,17262,23930
Kuwait,6,6,9,12,2005,2005,2004,2002,649,1270,244,264,370,512,282,297,43,52,81,82,6.5,488,498,35585,132159,130302,5931,17286,23519
Al Jahra,4,3,3,5,2006,2006,2006,2006,832,1137,954,1056,72,72,91,98,196,185,221,228,7.1,533,543,18193,140259,66187,4548,11099,15823
