Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1699,763,48443,83935,2005,2007,2006,2006,525,610,591,589,58,92,105,104,60,82,71,70,5586.2,430886,439159,30297606,72773161,82358803,17833,57846,71673
Iran (Islamic Republic of),482,199,2946,5270,1997,2002,2004,2004,215,399,422,426,40,95,494,512,80,127,83,80,497.6,38096,38827,2297179,5457947,6379060,4766,14822,18795
Saudi Arabia,432,315,14488,22924,2008,2008,2010,2010,278,553,725,956,26,143,566,676,20,51,27,29,1068.3,82443,84026,7218642,16377170,18414611,16710,50257,61293
Qatar,270,143,5783,9067,2008,2008,2008,2008,380,403,380,371,46,60,61,56,28,44,35,34,757.3,58206,59324,2756326,7730734,7851257,10209,35546,44835
Iraq,207,112,451,643,2001,2003,2003,2004,168,530,219,208,46,183,268,248,36,133,121,114,194.0,14741,15024,962461,2381297,3022905,4650,13543,17642
Bahrain,175,109,2704,1891,2008,2007,2009,2009,297,358,333,329,28,46,45,58,20,34,32,56,288.1,22284,22711,1456530,4968163,5787299,8323,28952,33441
India,106,69,9852,16706,2006,2007,2006,2006,1517,1965,1801,1739,146,177,204,198,48,87,51,50,837.8,64680,65922,5209353,14456086,15162885,49145,188563,248856
Singapore,84,74,21830,36090,2010,2010,2009,2009,3922,4048,4024,4026,331,356,373,378,46,74,55,53,1626.4,125899,128316,11247288,30271250,31286404,133896,497020,674075
Oman,71,55,1731,2413,2007,2007,2007,2008,730,779,836,813,88,106,101,106,53,86,73,76,311.5,23403,23853,1179408,3800481,4407267,16611,67884,89416
Indonesia,44,43,19185,35359,2010,2010,2009,2009,3967,4328,4159,4150,352,394,407,408,44,54,49,49,1028.4,79643,81172,10046030,20325052,21560055,228319,670034,861714
Pakistan,38,26,1281,1805,2010,2009,2009,2009,1154,1195,1206,1218,118,124,176,193,72,107,77,78,213.5,16453,16769,1176249,2835414,3582419,30954,96078,119367
Malaysia,36,33,18457,35093,2011,2011,2011,2011,3949,3999,3995,3997,360,381,380,380,38,48,39,38,856.9,66370,67644,9040810,16175687,17147309,251134,692399,870536
China,34,26,23207,43168,2010,2009,2011,2011,6266,5385,6108,6139,446,435,489,492,35,130,67,56,1319.2,102179,104140,10679733,21105111,21610514,314110,952956,1233268
Djibouti,17,10,1071,1666,2008,2006,2010,2010,2083,1916,2094,2095,166,172,189,191,48,44,51,52,145.6,11269,11485,787232,2213107,2801395,46308,174286,218728
Bangladesh,16,4,1859,2738,2014,2014,2014,2014,3653,3708,3694,3694,313,349,336,336,40,43,49,49,224.8,17414,17748,528172,3867967,4459692,33011,285064,350428
Australia,12,8,2176,2522,1994,2000,1994,2001,5650,5159,5471,5554,478,552,630,608,56,110,93,126,249.3,19251,19621,654931,1968558,2489069,54578,259650,328821
Egypt,9,7,2628,3619,2011,2011,2010,2008,3321,4189,4362,3865,272,354,489,395,41,42,41,41,213.5,15191,15483,856203,3287565,3264542,95134,476051,645575
Philippines,6,6,3787,7056,2012,2012,2013,2013,5335,5436,5282,5263,376,409,423,423,32,34,35,35,225.1,17419,17753,1892601,3724119,3807462,315434,909131,1157081
Turkey,6,6,511,828,2006,2006,2004,2004,4064,4047,4113,4108,346,346,353,355,168,160,162,163,62.0,4790,4882,435810,1041108,1374750,72635,268362,328558
Japan,5,5,4895,8725,2005,2005,2007,2007,6840,6986,7011,7024,475,455,465,469,18,16,16,16,271.0,20992,21395,2195042,4128081,4378742,439008,1225479,1513978
South Africa,5,5,831,1482,2010,2010,2009,2009,4659,4916,4993,5007,373,459,473,475,40,77,85,86,98.7,7649,7796,518996,1748529,2020379,103799,461818,554641
Angola,5,5,3852,3188,2011,2011,2011,2011,7598,7531,7536,7537,443,443,444,444,49,49,48,48,586.6,34821,35489,742517,5547687,4606663,148503,1343161,2087101
"Taiwan, Province of China",4,3,3608,6865,2009,2009,2009,2009,5686,5685,5648,5648,397,415,411,411,41,39,38,38,175.3,13577,13838,1632533,2751578,2864548,408133,1107486,1387272
Gibraltar,4,4,590,996,2014,2014,2014,2014,5253,5266,5262,5260,500,499,500,500,238,300,288,287,55.5,4299,4381,444362,879470,1090827,111090,354648,412344
"Korea, Republic of",4,4,3262,6305,2010,2010,2011,2011,6570,5029,5981,6532,456,361,478,479,28,24,29,29,171.7,13301,13556,1500872,2535023,2640117,375218,1018704,1275731
