Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1373,596,50702,87752,2004,2007,2006,2006,580,862,956,1010,54,97,468,507,34,73,46,46,4351.5,334745,341172,30846429,73034862,82738846,22466,72531,89616
Iran (Islamic Republic of),466,204,4413,7350,1997,2002,2006,2006,360,742,750,817,37,123,266,308,55,100,100,106,636.9,48574,49506,4004433,9904480,12137385,8593,27410,34631
Saudi Arabia,353,275,7110,12125,2008,2008,2009,2009,276,442,370,365,25,62,55,53,40,64,73,75,754.0,58220,59338,4214776,9506062,11050136,11940,36894,45667
Qatar,326,184,5201,5415,2008,2008,2007,2007,398,495,407,398,37,56,45,52,24,52,48,54,760.1,58247,59365,2492468,9201537,9625527,7646,29566,36834
Iraq,258,118,3727,6439,2001,2001,2007,2007,222,1011,886,1106,15,145,681,735,28,105,97,97,414.3,31784,32394,2735741,5992422,7246608,10604,31943,40572
India,163,113,17720,25454,2006,2006,2006,2005,1581,1976,1819,1816,146,186,183,187,37,52,60,70,1453.8,112434,114593,9649238,25018356,27935300,59198,194482,240722
Singapore,126,111,25969,35470,2009,2009,2009,2009,3931,4078,4231,4305,300,330,384,405,11,24,43,57,2307.1,177807,181221,13096511,40164728,44152357,103941,383353,484932
China,109,67,74761,136795,2010,2009,2010,2010,6066,5614,6134,6146,483,452,526,530,55,63,80,82,5527.4,428148,436368,33618195,71701296,71460767,308424,977184,1283810
Bahrain,90,53,876,1124,2006,2006,2005,2005,298,422,394,403,26,69,77,89,26,108,86,87,149.8,11540,11762,686469,2092373,2515577,7627,28851,34897
Japan,67,57,55669,98690,2009,2009,2009,2009,6827,6827,6803,6798,506,518,523,528,26,32,30,30,3682.3,285244,290721,26599437,52736142,55226455,397007,1131477,1425209
"Korea, Republic of",63,52,56462,104974,2009,2009,2009,2010,6697,6793,6782,6812,534,542,562,566,38,50,46,47,3407.5,263946,269014,27287708,50461332,53198575,433138,1202651,1511845
Pakistan,54,31,2752,3981,2009,2008,2009,2009,1420,1620,1655,1747,136,193,276,305,40,94,99,114,386.8,29879,30453,3112810,6434178,8110828,57645,151443,186470
Oman,49,37,2236,3354,2010,2010,2010,2010,769,855,811,804,76,78,73,75,27,65,30,33,206.3,15243,15536,1166031,3282418,3663350,23797,86494,111435
Djibouti,31,23,2225,3647,2009,2007,2010,2009,2152,2129,2222,2229,202,215,229,230,59,73,75,77,365.2,28285,28828,1872312,5307229,6352053,60397,217149,266180
Egypt,30,22,8947,15871,2007,2009,2003,2003,3334,3444,3427,3406,290,297,300,301,46,67,55,52,712.6,54167,55207,4138355,9839057,10680235,137945,465783,584843
"Taiwan, Province of China",30,22,25129,47487,2008,2007,2007,2007,5686,5751,5813,5816,478,488,491,492,35,43,38,37,1343.8,104098,106096,11933638,20569744,21678012,397788,1082215,1362192
Bangladesh,27,11,3128,4736,2012,2010,2012,2012,3749,3744,3771,3771,274,289,282,282,85,91,91,91,412.8,31977,32591,1189003,6978221,8024752,44037,307512,375654
Indonesia,26,25,21040,39389,2009,2010,2009,2009,6112,7081,7967,8128,612,600,791,801,26,145,309,318,1257.6,97394,99264,10399839,20215050,21014021,399994,1152859,1468706
Thailand,21,19,6256,6141,2013,2012,2013,2013,4666,4802,4792,4696,374,375,365,395,29,34,29,35,417.4,32330,32951,3752624,10096408,11566253,178696,507702,603932
Malaysia,18,18,10329,18862,2009,2009,2009,2009,3938,4970,5579,5754,314,390,553,573,8,33,36,37,685.5,53101,54120,5435685,10498580,11145270,301983,825254,1033597
Sri Lanka,17,17,2005,2944,2009,2009,2008,2007,2423,2383,2440,2440,194,185,190,192,11,13,8,7,180.2,13948,14216,840446,3253139,3288818,49438,243280,333001
United Kingdom of Great Britain and Northern Ireland,9,9,1536,2682,2010,2010,2010,2010,6706,5330,5127,5122,590,505,619,619,31,31,40,40,190.2,14703,14985,1580082,4108093,4950548,175565,591396,720909
Philippines,8,8,6669,12425,2008,2008,2008,2008,5404,5582,5594,5600,436,439,452,457,70,97,104,108,489.8,37939,38668,3030003,5375144,5646643,378750,1041139,1295911
Viet Nam,7,7,5788,11031,2009,2009,2009,2009,5358,5595,5725,5747,466,461,487,490,81,93,103,104,336.1,26039,26539,2621797,4745317,4851353,374542,1067353,1358955
Turkey,5,5,570,1044,2006,2006,2007,2007,4078,3568,2303,2243,358,348,296,286,10,17,11,10,49.9,3852,3926,412322,1054102,1270070,82464,285059,347852
Gibraltar,5,5,1625,1803,2007,2007,2007,2009,5518,5468,5415,5398,477,441,406,436,10,14,15,17,162.9,11465,11685,775718,3344826,3586888,155144,713972,907583
Lebanon,5,5,788,1361,2009,2009,2009,2009,3680,3702,3702,3701,326,317,317,318,23,64,64,63,97.7,7567,7712,1074015,1684292,2282234,214803,495269,623390
Spain,4,4,892,1143,2012,2012,2012,2010,5159,5209,5165,5214,472,457,443,478,38,39,38,45,78.0,6041,6157,757917,1792677,2259527,189479,560839,684558
United States of America,4,4,4386,4635,2014,2014,2013,2012,13567,13724,13151,12226,916,870,908,937,38,35,29,13,293.5,22715,23151,1789070,5460474,6147955,447267,1457752,1675527
France,4,4,1327,1662,2011,2011,2010,2011,5729,5788,5713,5993,488,512,503,572,69,95,72,68,166.8,11578,11800,907110,2208353,2395728,226777,701023,937693
Brazil,4,4,1300,2289,2012,2012,2012,2012,9176,9175,9179,9188,811,840,822,820,86,103,103,103,103.1,7976,8129,1026600,2173580,2840521,256650,844075,1055838
Netherlands,3,3,4016,7797,2011,2011,2012,2012,11815,8195,10291,10416,1067,771,1152,1152,39,35,52,52,255.6,19721,20099,1857136,3132490,3261807,619045,1679324,2103562
Malta,3,3,418,716,2012,2012,2012,2012,4375,4358,4352,4351,383,389,386,385,9,7,8,8,41.3,3200,3261,359705,703052,948738,119902,360442,453841
South Africa,3,3,558,980,2013,2013,2012,2012,4883,4740,4736,4739,389,394,394,394,46,107,107,108,45.4,3520,3588,418433,824902,1040728,139478,414718,515129
Equatorial Guinea,2,2,1713,1402,2014,2014,2014,2014,7700,7700,7706,7715,463,463,463,463,29,29,29,29,180.4,10999,11210,326571,2439964,2026086,163286,1476861,2294853
Angola,1,1,838,738,2010,2010,2010,2010,7554,7554,7554,7554,404,404,404,404,45,45,45,45,116.8,6915,7048,171982,1284953,1066994,171982,1555513,2417068
Namibia,1,1,670,552,2011,2011,2011,2011,6654,6654,6654,6654,445,445,445,445,31,31,31,31,68.3,4133,4212,128544,960411,797502,128544,1162635,1806587
Israel,1,1,196,73,2009,2009,2009,2009,3433,3433,3433,3433,211,211,211,211,8,8,8,8,10.5,812,827,73805,325403,376849,73805,280534,301916
Denmark,1,1,193,340,2009,2009,2009,2009,7166,7166,7166,7166,619,619,619,619,6,6,6,6,23.8,1838,1873,303193,728084,821341,303193,922627,1078968
Yemen,1,1,62,104,2014,2014,2014,2014,2081,2081,2081,2081,180,180,180,180,100,100,100,100,8.9,692,705,20074,147010,169500,20074,173351,213100
Togo,1,1,109,210,1998,1998,1998,1998,1337,1337,1337,1337,128,128,128,128,34,34,34,34,7.7,600,612,77012,145112,163470,77012,202230,244297
New Zealand,1,1,77,103,2004,2004,2004,2004,8003,8003,8003,8003,932,932,932,932,34,34,34,34,21.6,1663,1695,38789,141630,209117,38789,232082,316931
Norway,1,1,1,1,2007,2007,2007,2007,83,83,83,83,12,12,12,12,12,12,12,12,0.3,26,27,1583,4499,5329,1583,4962,5817
Slovenia,1,1,113,164,2012,2012,2012,2012,4947,4947,4947,4947,447,447,447,447,135,135,135,135,13.6,1049,1069,62094,226724,334760,62094,371523,507351
Germany,1,1,1,2,2007,2007,2007,2007,105,105,105,105,23,23,23,23,14,14,14,14,0.6,42,42,2002,5689,6739,2002,6275,7356
Madagascar,1,1,147,258,2010,2010,2010,2010,3459,3459,3459,3459,276,276,276,276,105,105,105,105,23.7,1837,1872,203402,318979,432220,203402,468982,590302
Poland,1,1,60,53,2000,2000,2000,2000,7592,7592,7592,7592,763,763,763,763,57,57,57,57,11.8,906,924,91080,267173,368449,91080,364890,460085
Venezuela (Bolivarian Republic of),1,1,2150,4095,2002,2002,2002,2002,13338,13338,13338,13338,1292,1292,1292,1292,713,713,713,713,205.4,15875,16180,973677,1641099,1708476,973677,2642111,3309592
Australia,1,1,128,115,1986,1986,1986,1986,6971,6971,6971,6971,544,544,544,544,49,49,49,49,21.6,1669,1701,43337,158236,233637,43337,259294,354092
Papua New Guinea,1,1,3,5,2009,2009,2009,2009,495,495,495,495,197,197,197,197,12,12,12,12,1.0,73,75,10196,23127,27860,10196,30744,38374
