port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Hay Point - Mackay,11,2,1997,1998,1996,1997,267924,193549,80,89,135,128,5,375
Hay Point - Brisbane,4,3,2003,2007,2016,2016,20746644,35248687,535,554,595,596,4,267
Melbourne - Portland,4,4,2010,2010,2010,2011,13497669,15727709,209,211,210,210,2,185
Brisbane - Port Melbourne,21,15,2009,2009,2005,2010,345658510,444618686,1150,1172,1155,1163,92,7071
Port Melbourne - Devonport,781,17,2002,2006,2006,2001,3368898670,2009476739,238,247,240,242,787,56280
Devonport - Fremantle,2,2,2010,2010,2010,2010,26105054,46237668,1804,1804,1804,1804,7,573
Port Melbourne - Mooloolaba,18,16,2007,2007,2006,2007,832988393,958773236,1073,1076,1065,1067,82,6341
Geelong - Westernport,2,2,2009,2009,2009,2008,5461559,8842115,108,108,109,109,4,328
Westernport - Port Kembla,2,2,2010,2010,2010,2010,27367120,44668274,528,528,528,528,4,313
Mordialloc - Geelong,1,1,2003,2003,2003,2003,2495159,4504886,43,43,43,43,4,303
Geelong - Varanus,2,2,2006,2006,2007,2007,325820645,592877787,2679,2679,2684,2685,22,1667
Geelong - Kwinana,11,11,2011,2011,2010,2010,434301826,726866749,1740,1750,1746,1746,44,3413
Kwinana - Nganhurra,3,3,2005,2005,2005,2005,162397918,292816355,812,898,893,894,19,1456
Nganhurra - Varanus,6,5,2008,2007,2006,2006,34796488,62040155,176,228,185,184,6,451
Port Lincoln - Kwinana,6,6,2008,2008,2007,2007,163040622,264907205,1366,1467,1365,1353,27,2058
Mackay - Cairns,9,9,2013,2013,2013,2013,80404191,124111218,404,610,432,428,12,961
Ballina - Newcastle,8,7,2014,2014,2014,2014,225842079,418370971,421,501,472,470,15,1173
South Trees - Townsville,16,16,2010,2010,2011,2011,173896604,275285330,434,480,497,503,28,2141
Geelong - Dampier,3,3,2003,2003,2003,2003,500841733,912204216,2668,2813,2808,2808,33,2584
Kurnell - Pyrmont,4,3,2010,2008,2010,2010,556979,297880,446,464,474,474,2,174
Sydney - Kurnell,3,3,2008,2008,2005,2005,29079810,48370839,1030,941,1027,1029,5,414
Geelong - Melbourne,69,6,2011,2010,2009,2009,40079049,62628057,57,57,78,77,91,6963
Geelong - Port Bonython,4,4,2010,2010,2008,2008,172764730,310774996,785,805,816,818,17,1309
Port Kembla - Mourilyan Harbour,1,1,2015,2015,2015,2015,31564684,47741184,1236,1236,1236,1236,3,227
Mackay - Chermside,27,25,2011,2011,2010,2010,615835695,981422261,543,960,956,1037,85,6608
Darwin - Wyndham,5,2,2012,2013,2013,2016,37384489,38785736,469,422,408,372,10,783
Esperance - Port Lincoln,6,6,2010,2010,2009,2011,141200087,189408087,850,847,851,851,20,1522
Kwinana - Okha Fpso,4,4,2012,2012,2012,2012,263927300,477895730,1080,1084,1082,1084,47,3618
South Trees - Mackay,1,1,2012,2012,2012,2012,5832835,9479026,255,255,255,255,1,63
Mackay - Townsville,47,42,2011,2011,2012,2012,313155653,508553908,254,261,263,262,74,5692
Thevenard - Port Kembla,13,10,2001,2003,1999,2000,387604333,596934165,1260,1295,1282,1285,50,3838
Port Kembla - Mooloolaba,10,10,2006,2006,2005,2008,282369978,161027918,532,540,543,540,16,1254
Thevenard - Pyrmont,21,11,2002,2008,2001,2002,712572685,1124388047,1287,1294,1300,1302,90,6929
Portland - Esperance,3,3,2015,2015,2016,2016,95828425,130861542,1049,1073,1083,1079,9,699
Sydney - Jervis Bay,53,1,2017,2017,2017,2017,63946556,13435820,243,243,341,341,23,1697
Jervis Bay - Eden,3,1,2017,2017,2017,2017,3527695,741204,323,323,332,332,1,92
Jervis Bay - Hampton,8,1,2017,2017,2017,2017,15983395,3358273,525,525,564,564,6,423
