,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,724,Spain,504,Morocco,27," Anthracite, not agglomerated",1270719082.95,2186851.272057,"Spain -  Anthracite, not agglomerated"
1,840,United States of America,504,Morocco,27," Anthracite, not agglomerated",1103889761.897,2143402.059702,"United States of America -  Anthracite, not agglomerated"
2,784,United Arab Emirates,504,Morocco,25," Salt (sodium chloride) including solution, salt water",228433285.269,1752402.430766,"United Arab Emirates -  Salt (sodium chloride) including solution, salt water"
3,012,Algeria,504,Morocco,27," Anthracite, not agglomerated",486339561.718,1539276.91804,"Algeria -  Anthracite, not agglomerated"
4,643,Russian Federation,504,Morocco,27," Anthracite, not agglomerated",753062175.876,1500155.286689,"Russian Federation -  Anthracite, not agglomerated"
5,398,Kazakhstan,504,Morocco,25," Salt (sodium chloride) including solution, salt water",116305676.057,983556.983948,"Kazakhstan -  Salt (sodium chloride) including solution, salt water"
6,076,Brazil,504,Morocco,17," Raw sugar, cane",287140154.355,964209.758027,"Brazil -  Raw sugar, cane"
7,380,Italy,504,Morocco,27," Anthracite, not agglomerated",476833609.33,859474.987721,"Italy -  Anthracite, not agglomerated"
8,840,United States of America,504,Morocco,10, Durum wheat,158287928.783,833803.959855,United States of America -  Durum wheat
9,643,Russian Federation,504,Morocco,28, Chlorine,184128910.636,805704.403689,Russian Federation -  Chlorine
10,682,Saudi Arabia,504,Morocco,27," Anthracite, not agglomerated",471734860.353,782062.226502,"Saudi Arabia -  Anthracite, not agglomerated"
11,032,Argentina,504,Morocco,10, Durum wheat,144037931.139,747156.395969,Argentina -  Durum wheat
12,682,Saudi Arabia,504,Morocco,25," Salt (sodium chloride) including solution, salt water",65787442.249,503299.423135,"Saudi Arabia -  Salt (sodium chloride) including solution, salt water"
13,076,Brazil,504,Morocco,10, Durum wheat,84850302.674,465367.243314,Brazil -  Durum wheat
14,246,Finland,504,Morocco,27," Anthracite, not agglomerated",228718595.324,425533.06095,"Finland -  Anthracite, not agglomerated"
15,724,Spain,504,Morocco,72," Pig iron, non-alloy, <0.5% phosphorus",288293392.217,413033.969364,"Spain -  Pig iron, non-alloy, <0.5% phosphorus"
16,840,United States of America,504,Morocco,23," Flour or meal, pellet of meat or offal for animal fee",84798166.134,381053.418254,"United States of America -  Flour or meal, pellet of meat or offal for animal fee"
17,616,Poland,504,Morocco,25," Salt (sodium chloride) including solution, salt water",39542156.872,360893.086558,"Poland -  Salt (sodium chloride) including solution, salt water"
18,724,Spain,504,Morocco,25," Salt (sodium chloride) including solution, salt water",39139153.658,343065.846832,"Spain -  Salt (sodium chloride) including solution, salt water"
19,826,United Kingdom,504,Morocco,27," Anthracite, not agglomerated",156143438.605,338779.21694,"United Kingdom -  Anthracite, not agglomerated"
20,724,Spain,504,Morocco,28, Chlorine,25962806.047,317466.933114,Spain -  Chlorine
21,528,Netherlands (Kingdom of the),504,Morocco,27," Anthracite, not agglomerated",181534744.897,305554.838139,"Netherlands (Kingdom of the) -  Anthracite, not agglomerated"
22,780,Trinidad and Tobago,504,Morocco,28, Chlorine,69550763.949,304110.44870099996,Trinidad and Tobago -  Chlorine
23,156,China,504,Morocco,28, Chlorine,28234769.661,301923.323298,China -  Chlorine
