Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Chios,114,82,4048,4839,2003,2000,2008,2008,724,1544,1599,1527,57,197,269,345,34,111,126,121,563.1,43501,44337,2551825,5668951,6949453,22384,70277,83519
Kea,113,109,1453,2359,2002,2003,2005,2006,386,726,675,700,38,79,200,206,20,83,85,88,236.7,18171,18520,1194856,3245014,4181547,10574,39729,49769
Karystos,108,104,1054,1702,1997,1997,2005,2006,540,822,865,858,56,89,124,121,26,69,43,43,172.0,13145,13397,1206319,3018905,3995514,11170,38349,49436
Agios Efstratios,102,96,1351,2383,1999,2000,2010,2010,418,613,693,750,54,77,298,320,14,71,64,63,203.0,15640,15940,1322263,3152792,3913224,12963,40100,50325
Methoni,101,94,1809,2238,1999,1999,2008,2008,598,964,1295,1153,61,101,246,248,28,52,47,42,242.2,17904,18247,1371644,4648855,5203102,13581,56420,75863
Agia Pelagia,98,96,1351,2321,2000,2000,2007,2008,490,748,796,804,57,89,141,142,36,70,99,100,157.2,12110,12343,1216227,3088009,3950085,12410,42680,54040
Thisvi Port,95,68,1311,2105,2001,2005,2009,2009,683,1184,1484,1507,73,122,294,301,31,76,157,160,173.1,13274,13528,1314956,3432054,4744266,13842,52557,67678
Zakynthos,93,80,1070,1020,1994,1995,2002,2008,541,694,1015,1359,53,75,222,368,25,58,32,38,194.1,14941,15228,1119297,3180236,3778681,12035,37159,44940
Mytilini,92,84,317,487,1992,1992,2003,2004,413,625,608,606,54,92,137,123,30,66,77,84,77.6,5922,6036,583133,1596082,2115110,6338,21641,28595
San Nicolas,91,76,610,980,1998,2000,2004,2004,727,967,927,926,79,103,134,136,44,65,63,63,114.0,8737,8905,1019614,2857395,3859865,11205,41071,53458
Kalamata,84,76,6859,9813,2005,2005,2009,2008,874,1634,2030,2028,110,227,440,456,28,60,63,66,783.4,56814,57905,4061154,11797798,12368216,48347,176625,235567
Psara,83,82,1796,3036,2004,2004,2005,2005,532,944,824,845,51,101,191,194,37,84,61,60,258.6,19952,20335,1694600,4520608,5429698,20417,68253,84926
Kos,81,74,211,301,1991,1990,1991,1991,523,659,707,781,62,86,119,121,37,82,77,77,62.6,4754,4845,573666,1522471,2085706,7082,23878,31681
Othoni,81,80,1153,1641,1998,1998,2006,2007,544,726,786,806,56,69,121,129,25,61,58,57,149.3,11490,11711,1091612,2954796,3722463,13477,45410,56961
Mesta,80,63,3809,3948,2003,2002,2006,2006,751,1233,1839,1474,63,93,263,296,46,99,142,126,555.6,42984,43809,2053799,5664994,6310286,25672,91384,113240
Revithoussa,74,52,4590,7038,2006,2007,2005,2006,764,848,902,836,90,121,169,156,21,33,47,46,510.1,37274,37990,2839532,7378235,7563304,38372,123867,164437
Corinth,71,68,96,127,1996,1996,2000,1998,420,476,502,483,54,82,94,91,27,43,39,42,33.2,2519,2568,383633,1080948,1519664,5403,17882,24694
Agathonisi,71,59,249,378,1988,1988,1997,1998,385,616,909,943,45,73,198,201,28,82,108,107,53.8,4099,4177,389972,1105672,1570467,5493,21223,28045
Sitia,70,45,468,689,1994,1995,2002,2003,504,731,786,798,60,90,166,168,38,65,62,62,97.1,7455,7598,596756,1873860,2348861,8525,33099,42248
Drepano,70,51,1052,1707,1999,2001,2004,2004,1314,1368,1389,1389,118,130,165,164,25,62,62,62,153.0,11772,11998,1241631,3262078,4417910,17738,66575,84065
Plomarion,68,66,253,309,1988,1988,2002,2000,283,349,337,333,36,43,42,48,13,113,52,55,43.6,3286,3349,297307,942964,1180512,4372,16315,21980
Inousses,65,52,1568,2645,2002,2000,2008,2008,560,1107,1672,1750,60,114,347,366,37,74,95,97,169.0,13026,13277,1145883,2927132,3521318,17629,62734,76130
Katakolo,63,38,1920,480,2001,2000,2005,2004,552,654,579,647,42,63,46,67,9,45,13,28,407.7,30989,31584,1213717,4405437,4431827,19265,66603,69884
Kastellorizo,62,57,518,777,1993,1992,1998,1998,509,968,720,791,56,122,135,135,23,49,27,25,85.7,6573,6699,626967,1620062,2214392,10112,36813,47266
Kimolos,57,51,1239,1959,2005,2006,2009,2009,994,1513,1851,1867,120,166,300,300,20,51,53,52,162.3,12496,12735,1083602,2864545,4115823,19011,77807,99058
Lixuri,57,50,1024,1537,2001,2001,2005,2006,574,669,808,900,57,67,180,206,19,46,33,33,127.0,9786,9974,871735,2085178,2462825,15294,45156,56110
Petra,57,55,170,258,1991,1991,2000,2000,295,479,401,407,34,113,96,68,22,60,49,50,36.8,2799,2853,297651,821989,1096696,5222,18607,24282
Karkinagri Ikarias,57,56,1057,1690,1999,1998,2006,2006,280,988,961,1067,36,108,368,371,29,53,42,43,147.9,11377,11596,948932,2688179,3391081,16648,63170,80700
Kalymnos,57,52,821,1255,1993,1993,2006,2006,506,1142,1781,1750,67,119,314,312,50,89,238,208,126.2,9705,9892,900813,2342949,3005619,15804,63321,81829
Gavdos,56,51,1856,2948,2004,2004,2004,2004,826,1209,1203,1286,86,141,337,375,46,112,170,173,318.7,24498,24968,1431363,3531610,3973001,25560,85006,107589
Agia Marina Grammatikou Attikis,56,47,716,1179,1999,1999,2005,2006,663,946,1362,1400,70,91,118,119,28,48,140,143,92.0,7069,7205,693218,1675218,2243241,12379,44430,55543
Souda,54,39,1739,1199,2001,2002,1999,2001,534,953,850,1252,46,117,185,331,22,112,108,153,397.3,30663,31252,1212718,4203763,4746089,22458,82704,95356
Nisyros,51,43,639,936,1996,1998,2005,2005,645,1230,1128,1194,71,123,230,231,52,88,88,87,127.2,9757,9945,664122,1887537,2637886,13022,53625,68926
Pilos,47,45,413,555,1995,1995,2007,2006,558,698,691,682,60,81,101,100,30,57,45,53,64.1,4840,4933,436113,1284404,1665530,9279,35141,46575
Kimi (Kymi),45,34,372,562,2001,1999,2006,2006,742,1145,1282,1321,82,121,174,173,37,46,54,59,66.6,5101,5199,515777,1394093,1926343,11462,41123,53722
Kardamyla,44,44,1606,1956,2002,2002,2009,2007,586,943,1371,1216,44,87,273,287,26,57,103,140,181.6,12872,13119,953483,3073141,3388916,21670,88079,115887
Tilos,43,42,253,319,1993,1993,1999,1998,476,603,630,666,51,66,80,90,40,72,58,67,51.1,3914,3989,278924,918193,1177406,6487,26205,34909
Phserimos Dodekanisou,42,39,334,539,1995,1996,2001,2001,537,752,948,961,54,72,120,121,58,67,121,125,51.3,3934,4009,425347,1063640,1440761,10127,35497,45405
Thira,41,15,1619,186,1999,2001,2004,2004,593,741,600,634,39,61,40,58,8,20,8,18,317.4,24584,25056,400641,2653620,3227205,9772,58217,67358
Lakki,41,24,1034,1825,1997,1994,2000,2000,828,1022,1332,1357,58,76,186,189,72,92,82,81,109.0,8426,8588,868804,1835956,2361665,21190,70908,84471
Perama Geras,41,40,73,98,1991,1991,1993,1993,333,528,353,345,44,55,77,77,19,76,35,27,26.1,1983,2021,193827,559306,761834,4727,16564,21965
Agios Nikolaos,39,36,364,195,1996,1995,2000,1996,837,1047,1048,1094,103,113,130,144,26,57,44,82,85.2,6554,6680,480896,1619885,2152659,12331,45923,58888
Arki,39,35,194,282,1991,1991,1996,1997,465,950,997,986,50,109,252,235,44,95,156,150,48.1,3664,3735,357828,1058421,1467966,9175,34590,46481
Tsingeli,37,31,74,109,1988,1989,1995,1996,317,502,510,532,41,56,77,78,35,48,61,60,18.5,1413,1440,192738,536610,741876,5209,18563,24477
Volos,37,33,119,176,1996,1994,2004,2004,616,535,733,751,67,71,97,99,36,112,77,79,30.9,2350,2395,208069,617046,860218,5623,21546,28927
Monemvasia,36,36,267,374,2000,2000,2005,2005,722,892,802,838,89,103,162,162,44,81,110,124,79.2,6079,6196,459669,1341367,1732360,12769,45420,57984
Argostoli,36,34,822,1034,1998,1999,2007,2009,479,659,803,945,58,73,164,207,17,32,18,20,113.5,8777,8946,646512,1631214,1918751,17959,52571,62918
Heraclio,35,23,620,123,2001,1997,2006,2002,421,710,605,475,42,58,54,61,17,36,22,30,139.3,10760,10967,346576,1434336,1672153,9902,38058,41904
Amaliapolis,35,33,71,105,1992,1992,1997,1998,306,462,443,441,43,71,106,106,25,42,65,67,14.4,1088,1109,158775,454484,645023,4536,16663,22353
Elevsis,35,31,100,140,1997,1997,2002,2002,407,702,829,813,69,82,183,173,36,79,199,162,32.9,2510,2559,535902,1323705,1712004,15311,42925,55805
Rethimnon,34,29,89,63,1993,1992,2004,1993,414,623,495,491,51,73,79,104,26,94,40,79,20.5,1558,1587,212899,611375,830399,6262,20175,27371
Agria,34,28,116,175,1996,1997,1999,1998,646,643,697,694,72,102,136,137,50,106,115,115,33.8,2581,2631,224516,616369,859050,6603,23653,31303
Serifos,34,10,110,38,1996,1996,2010,2008,173,381,1214,747,85,78,134,127,25,25,4,5,12.7,967,986,45230,173594,201606,1330,4670,5161
Milos,33,32,550,812,2000,2000,2004,2005,1039,1752,1554,1578,127,155,238,240,16,93,39,38,85.6,6555,6681,583173,1651061,2374794,17672,69676,92614
Palaia Fokaia,33,32,852,1561,2003,2003,2013,2013,437,704,1293,1400,45,84,484,509,19,37,49,50,84.2,6503,6627,679527,1587653,1844867,20592,63424,77446
Ierapetra,33,27,484,641,2000,1999,2004,2004,537,1122,957,1008,64,135,148,156,25,83,54,49,85.4,6333,6455,485018,1475238,1725673,14698,55781,75222
Thisvi,32,30,340,537,2001,2001,2006,2006,685,793,903,915,72,79,114,114,44,79,63,62,49.0,3766,3839,352584,932267,1298469,11018,42971,54756
Lefkimmi,31,23,511,180,1992,1993,1980,1994,488,1237,1729,918,46,78,736,357,16,71,1006,434,124.8,9447,9629,541724,1449319,1821676,17475,45129,47721
Chalkis,30,30,57,80,1996,1996,1999,1999,354,397,401,389,47,68,83,85,18,30,35,33,13.3,1015,1034,135881,387739,539090,4529,16796,22645
Lipsi,30,27,527,918,1994,1995,1998,1998,410,891,1588,1667,52,91,316,324,30,51,37,37,58.5,4511,4598,494087,1124353,1501424,16470,56545,69995
Kythnos,30,16,297,283,1990,1997,1991,1995,503,567,566,555,44,63,55,62,6,27,11,13,51.7,3998,4075,218403,526544,654359,7280,23140,27395
Andros,30,15,142,189,2002,1998,2005,2004,607,558,441,484,63,69,59,62,64,74,60,64,27.2,2089,2129,145471,408150,579586,4849,18487,24295
Alexandroupoli,30,25,145,154,2003,2004,2007,2007,406,659,760,663,44,68,159,144,24,50,90,85,31.2,2377,2423,203953,575097,780068,6798,25873,33529
Pythagoreio,29,26,55,73,1983,1983,1988,1989,367,482,397,416,49,68,68,70,32,72,34,31,31.1,2343,2388,134801,378111,517078,4648,15549,20880
Lardos Rhodes,29,24,1066,1967,2000,1999,2015,2015,472,1015,2593,3030,54,104,724,751,35,62,35,35,94.3,7279,7418,773497,1826148,2148677,26672,83159,102573
Kithira,29,29,380,681,2003,2003,2006,2006,419,597,698,728,46,65,155,163,24,38,27,27,49.1,3788,3861,294589,864083,1059413,10158,39093,49267
Hydra,28,27,867,1424,2003,2003,2011,2012,557,1134,1152,1137,88,130,313,316,24,60,32,29,119.8,9228,9405,685463,1877958,2204946,24481,82827,103291
Megalon Livadion,28,28,825,1332,2006,2006,2008,2009,428,850,877,871,60,97,185,199,22,42,40,44,96.9,7486,7630,729455,1772752,2038675,26052,76027,92344
Skyros,27,26,229,338,1996,1997,2004,2005,760,1030,863,826,96,109,184,171,17,43,30,31,45.3,3484,3551,272799,819214,1109757,10104,38314,51197
Gaios,27,18,282,255,1990,1992,1995,2005,650,856,990,951,72,71,103,116,13,48,17,25,48.9,3769,3842,269821,924126,1200096,9993,34752,44789
Paloukia,27,27,921,1547,2004,2004,2006,2006,906,1516,1510,1517,88,181,226,218,36,101,171,168,146.3,11242,11458,871819,2297874,2935880,32290,115020,146235
Alonnisos,27,25,84,123,1993,1992,2001,2001,411,572,679,684,50,68,115,115,23,78,42,43,25.4,1940,1977,203294,611395,834196,7529,27422,36641
Gythio,26,26,207,289,1998,1998,2005,2005,685,844,864,865,76,95,218,235,32,78,352,387,39.9,3053,3111,243321,751359,1032817,9358,38156,50156
Milaki,26,23,682,1173,2006,2008,2011,2011,752,1115,1275,1293,85,105,133,134,8,15,14,13,61.1,4718,4809,408498,1002886,1255448,15711,59731,73005
Iraklion,26,23,590,688,1996,1997,2006,2010,578,840,869,1225,58,84,128,170,18,229,1375,2216,167.4,12879,13127,558504,1567139,1781734,21481,64413,75216
Kapsalion (Kythira),26,26,726,1184,2003,2003,2003,2005,654,1118,1222,1249,65,122,277,292,16,71,65,65,83.1,6278,6398,560240,1467312,1760427,21548,78299,99578
Aegina,25,25,1280,2166,2002,2002,2004,2006,699,1031,1161,1168,71,99,172,172,19,77,209,238,123.3,9536,9719,803868,1989966,2224587,32155,103342,129189
Neon Karlovas,25,24,38,46,1991,1991,1995,1992,428,760,487,430,56,171,361,87,28,70,114,50,20.0,1510,1539,144068,363565,479281,5763,17024,22414
Kefalos,25,25,335,506,1998,1998,2005,2005,572,1158,1056,1084,67,115,224,228,45,93,107,109,55.6,4260,4341,356982,1034008,1392787,14279,55736,73993
Diafanion,25,25,795,1422,2001,2001,2002,2002,459,1092,1278,1306,64,125,541,562,25,66,31,29,99.6,7682,7829,654428,1506658,1778398,26177,79386,96065
Limnos,24,24,227,355,2001,2001,2006,2007,395,468,340,314,62,82,100,95,10,40,47,46,32.6,2507,2555,225767,589298,752146,9407,34830,44610
Rizes,23,23,340,459,2003,2003,2008,2007,486,697,702,752,49,72,88,99,36,51,50,55,61.9,4770,4862,287798,853084,1046392,12513,45871,55253
Antikithira,23,23,388,611,1999,1999,2007,2008,714,1008,797,779,95,125,166,164,28,40,25,24,51.6,3965,4041,468651,1256536,1567136,20376,65113,83196
Mesolongion,23,20,84,110,2004,2005,2007,2007,527,652,631,643,51,68,72,73,20,41,44,46,19.4,1491,1520,150101,442063,616070,6526,25982,33971
Kiato,22,17,85,118,1986,1988,1983,1982,652,849,919,973,69,81,102,107,56,59,96,104,22.9,1750,1784,231781,635982,889564,10536,39442,51166
Karpathos,22,22,624,1005,2000,2000,2003,2002,841,1416,1497,1542,64,137,291,296,36,69,124,128,85.9,6634,6761,396617,1295412,1567509,18028,78632,95849
Altsi,21,13,35,49,1987,1985,1986,1988,495,567,491,521,62,66,66,70,22,131,66,76,12.0,911,928,116552,330147,458002,5550,19204,26032
Oropos,21,21,75,73,1992,1992,1992,1998,510,629,686,612,58,66,66,64,39,58,85,63,35.0,2693,2744,134829,427527,579402,6420,23704,31876
Larimna,21,17,48,71,1994,1994,2002,2002,376,844,603,615,73,107,142,141,18,39,63,70,13.8,1045,1065,138814,406101,577638,6610,23862,32804
Astakos,20,19,448,345,2001,2001,2008,2009,641,1163,1434,866,70,119,337,192,24,35,23,43,96.7,7450,7593,799356,1937187,2385309,39968,94933,97407
Nea Stira,19,19,135,228,1998,1998,2010,2010,542,683,1050,1076,65,115,125,125,23,64,36,34,19.9,1517,1546,161899,394281,524982,8521,29343,37552
Astypalea,19,19,202,247,1994,1994,2003,2005,580,681,766,788,48,69,138,154,23,55,30,29,33.0,2535,2583,206789,594345,786652,10884,38760,48948
Vassiliki,19,18,68,102,1988,1988,1986,1986,635,985,1175,1252,74,108,263,267,50,68,79,79,10.5,800,815,222771,583567,775608,11725,39517,51262
Kyllini,18,18,103,137,1994,1994,2000,2000,673,920,1019,1178,81,93,105,114,16,32,28,30,26.0,1997,2035,240757,625495,820336,13375,40801,53506
Kissamos,18,17,129,184,1996,1997,2001,2004,610,791,642,540,74,104,161,119,28,42,25,25,21.2,1613,1644,219396,852598,744388,12189,35329,47433
Agnontas,18,17,54,81,1991,1990,1998,1998,561,596,623,628,71,74,75,74,31,35,39,40,12.0,909,927,116113,303970,426431,6451,23701,31013
Vrisakia,18,18,143,231,1999,1999,2007,2007,358,531,698,695,48,63,108,108,8,24,42,45,21.4,1649,1681,110918,401800,513615,6162,28247,36081
Sougia,18,17,69,85,1990,1990,1995,1995,643,949,835,920,83,154,360,466,37,72,127,160,28.6,2169,2210,229266,421727,466734,12737,38595,50016
Platania,17,17,124,191,1997,1997,2008,2008,741,840,1266,1330,95,111,162,165,34,69,45,44,25.5,1962,2000,163867,493436,688108,9639,38034,49988
Navplio,17,17,68,66,2000,2000,1999,1999,595,863,827,837,75,105,128,150,21,152,81,121,33.3,2530,2579,150438,455465,637376,8849,31890,42978
Kimasi,16,15,65,97,1995,1994,1995,1994,616,976,897,965,72,139,225,251,44,78,66,64,19.2,1464,1492,143672,410312,577550,8980,33753,44685
Nea Moudania,16,16,51,72,2004,2004,2006,2006,474,760,727,720,47,76,156,156,68,70,68,69,16.3,1248,1272,117312,346087,476245,7332,28346,37326
Antirio,16,13,65,94,1995,1994,1999,1999,817,934,873,871,102,118,129,130,64,93,119,126,21.0,1593,1623,143664,418512,592136,8979,33105,45531
Samos,15,14,20,24,1997,1998,1995,1994,358,1848,518,430,27,184,230,96,13,63,70,37,13.3,1005,1025,130709,268769,333432,8714,22674,29038
Petries,15,13,93,142,1997,1995,2004,2004,802,1049,989,999,82,112,131,133,34,52,46,44,16.4,1250,1274,144297,411793,600868,9620,36717,49689
Aigio,15,12,104,154,1997,1996,2004,2005,799,1141,1044,1121,79,125,237,250,38,51,66,62,21.4,1629,1660,174332,478402,669683,11622,42631,55253
Pitra,14,14,141,234,1997,1997,2003,2004,755,778,943,959,74,84,106,109,28,50,49,52,18.6,1430,1458,212625,587758,712518,15188,48897,61830
Linaria,14,14,64,89,1996,1996,2002,2001,341,492,430,429,50,78,93,88,18,43,58,72,8.1,623,635,75872,219879,298890,5419,19681,25960
Agia Kyriaki,14,12,59,89,1995,1997,2003,2003,609,734,683,681,78,82,101,102,24,39,25,24,13.3,1017,1037,108346,301492,414913,7739,27547,37321
Marathokampos Samou,13,13,30,43,1995,1995,2003,2003,302,629,715,723,33,63,217,217,38,57,119,119,8.5,650,662,92595,268762,377852,7123,26019,34781
Folegandros,13,12,123,201,1996,1996,2002,2003,515,1110,767,746,67,132,190,164,75,60,83,84,17.1,1309,1334,188197,495949,679648,14477,47595,64372
Ithaki,13,13,64,51,1988,1988,1998,1993,640,741,781,811,51,65,59,65,53,72,62,85,9.3,710,723,119350,348045,474006,9181,30497,41249
Evdilos,13,13,96,126,2001,2001,2000,2001,534,664,460,460,49,64,61,64,29,74,52,54,14.9,1142,1164,119654,350155,462332,9204,32864,42238
Kasos,13,12,171,311,1999,1999,2004,2004,611,671,576,575,63,94,93,94,16,27,16,15,17.3,1336,1361,178175,441770,540570,13706,42512,54279
Parga,13,10,137,33,1995,1993,2010,2003,659,809,1478,1006,27,52,79,77,29,43,7,27,43.1,3303,3367,155725,437007,557564,11979,31756,34943
Agios Stefanos,13,13,209,251,1998,1998,2007,2009,559,902,1041,1138,81,104,148,175,42,77,23,24,28.3,2185,2227,180575,533279,697432,13890,46998,60327
Itea,13,13,141,225,2002,2002,2002,2002,632,1023,1387,1486,88,122,347,358,21,42,15,13,20.4,1571,1601,136973,390029,582994,10536,45179,59614
Spetses,12,11,175,294,2002,2003,2006,2006,720,832,987,957,83,89,136,137,16,43,34,30,18.9,1458,1486,175914,479168,617220,14659,53454,67011
Sami,12,12,72,113,2002,2002,2004,2004,744,998,888,886,96,127,136,133,35,602,558,595,20.8,1589,1620,127582,368790,495262,10632,39849,52439
Stylida,12,11,54,84,1993,1992,2000,2001,617,689,754,764,68,80,80,79,11,37,23,21,6.5,495,504,83218,240428,333046,6935,24758,33810
Tinos,12,9,152,111,1997,2000,1994,1992,818,744,1124,1039,65,80,103,110,34,41,32,33,23.7,1832,1867,154185,342362,434635,12849,34740,41663
Skaloma,11,5,44,19,1979,1986,1978,1990,365,844,396,786,15,99,57,161,8,22,12,23,22.4,1718,1751,74262,201906,275537,6751,19128,24631
Syvota,11,8,234,53,1996,1994,2004,2001,675,849,824,808,34,82,57,82,4,39,9,40,67.0,5173,5273,280023,703551,876321,25457,57965,56357
Chalki,11,11,70,95,1997,1997,1995,1997,399,780,910,1027,47,81,215,242,14,80,29,33,12.8,981,999,70575,220240,310870,6416,27368,35078
Antikyra,11,10,42,65,2002,2002,2004,2004,726,769,719,718,79,78,74,74,63,88,84,81,12.5,953,971,116037,329230,440206,10549,36936,47562
Avlida,11,11,95,38,1991,1991,1986,1993,549,860,1629,627,58,138,450,219,25,68,26,74,27.5,2096,2136,107307,284846,381064,9755,27465,33123
Chania,11,11,333,533,1997,1997,2007,2009,588,1134,1104,1099,141,143,213,231,24,197,78,42,56.8,4343,4427,304868,629064,707711,27715,71004,86169
Methana,10,10,988,1128,2003,2003,2009,2009,626,1036,1757,1623,82,111,214,213,24,31,28,29,91.8,7110,7247,507182,1228096,1529410,50718,177102,217972
Marmari,10,10,112,184,1996,1996,2008,2009,759,966,932,938,96,99,120,119,14,27,21,19,14.6,1124,1145,103404,341673,450454,10340,43640,57167
Agia Marina,10,9,39,61,1998,2000,2004,2004,594,687,627,618,58,68,68,66,12,20,15,15,7.9,609,621,97556,252761,331651,9756,31696,40229
Stratoni,9,9,16,24,1995,1995,1995,1995,474,715,673,695,52,80,101,105,22,44,56,60,4.5,338,345,69020,190170,262103,7669,24108,33366
Samothraki,9,7,530,818,2005,2004,2001,2003,1548,3264,3374,3220,241,395,490,507,46,171,187,200,85.2,6580,6706,382638,1005869,1342480,42515,169899,216988
Trikeri,9,9,21,29,1991,1991,1993,1993,453,644,631,640,73,85,101,102,43,227,147,157,5.8,444,453,54193,156619,222286,6021,21933,29585
Isthmia,9,9,10,14,1989,1989,1991,1991,405,435,468,468,57,99,75,75,30,36,37,39,4.3,326,332,41621,112893,156067,4625,15107,20472
Achladi,9,8,45,68,1998,1998,2005,2006,569,1003,1037,1070,68,97,184,187,35,49,56,57,11.1,853,869,80894,244658,342711,8988,37733,48881
Sifnos,9,8,69,27,1997,1998,1996,2001,454,887,876,846,47,89,119,232,28,42,14,27,17.3,1334,1360,79065,293460,410564,8785,33923,46142
Aigiali,9,9,105,166,1997,1997,2003,2003,617,933,998,995,75,83,110,106,29,165,234,249,33.0,2515,2563,170828,426585,531781,18981,60907,74339
Dafni,9,9,31,48,1997,1997,2006,2007,621,1021,908,935,68,113,211,209,8,32,38,37,8.1,620,632,88464,260215,374639,9829,34682,49282
Eretria,8,8,9,15,1995,1995,1996,1996,516,570,541,552,68,71,76,78,16,26,26,27,3.2,244,248,46052,130394,184901,5757,18572,26333
Anafi,8,8,36,55,2001,2001,2005,2006,487,555,400,395,66,108,122,120,40,66,54,53,11.4,873,890,49744,147076,192981,6218,23110,29482
Mathraki,8,7,53,67,1996,1994,2002,2001,455,546,524,550,96,97,102,120,61,68,47,56,14.4,1102,1123,51320,164790,208128,6415,25442,31274
