Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,5485,2503,50063,69429,1999,2000,2005,2005,372,569,490,518,39,69,130,170,18,44,45,50,8470.9,651544,664054,58931264,160459341,192637058,10744,34696,42672
Italy,3776,1283,94962,76381,2003,2003,2005,2006,706,877,836,900,53,87,85,109,11,37,40,42,17223.5,1330791,1356342,86012176,235400931,273509102,22779,64501,70899
Egypt,891,638,14722,21440,2001,2001,2006,2006,597,759,677,689,69,147,130,143,20,53,43,46,2355.0,181348,184830,13592622,36110484,43662765,15255,50778,62874
Cyprus,705,280,5795,6610,1996,1997,2000,2001,625,798,762,839,66,131,143,179,27,58,60,70,1581.8,121358,123688,6837713,19421345,23708698,9699,34949,43453
Malta,567,379,11605,12859,2002,2003,2005,2006,559,775,673,694,56,94,113,133,16,46,63,62,1978.9,152457,155384,9599861,27742816,32030246,16931,55791,66001
Spain,517,430,27327,37624,2004,2004,2009,2009,1490,1731,1574,1684,136,176,175,201,24,57,46,48,3013.1,232651,237118,20043442,52474798,64682096,38769,132821,165266
Israel,461,222,6827,7570,1999,2000,2005,2006,698,818,762,788,75,186,116,138,20,36,33,38,1050.1,80812,82364,5623515,16729250,21079177,12199,44300,54842
Lebanon,394,250,7831,9626,1999,1998,2009,2009,701,879,760,781,79,123,103,116,19,51,36,41,1100.2,84813,86441,5511060,17594259,21944003,13987,55619,69317
France,307,220,16288,22629,2006,2006,2011,2010,1154,1527,1417,1507,102,145,152,170,17,37,29,31,1664.6,128436,130902,12172502,31707422,37407513,39650,129249,158658
Croatia,272,187,6362,6978,1996,1997,2004,2007,810,970,818,1069,70,106,141,194,10,31,32,45,1023.5,79099,80618,5324693,15329756,17802495,19576,63085,75186
Singapore,210,133,135027,129767,2012,2010,2014,2014,5692,5774,5692,5697,356,415,367,375,22,71,26,27,9712.0,752155,766596,46214327,138883785,164296462,220068,872319,1065642
Russian Federation,208,178,4428,7091,1998,1997,2006,2006,901,1516,1573,1618,121,178,301,311,21,60,45,44,690.2,52875,53890,4768438,12543082,15916613,22925,78882,99310
Albania,207,114,1312,603,1992,1993,2000,1998,470,1532,703,705,45,312,166,174,16,73,32,47,482.9,36894,37602,3865575,9067463,11320922,18674,46485,55413
Tunisia,206,163,2540,3409,2001,2000,2005,2005,781,903,886,910,82,103,119,131,26,50,57,63,401.1,30785,31376,2631856,7681071,9544481,12776,46369,58645
Slovenia,188,107,4438,3488,2005,2003,2007,2007,862,993,908,948,70,84,77,88,11,32,21,32,507.9,39243,39997,2406507,9893094,11585731,12801,54820,64558
Libya,185,138,2436,3547,2000,2000,2004,2004,611,720,616,603,67,129,127,131,15,59,64,60,522.9,40309,41082,2392412,6745082,8073226,12932,46069,57008
Morocco,182,84,9025,10877,2004,2005,2004,2004,1691,1834,1709,1713,140,189,151,156,14,28,20,22,1186.2,91675,93435,8471204,24971329,28857178,46545,156567,187451
Algeria,160,131,4229,5242,2003,2003,2000,2001,1116,1243,1239,1241,108,126,151,145,27,50,58,57,663.0,48277,49204,2634284,9946013,11376789,16464,80785,108649
Ukraine,138,111,1450,2282,2002,2001,2005,2005,773,875,818,816,86,103,107,108,13,36,23,22,235.3,18048,18394,1670934,4062102,5403103,12108,45760,58070
Romania,136,92,959,1338,2000,1999,2003,2003,601,872,837,898,72,117,125,129,38,56,70,78,220.5,16851,17175,1330135,3633047,4700947,9780,34997,45166
Portugal,124,58,7218,8675,2001,2002,2004,2005,1746,1790,1790,1809,98,155,119,124,10,42,15,16,989.4,76539,78009,6595938,16613756,18858161,53193,152976,178175
Gibraltar,123,119,6381,10608,2008,2008,2009,2009,1553,1653,1741,1761,136,165,181,187,21,87,95,91,940.4,72116,73501,4937650,11700554,14027164,40143,133768,167325
Saudi Arabia,112,85,10940,14108,2007,2007,2008,2008,1357,1498,1439,1467,129,232,187,221,16,41,31,35,1153.0,89313,91028,6587861,16253822,19067180,58820,186071,225198
