Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,7174,3180,69091,100165,2000,2001,2006,2007,364,475,432,451,36,63,88,96,16,54,39,41,10477.9,806685,822173,64020795,173987328,208653376,8924,29400,36391
Italy,3006,978,81799,49219,2002,2001,2006,2007,690,864,848,907,52,89,91,105,12,61,34,52,15195.9,1172748,1195264,69088727,196374670,230673908,22984,66224,71260
Cyprus,798,235,6767,7995,1998,2000,2001,2002,552,793,641,696,46,85,100,115,18,56,63,80,1574.2,121048,123372,7975799,23157592,27280223,9995,34236,41846
Egypt,785,461,11935,16392,2001,2001,2005,2005,595,833,723,710,57,93,163,112,45,97,83,71,2243.8,171771,175069,13534427,38581489,45591174,17241,57221,71238
Spain,507,437,20200,25557,2004,2003,2007,2008,1455,1587,1386,1454,132,153,124,135,18,42,34,40,2457.6,189260,192894,29120498,71735080,83942657,57437,166907,199194
Malta,501,324,10921,11431,2003,2004,2005,2006,587,874,662,687,56,128,128,135,15,70,45,54,1887.7,145266,148055,14188578,37273794,41626770,28321,82344,95447
Israel,374,195,3290,3307,1998,2000,2001,2002,666,667,696,699,61,78,74,83,44,85,53,66,725.1,55516,56582,3213662,10694845,13543117,8593,32885,40713
Lebanon,314,171,3077,4009,1997,1996,2005,2005,675,797,748,760,65,87,87,93,35,86,52,61,654.2,50396,51364,2585279,9288586,11492282,8233,36807,46723
Croatia,256,132,6523,3589,1998,1995,2003,2005,818,970,821,1066,65,86,79,130,12,67,41,84,1336.7,103259,105242,5202099,17570387,19743093,20321,70249,79132
Albania,221,107,2402,829,1993,1992,1998,1998,434,1226,660,788,38,91,198,131,24,60,240,140,644.4,49415,50364,3659482,9595545,11532194,16559,42457,45541
Slovenia,176,102,3213,2139,1997,1999,2001,2004,847,831,791,869,73,91,76,91,43,61,50,74,523.2,40420,41196,1901710,7482868,8992431,10805,44097,52629
Saudi Arabia,175,93,25364,28463,2010,2009,2011,2011,1336,1439,1363,1376,98,127,111,119,15,57,27,33,2166.0,167759,170980,11921593,30197076,35810644,68123,235040,287757
Libya,170,139,3479,5851,2000,1999,2005,2005,625,743,739,734,58,83,133,134,60,132,101,98,566.8,43751,44591,3098992,7705275,9003906,18229,58246,71290
Algeria,168,115,4532,6020,2000,2000,2000,2001,1227,1283,1315,1326,112,129,145,146,50,80,67,68,703.5,52175,53176,3758781,12033809,13969909,22374,88869,116182
France,165,134,4820,4655,2001,2001,2007,2007,1219,1520,1665,1740,119,145,152,175,37,65,80,72,764.4,58038,59152,3520235,11533001,14320578,21335,82993,105738
Tunisia,161,132,1720,2298,2001,2001,2005,2005,812,920,952,970,82,102,114,121,54,86,81,90,371.1,28468,29015,1782040,6010081,7124038,11069,43999,56010
Gibraltar,154,145,7295,12104,2008,2008,2009,2009,1515,1660,1689,1704,134,176,292,308,9,11,12,12,780.7,60135,61289,4976973,12061203,14851671,32318,116295,142445
Morocco,137,53,5576,7165,2004,2005,2006,2006,1662,1651,1643,1642,128,161,130,133,25,87,43,46,830.9,64161,65393,5755014,16719979,19250224,42007,141933,169631
Ukraine,136,130,1384,2218,1999,1999,2005,2005,734,784,762,758,84,98,115,112,46,68,91,94,179.2,13765,14029,1311379,3442727,4686507,9642,37259,47976
Netherlands,117,89,25502,27758,2010,2009,2015,2014,2868,2922,2855,2850,245,276,186,193,44,51,48,49,2138.7,164701,167863,8496527,28727502,33400027,72620,316913,395360
Portugal,116,55,5442,6798,2001,2001,2004,2004,1707,1605,1737,1744,102,163,126,132,18,66,32,38,812.2,62833,64039,5259442,13904164,15996219,45340,137575,161460
Russian Federation,112,106,2814,4925,2004,2004,2008,2008,897,994,991,992,101,132,172,173,64,102,96,95,319.8,24642,25115,2348495,5699209,6931233,20969,68845,85680
Singapore,99,67,62089,68369,2012,2010,2014,2013,5732,5536,5729,5712,386,460,402,422,23,30,28,31,4204.5,325617,331869,25002393,57946609,73534261,252549,927891,1153882
Romania,91,78,447,618,1998,1998,2002,2001,597,619,581,577,67,79,80,79,44,122,194,204,128.1,9806,9994,679613,1847283,2456638,7468,27322,35074
Belgium,80,55,24171,24525,2012,2011,2015,2014,2901,2985,2904,2906,186,239,175,178,31,39,31,32,1933.9,149059,151921,8350418,24179892,28926129,104380,423166,526104
United Kingdom of Great Britain and Northern Ireland,69,67,9506,8776,2006,2006,2007,2007,2840,3103,3055,3219,242,259,248,281,21,144,120,221,930.3,71207,72574,6314545,18886005,22031186,91515,300976,356078
United States of America,52,51,10787,18077,2011,2011,2011,2011,5400,5685,5726,5717,525,548,585,593,104,121,113,116,995.7,76702,78175,6467759,16460899,19526289,124380,465522,583229
Malaysia,43,28,33372,35422,2013,2011,2015,2014,5711,5429,5735,5752,337,385,361,378,17,34,22,26,2429.9,188225,191839,11595748,32251716,37562253,269669,1033329,1279488
Bulgaria,40,39,197,302,1999,1999,2002,2002,523,830,540,526,58,94,76,62,66,107,173,175,46.4,3543,3611,263234,733140,1007362,6581,24385,31804
Montenegro,40,21,1008,177,2001,2000,2005,2006,276,580,411,514,20,35,33,48,9,37,10,34,199.4,15429,15726,209127,1832862,2392334,5228,42027,52586
India,26,25,2455,4095,2009,2009,2010,2010,3929,4230,4256,4231,386,448,457,445,63,93,111,111,323.4,24885,25363,1986318,5662945,7127778,76397,289130,357797
Germany,23,23,1649,2049,2008,2008,2010,2011,3166,3227,3291,3308,297,299,259,268,40,50,48,54,184.5,14141,14412,1093722,3156872,3958337,47553,181672,229242
Syrian Arab Republic,22,19,195,286,1993,1992,1997,1997,895,1270,996,1004,74,128,148,149,62,164,137,144,50.4,3849,3923,336020,1075832,1304480,15274,56376,72742
United Arab Emirates,22,22,3197,4209,2003,2003,2004,2005,3624,3683,3735,3729,340,352,326,335,42,84,66,71,360.6,27877,28412,2097847,5424136,6672783,95357,336098,410867
Indonesia,21,19,3392,5843,2004,2006,2008,2008,5789,5787,6794,6870,490,482,664,680,39,116,111,90,351.4,27164,27686,2264927,5509051,6460377,107854,391213,484938
Senegal,16,16,1027,1725,2001,2001,2005,2005,3016,3081,3079,3077,276,397,305,302,124,125,140,141,126.2,9719,9905,897284,2147969,2983281,56080,208098,261687
Georgia,14,8,155,199,2002,2004,2001,2001,948,953,939,935,81,92,84,85,40,60,56,57,35.7,2739,2791,211080,683220,810672,15077,54455,66127
Nigeria,14,14,2290,3343,2007,2007,2009,2008,5049,5079,5112,5116,442,528,506,546,117,122,113,130,251.9,18427,18781,1348989,3434598,4043508,96356,369861,465327
Brazil,12,12,2766,5078,2007,2007,2008,2008,5039,5296,5107,5083,498,600,573,567,70,238,159,146,273.6,21171,21578,2162874,4181177,5303854,180239,512237,628737
China,11,11,4013,6359,2007,2007,2010,2010,7882,5342,6781,6689,682,536,615,638,50,62,68,75,324.7,25135,25617,1994376,4645665,5653428,181307,646251,802812
Ireland,10,10,351,303,2006,2006,2003,2006,2738,2817,2806,2845,246,251,202,231,64,67,36,61,46.9,3607,3677,282813,974817,1299741,28281,120736,152588
Jordan,10,10,502,116,2002,2002,2004,2007,870,909,885,890,78,88,78,91,28,34,22,25,99.0,7666,7813,148159,965787,1224095,14816,88905,105609
Canada,9,9,1481,2501,2007,2007,2008,2008,4963,5503,5315,5234,474,511,510,500,30,47,64,60,145.7,11222,11437,948434,2123928,2779718,105382,373294,457872
Mexico,8,8,1410,2419,2009,2009,2008,2008,6377,6533,6598,6608,531,555,577,582,94,178,215,229,142.1,10985,11196,999995,2885039,3516997,124999,497420,609573
Iran (Islamic Republic of),8,8,561,877,2004,2004,2009,2009,3466,2869,3191,3141,268,294,398,426,84,93,139,158,71.7,5545,5651,307686,981476,1176699,38461,166366,205567
Djibouti,7,7,259,428,2003,2003,2003,2003,2030,2013,2033,2034,210,310,373,378,32,87,145,149,33.8,2607,2657,232963,549617,765790,33280,120000,152543
Sri Lanka,7,7,1347,2534,2006,2006,2005,2005,4268,4624,5000,5045,397,454,492,497,10,12,16,17,115.3,8921,9093,806909,1895041,2182267,115273,388634,474444
Poland,7,7,919,1655,2003,2003,2005,2005,3705,4040,4601,4622,345,367,418,418,92,132,61,57,98.6,7539,7684,796360,1789119,2160980,113766,336469,419333
Denmark,6,6,278,441,2005,2005,2006,2006,3549,3581,3584,3594,332,348,323,323,25,26,28,29,40.4,3088,3147,223972,670610,921730,37329,158209,205312
Oman,6,6,661,454,1999,1999,1995,1992,3253,3173,3306,3097,288,278,246,275,24,66,31,61,146.8,11357,11575,545428,1919327,1956574,90905,338032,389583
Mauritania,6,6,580,1064,2007,2007,2007,2008,2885,2865,2797,2786,242,254,237,235,305,355,510,529,56.4,4357,4441,407761,757841,957539,67960,216020,256973
Sweden,6,6,267,424,2009,2009,2010,2010,3740,3936,3870,3851,331,370,343,340,28,46,37,35,57.9,4425,4510,184003,781124,1006897,30667,169990,218868
Sudan,6,5,200,362,2010,2009,2013,2013,1296,1312,1317,1316,134,139,135,136,41,71,131,133,23.6,1827,1862,115254,298581,359447,19209,80154,100817
Bangladesh,5,5,628,1038,2007,2007,2008,2008,5556,5501,5524,5534,511,525,524,524,138,218,265,280,61.2,4725,4816,431860,1140501,1661006,86372,379249,484588
Qatar,5,5,1905,1639,2010,2010,2008,2008,3845,4554,5174,5061,369,366,414,409,125,227,171,187,214.6,15521,15819,583694,2987062,2671948,116739,669464,953486
Finland,5,5,140,229,2008,2008,2008,2008,4170,3650,1887,1734,404,362,301,284,29,35,35,36,21.5,1644,1675,255504,700744,931902,51101,186459,234786
Jamaica,4,4,633,1036,2009,2009,2011,2011,5497,5772,5763,5703,452,453,468,465,16,30,35,38,58.0,4491,4577,416892,1350342,1552540,104223,420870,507687
Iraq,4,4,453,812,2004,2004,2008,2008,3904,3935,3959,3973,362,456,512,517,109,144,181,184,60.2,4663,4753,186652,664555,763035,46663,231621,280891
