,imp_code_str3,imp_name,HS2,description,USD,tonne
0,304,Greenland,27," Anthracite, not agglomerated",124710259.728,170937.02077499998
1,304,Greenland,25," Salt (sodium chloride) including solution, salt water",2259555.505,10522.276183
2,304,Greenland,44, Fuel wood,9893906.843,8299.54278
3,304,Greenland,22, Mineral and aerated waters not sweetened or flavoured,13478836.57,6664.506487000001
4,304,Greenland,68," Stone setts, curbstones, flagstones (except slate)",10004632.984000001,5301.823175999999
5,304,Greenland,04, Milk not concentrated nor sweetened < 1% fat,13698483.345,4578.3203300000005
6,304,Greenland,73, Sheet piling of iron or steel,21596445.315,3724.721401
7,304,Greenland,19," Infant foods of cereals, flour, starch or milk, retai",17862692.739,3651.212795
8,304,Greenland,20," Cucumbers,gherkins, prepared or preserved by vinegar",8812181.976,3345.110044
9,304,Greenland,84, Nuclear reactors,61954317.487,3095.411971
10,304,Greenland,21," Coffee extracts, essences, concentrates, preparations",15699297.521999998,3015.6041310000005
11,304,Greenland,48, Newsprint,8267241.71,2947.327215
12,304,Greenland,94," Seats, aircraft",21586456.94,2902.3986670000004
13,304,Greenland,07," Potatoes seed, fresh or chilled",4061001.568,2829.496516
14,304,Greenland,39, Polyethylene - specific gravity <0.94 in primary form,15044913.238,2660.972755
15,304,Greenland,08," Coconuts, fresh or dried",5892417.609,2315.106512
16,304,Greenland,17," Raw sugar, cane",5604685.179,1728.252629
17,304,Greenland,11, Wheat or meslin flour,1841270.714,1592.9696740000002
18,304,Greenland,72," Pig iron, non-alloy, <0.5% phosphorus",3122026.2750000004,1570.25088
19,304,Greenland,38, Artificial graphite,2860557.132,1549.784504
20,304,Greenland,87, Pedestrian controlled tractors,22344212.822,1483.8001319999998
21,304,Greenland,16," Sausages, similar products of meat, meat offal & bloo",10687195.548,1411.3443399999999
22,304,Greenland,34," Soaps, for toilet use, solid",5562760.485,1223.48003
23,304,Greenland,02," Bovine carcasses and half carcasses, fresh or chilled",6256305.73,1106.869666
24,304,Greenland,85, Electric motors of an output < 37.5 watts,27558684.081,985.6364399999999
25,304,Greenland,32, Quebracho tanning extract,4163730.796,692.4705739999999
26,304,Greenland,23," Flour or meal, pellet of meat or offal for animal fee",1511541.112,677.592596
27,304,Greenland,70," Glass cullet, waste or scrap, glass in the mass",2598099.722,571.4151099999999
28,304,Greenland,76," Aluminium unwrought, not alloyed",4703979.472999999,559.603074
29,304,Greenland,03," Ornamental fish, live",2305004.937,469.852179
30,304,Greenland,15," Lard, other pig fat and poultry fat, rendered",1027646.573,420.553189
31,304,Greenland,56," Sanitary towels, diapers and similar articles",3506140.5560000003,400.93859
32,304,Greenland,82, Spades and shovels,4950382.331,392.33612800000003
33,304,Greenland,09," Coffee, not roasted, not decaffeinated",4830184.897,387.84075099999995
34,304,Greenland,18," Cocoa beans, whole or broken, raw or roasted",4318396.998,362.882966
35,304,Greenland,28, Chlorine,652966.1190000001,343.920756
36,304,Greenland,40," Natural rubber latex, including prevulcanised",2305255.257,335.134707
37,304,Greenland,10, Durum wheat,545453.366,316.23987999999997
38,304,Greenland,30," Glands and other organs, dried, for therapeutic uses",11583278.969,305.3271
39,304,Greenland,96," Worked ivory, articles of ivory",3024995.2679999997,300.599828
40,304,Greenland,89," Cruise ships, excursion boats, ferry boats",83931330.38,273.258533
41,304,Greenland,49," Brochures, leaflets and similar, in single sheets",1749091.46,268.021136
42,304,Greenland,95," Rideable wheeled toys, dolls carriages",4410446.86,259.35787
43,304,Greenland,33, Essential oils of bergamot,3394695.323,254.88319299999998
44,304,Greenland,69," Bricks, blocks and ceramic goods of siliceous earths",3133190.4080000003,229.47695600000003
45,304,Greenland,36, Propellent powders,1412602.77,225.213157
46,304,Greenland,74, Copper mattes,1169467.689,198.952586
47,304,Greenland,63, Electric blankets of textile material,2721161.885,197.708003
48,304,Greenland,62," Mens, boys overcoats of wool or hair, not knit",7354281.791,163.802594
49,304,Greenland,86," Rail locomotives, externally electrically powered",441365.8,145.655765
50,304,Greenland,83, Padlocks of base metal,1202253.4720000003,141.147174
51,304,Greenland,61," Mens, boys overcoats, etc, of wool or hair, knit",5271637.799000001,115.01686000000001
52,304,Greenland,90," Optical fibres, except for telecommunications",6081928.57,112.799782
53,304,Greenland,29, Saturated acyclic hydrocarbons,343258.041,100.191902
54,304,Greenland,31," Animal or vegetable fertilizers, in packs >10 kg",204952.24899999998,85.833506
55,304,Greenland,05," Hair, human, unworked, waste of human hair",250840.18099999998,79.51765300000001
56,304,Greenland,24," Tobacco, unmanufactured, not stemmed or stripped",4319958.478,78.16532600000001
57,304,Greenland,59, Gum or amylaceous covered textiles for book covers et,564712.748,67.34258200000001
58,304,Greenland,35, Casein,364926.634,61.133511999999996
59,304,Greenland,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",269703.638,54.303247
60,304,Greenland,64," Waterproof footwear (Wellingtons etc), metal toe cap",1935597.984,51.853048
61,304,Greenland,57," Carpets of wool or fine animal hair, knotted",326862.608,39.363595
62,304,Greenland,88," Gliders, hang gliders",13169698.929,34.605309000000005
63,304,Greenland,12, Soya beans,204131.084,33.335854
64,304,Greenland,47, Mechanical wood pulp,33413.333,32.512266
65,304,Greenland,93," Military weapons, other than hand guns, swords, etc",1013168.3459999999,22.193552
66,304,Greenland,42," Saddlery and harness, of any material",675195.259,20.387758
67,304,Greenland,41," Bovine skins, whole, raw",5669.174,10.486459
68,304,Greenland,46, Plaits and products of plaiting materials,80194.74799999999,9.46678
69,304,Greenland,54, Sewing thread of synthetic filaments,115785.20199999999,8.351982
70,304,Greenland,78, Lead refined unwrought,40105.868,7.075445
71,304,Greenland,60," ""Long pile"" knit or crochet textile fabric",631945.369,6.163608
72,304,Greenland,67," Bird skins and feathers, articles therefrom",108967.831,5.357933
73,304,Greenland,43," Raw mink furskins, whole",181359.36000000002,5.340953
74,304,Greenland,52," Cotton, not carded or combed",97336.77699999999,5.0445459999999995
75,304,Greenland,71," Pearls natural, not permanently mounted or set",125820.061,4.450488
76,304,Greenland,81," Powders, tungsten (wolfram)",100128.605,4.396927
77,304,Greenland,65," Hat-forms, etc of felt, not shaped, no formed brim",199179.163,4.291344
