,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,752,Sweden,304,Greenland,27," Anthracite, not agglomerated",119550102.368,168824.10813299997,"Sweden -  Anthracite, not agglomerated"
1,208,Denmark,304,Greenland,25," Salt (sodium chloride) including solution, salt water",2135467.451,9812.070408,"Denmark -  Salt (sodium chloride) including solution, salt water"
2,208,Denmark,304,Greenland,44, Fuel wood,9562486.381,8252.822519000001,Denmark -  Fuel wood
3,208,Denmark,304,Greenland,22, Mineral and aerated waters not sweetened or flavoured,8695161.102,5547.322836,Denmark -  Mineral and aerated waters not sweetened or flavoured
4,208,Denmark,304,Greenland,68," Stone setts, curbstones, flagstones (except slate)",9967632.368,5298.532901,"Denmark -  Stone setts, curbstones, flagstones (except slate)"
5,208,Denmark,304,Greenland,04, Milk not concentrated nor sweetened < 1% fat,12102335.311,4111.577183,Denmark -  Milk not concentrated nor sweetened < 1% fat
6,208,Denmark,304,Greenland,73, Sheet piling of iron or steel,20161485.382,3479.621698,Denmark -  Sheet piling of iron or steel
7,208,Denmark,304,Greenland,21," Coffee extracts, essences, concentrates, preparations",11244303.269,2402.741401,"Denmark -  Coffee extracts, essences, concentrates, preparations"
8,208,Denmark,304,Greenland,48, Newsprint,6419047.376,2277.596979,Denmark -  Newsprint
9,208,Denmark,304,Greenland,94," Seats, aircraft",18079053.654,2274.631044,"Denmark -  Seats, aircraft"
10,208,Denmark,304,Greenland,19," Infant foods of cereals, flour, starch or milk, retai",9971377.88,2233.976635,"Denmark -  Infant foods of cereals, flour, starch or milk, retai"
11,208,Denmark,304,Greenland,84, Nuclear reactors,47176380.913,2225.424619,Denmark -  Nuclear reactors
12,208,Denmark,304,Greenland,27," Anthracite, not agglomerated",5019722.642,2087.801683,"Denmark -  Anthracite, not agglomerated"
13,208,Denmark,304,Greenland,39, Polyethylene - specific gravity <0.94 in primary form,12829618.123,2076.373379,Denmark -  Polyethylene - specific gravity <0.94 in primary form
14,208,Denmark,304,Greenland,07," Potatoes seed, fresh or chilled",2437314.134,2027.0730930000002,"Denmark -  Potatoes seed, fresh or chilled"
15,208,Denmark,304,Greenland,20," Cucumbers,gherkins, prepared or preserved by vinegar",5517400.37,1831.271522,"Denmark -  Cucumbers,gherkins, prepared or preserved by vinegar"
16,208,Denmark,304,Greenland,72," Pig iron, non-alloy, <0.5% phosphorus",3108985.038,1565.897929,"Denmark -  Pig iron, non-alloy, <0.5% phosphorus"
17,208,Denmark,304,Greenland,11, Wheat or meslin flour,1662559.082,1479.1904690000001,Denmark -  Wheat or meslin flour
18,208,Denmark,304,Greenland,17," Raw sugar, cane",3525282.471,1370.683452,"Denmark -  Raw sugar, cane"
19,208,Denmark,304,Greenland,38, Artificial graphite,1654734.147,1101.797417,Denmark -  Artificial graphite
20,208,Denmark,304,Greenland,16," Sausages, similar products of meat, meat offal & bloo",7459668.855,1059.467707,"Denmark -  Sausages, similar products of meat, meat offal & bloo"
21,208,Denmark,304,Greenland,85, Electric motors of an output < 37.5 watts,22890378.817,910.825215,Denmark -  Electric motors of an output < 37.5 watts
