port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Punta Cardon - Punta Guaranao,27,11,2011,2009,2004,2004,294735572,562999751,216,800,1632,1794,82,6188
Punta Cardon - Las Piedras,11,4,2014,2012,2013,2013,1949189,1183118,235,697,711,464,9,685
Guiria - Puerto De Hierro,1,1,2004,2004,2004,2004,1516448,1409016,4132,4132,4132,4132,9,676
La Guaira - Punta Guaranao,7,3,2010,2012,2008,2008,16694355,23897543,268,424,269,268,6,479
Maracaibo - San Lorenzo,13,2,2010,2010,2011,2011,10075592,8484184,102,717,236,306,15,1151
Guanta - Sucre,9,3,2002,2005,2012,2013,14055122,21878821,154,208,286,297,10,783
Sucre - Puerto Carenero,1,1,1982,1982,1982,1982,3152905,3425732,2200,2200,2200,2200,5,394
Petrozuata - Puerto De Hierro,2,2,2012,2012,2012,2012,98296916,189006342,313,313,313,313,29,2282
Sucre - Catia La Mar,3,2,1986,1988,1985,1985,3461947,4941073,930,1606,1832,1831,7,489
Catia La Mar - Independencia,6,2,1990,1988,1991,1991,847376,1210446,182,140,224,224,1,83
Independencia - Sucre,7,4,1988,1987,1989,1989,3362450,4705798,508,782,845,845,7,552
Sucre - Chichiriviche,11,3,1988,1988,1990,1990,12469866,17810924,506,505,1799,1800,14,1061
Chichiriviche - Independencia,11,5,1993,1994,2009,2009,24516874,28208098,263,322,587,574,7,536
Chichiriviche - Catia La Mar,1,1,1984,1984,1984,1984,75584,107857,120,120,120,120,0,7
Sucre - Puerto Cabello,4,3,1997,2002,1993,1991,2819026,3683113,351,737,646,739,10,729
Punta Guaranao - El Tabiazo,5,3,2007,2007,2007,2007,13734608,16062854,143,188,175,186,32,2415
Bajo Grande - El Tabiazo,3,2,2002,2001,2005,2005,7467432,12481439,565,1401,334,326,7,540
Punta Cardon - Puerto Miranda,13,7,2008,2007,2008,2008,166593579,288945935,184,308,358,353,114,8804
Puerto Miranda - Amuay (Bahia De Amuay),18,13,2007,2007,2008,2008,251054668,441384690,231,321,341,336,399,30884
El Tabiazo - Amuay (Bahia De Amuay),7,5,2005,2004,2006,2006,25994434,37231265,227,217,249,244,20,1516
Puerto Cabello - La Guaira,72,16,2010,2009,1998,1998,523265825,852673246,187,694,1711,2042,175,13396
La Guaira - Independencia,4,3,2001,2003,1997,1997,31373218,51883216,304,229,423,439,24,1850
Maracaibo - La Salina,4,3,1983,1982,1995,1996,16647971,28046762,465,482,287,283,7,549
La Salina - Puerto La Cruz,1,1,1996,1996,1996,1996,45069194,77876760,789,789,789,789,4,278
Sucre - Cumana,1,1,1983,1983,1983,1983,223518,190783,1129,1129,1129,1129,1,63
Cumana - Independencia,1,1,1983,1983,1983,1983,46508,39697,235,235,235,235,0,14
Sucre - Punta De Piedras,2,1,1983,1983,1983,1983,3908286,3335890,9869,9869,9869,9869,18,1387
Cumana - Catia La Mar,2,1,1983,1983,1983,1983,160104,136656,404,404,404,404,1,43
Amuay (Bahia De Amuay) - Punta Guaranao,14,7,2011,2007,2011,2011,60414756,98449356,285,488,1273,1402,23,1722
Cabimas - Guiria,1,1,1971,1971,1971,1971,84569,70682,723,723,723,723,1,91
Guiria - Sucre,3,3,1994,1994,2001,2002,5030818,2696462,254,4390,4134,2314,9,670
Sucre - Maracaibo,1,1,1971,1971,1971,1971,132676,110889,1134,1134,1134,1134,7,491
Punta Cardon - Jose Terminal,50,10,2007,2007,2008,2008,471730230,650004328,430,437,450,447,195,14965
El Palito - Petrozuata,5,3,2007,2007,2008,2008,41109264,63711895,355,341,335,335,14,1104
El Guamache - Jose Terminal,55,10,2008,2010,2007,2007,161776430,197692201,212,550,203,200,63,4730
Punta Guaranao - Puerto Cabello,8,4,2010,2010,2008,2007,8773668,11685249,259,274,250,250,7,541
Guiria - Guanta,11,5,2013,2008,2009,2006,1998287,1821816,266,252,221,197,6,437
Petrozuata - Guanta,32,3,2016,2014,2015,2016,1957707,1294444,72,299,105,103,12,879
Jose Terminal - Guanta,15,3,2016,2014,2017,2017,1272809,860317,107,122,146,146,5,379
Guanta - La Guaira,19,9,2011,2011,2008,2009,19143323,25994806,200,299,207,204,19,1437
La Guaira - Amuay (Bahia De Amuay),4,3,2006,2003,1997,1997,35662422,56186547,636,752,1085,1176,27,2077
