Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,925,511,55031,76426,2007,2009,2008,2009,1683,1850,1891,1912,141,197,206,224,32,61,48,55,7632.6,585989,597240,43516586,121635661,140863845,47045,158623,190086
Panama,608,369,8333,12040,2004,2006,2009,2009,374,442,400,415,37,79,73,73,36,66,54,58,1510.0,116387,118622,8810523,21544379,25001623,14491,41869,50152
Peru,568,236,36393,40329,2010,2009,2011,2011,1148,1226,1166,1174,69,119,87,91,27,52,33,35,3334.8,258018,262972,20339071,57011186,67631129,35808,126502,150104
Costa Rica,567,170,10273,6856,2003,2004,2005,2005,504,573,580,548,45,59,57,57,29,51,32,50,2378.0,183486,187009,8627547,30247600,33271701,15216,52474,58829
Ecuador,517,242,13752,15339,2008,2008,2008,2008,633,761,756,791,67,91,86,90,28,48,34,38,2009.8,155194,158173,12234462,36222289,41091636,23664,76337,88912
Mexico,433,237,41373,49394,2007,2008,2007,2008,1735,1790,1785,1815,130,166,159,174,25,62,50,66,4201.5,325208,331452,27144938,73272939,84254816,62690,198507,230877
Dominican Republic,429,144,11023,12395,2007,2007,2009,2009,627,648,635,631,44,65,51,53,20,39,23,25,1550.8,119700,121998,9482453,27098777,30669241,22104,70430,81603
Brazil,282,186,40982,49301,2009,2010,2008,2009,3021,3170,3249,3165,236,318,279,302,24,88,61,77,4178.5,322860,329059,27192614,72473477,82719351,96428,307408,357576
Jamaica,194,99,4894,5024,2008,2008,2008,2011,499,614,541,541,40,70,49,55,24,53,39,45,689.3,53303,54326,3161413,9687896,11134715,16296,58064,67486
Trinidad and Tobago,167,114,4335,6396,2009,2009,2008,2009,864,962,998,959,77,110,120,116,20,38,51,47,658.3,50291,51257,3391895,10120536,11820425,20311,77540,97272
Venezuela (Bolivarian Republic of),163,82,2216,3134,2005,2006,2007,2007,610,673,719,720,60,93,108,113,77,113,106,109,524.5,40307,41081,2371496,7685911,8820356,14549,53788,65554
Chile,149,124,25383,39257,2011,2011,2012,2012,2522,3616,3375,3658,274,355,413,465,100,134,118,135,2106.7,162593,165714,12261433,33666459,39556586,82291,320348,385847
Guatemala,142,92,6719,8635,2006,2006,2005,2006,1254,1399,1252,1253,124,140,132,136,24,48,33,39,903.8,69914,71256,5758734,16150105,18486178,40554,130631,152545
Spain,136,94,26520,41094,2007,2008,2008,2009,4324,4288,4355,4306,326,347,338,348,24,64,69,81,3106.0,240475,245092,18600413,48329004,55437442,136768,426324,501897
Aruba,116,68,1558,1564,2002,2004,2006,2007,392,467,438,475,39,88,76,112,15,40,40,61,281.2,21690,22106,1212613,3245064,3903448,10454,33127,40033
Curaçao,109,34,1733,724,2000,2004,1995,2004,449,509,454,460,36,81,49,84,11,25,19,35,350.3,27050,27569,1422018,4432820,4648797,13046,41418,43367
Honduras,83,40,2021,2238,2001,2004,2001,2002,1057,1052,1072,1075,82,113,99,100,16,55,32,35,358.5,27716,28248,2456065,7561809,8464834,29591,95055,110274
United Kingdom of Great Britain and Northern Ireland,77,37,8297,11528,2005,2007,2006,2006,4275,4343,4297,4299,269,347,303,312,19,104,27,29,1340.7,103599,105588,8515957,27746936,30944400,110597,388156,455124
Turkey,72,55,37734,72952,2011,2011,2011,2011,5955,5983,6001,5999,540,548,554,554,87,76,80,80,2169.3,168018,171244,16496166,33389007,38389002,229113,660598,765865
Puerto Rico,72,54,1824,2418,2007,2007,2007,2007,780,821,912,934,70,83,136,154,22,52,29,32,238.6,18297,18649,1254049,3970354,4568999,17417,65817,77994
Netherlands,70,62,17613,31983,2010,2010,2011,2011,4496,4405,4236,4229,416,407,432,438,58,63,72,74,1307.6,100888,102825,8549212,21498246,24851846,122132,405192,475821
Cuba,61,19,1751,1648,2008,2006,2008,2008,1110,1074,1201,1227,73,98,87,92,33,24,31,37,310.5,23960,24420,1556070,5892089,6671199,25509,99779,118844
Guadeloupe,60,17,1842,2322,2008,2007,2009,2008,1099,1021,1097,1092,70,80,75,76,16,45,23,25,295.5,22859,23298,1787435,6396455,7141381,29791,112081,133310
Nicaragua,59,17,310,406,1996,2004,2008,2007,198,865,821,819,25,93,127,124,14,118,89,109,65.0,5003,5099,355010,962559,1283119,6017,20627,26557
Canada,44,25,4148,6920,1998,2002,1997,1997,2443,2509,2461,2461,222,247,232,232,44,70,65,66,373.6,28699,29250,1819258,4838776,5695186,41347,167248,204858
Gibraltar,43,43,10701,20235,2011,2011,2011,2011,4061,4127,4036,4027,388,407,396,394,11,11,12,12,661.8,51230,52213,5066342,10864966,12910882,117822,370795,437624
French Polynesia,43,17,5862,6851,2008,2007,2008,2009,4850,4777,4807,4839,302,305,307,308,13,14,15,15,1018.2,78873,80387,5934654,21229376,23069544,138015,493798,572387
New Zealand,37,15,10172,11875,2007,2006,2007,2007,6900,6918,6913,6909,439,456,451,449,15,17,18,18,1556.9,120600,122915,9476604,25740791,28958112,256124,756808,872771
China,36,30,22717,40408,2010,2010,2012,2012,9230,9047,10412,11128,808,795,1184,1221,24,68,73,75,1503.5,116451,118687,12091502,24442804,27196766,335875,978057,1182990
Saint Lucia,33,28,1508,2695,2006,2006,2008,2008,1033,1048,1062,1070,112,128,128,130,36,49,55,57,240.7,18637,18994,1709428,3076067,3854942,51801,125484,157011
Virgin Islands (U.S.),32,8,187,258,2013,2010,2010,2009,876,836,871,867,100,121,165,187,36,44,52,55,69.2,5283,5384,199357,531073,617226,6230,24642,31751
Italy,28,24,6923,12683,2008,2008,2009,2009,5398,5666,5772,5762,470,478,526,528,65,113,116,117,595.4,46090,46975,3226879,9002156,10234624,115246,458546,551233
"Bonaire, Sint Eustatius and Saba",24,24,701,1204,2006,2006,2008,2009,789,758,803,817,76,78,85,87,32,55,60,61,103.1,7975,8128,595466,1290826,1651044,24811,73064,91395
Guyana,22,18,200,287,2006,2006,2010,2010,1256,1250,1232,1235,142,148,123,124,47,52,58,58,34.2,2614,2664,314531,891108,1219983,14297,52660,68986
Bahamas,22,21,1308,1793,2006,2006,2006,2007,1198,1169,1177,1231,102,116,118,134,12,34,40,26,203.4,15755,16057,1073183,2755558,3162512,48781,144385,170172
Portugal,21,20,7442,14358,2012,2012,2012,2012,3787,3816,3812,3812,356,382,384,384,89,95,95,95,415.9,32216,32835,3230151,6407328,7378266,153817,435832,503323
Sint Maarten (Dutch part),18,2,77,114,2014,2012,2015,2015,867,964,887,886,98,103,110,109,26,26,25,25,18.1,1392,1418,241837,548537,660815,13435,40512,50565
France,17,17,3294,6086,2010,2010,2011,2012,4381,4117,4233,4233,433,392,424,424,116,227,128,127,259.2,20035,20420,1516515,3834066,4529490,89207,331398,400067
Israel,16,6,9115,17927,2011,2010,2011,2011,6129,6127,6159,6159,556,610,584,584,146,157,166,166,487.9,37793,38519,4033111,8000079,9212375,252069,714226,824828
Singapore,16,16,10381,19685,2007,2007,2010,2010,11806,10435,11348,11587,1044,945,1054,1054,12,19,17,17,725.7,56194,57273,5669518,12338904,13966687,354345,1071105,1289905
Cayman Islands,14,11,633,70,2001,2001,2006,2004,694,758,766,752,40,57,52,58,8,24,9,20,130.7,10115,10309,218548,1068312,1237870,15611,69826,78170
Malaysia,14,6,7486,14377,2008,2008,2008,2008,296,11204,7818,9005,38,1027,1196,1204,14,15,15,15,413.0,31992,32607,3393621,6281135,6905374,242401,672707,809538
Japan,13,12,4853,8139,2009,2009,2010,2011,8556,8593,8587,8609,804,790,809,833,54,53,51,53,364.9,28267,28809,1864342,6016667,6669734,143411,667178,831044
Uruguay,12,12,2297,4162,2013,2013,2013,2013,5013,5028,5014,5009,460,456,455,455,8,30,29,28,174.9,13542,13802,1148237,3088757,3729646,95686,388911,478387
Greece,12,10,4482,8574,2006,2004,2014,2014,5561,5032,5632,5633,504,455,504,504,4,8,10,10,249.4,19316,19687,2063663,4179311,4920727,171972,503365,585907
Sweden,12,12,1691,2502,2008,2008,2009,2008,4923,4925,4773,4685,423,409,376,381,8,22,15,14,157.6,12132,12365,962417,2729723,3600776,80201,313934,388857
Suriname,11,10,162,251,2010,2010,2010,2011,1446,1550,1635,1642,154,177,203,206,91,94,108,109,27.9,2141,2182,224129,635676,860996,20375,81368,102537
Indonesia,11,11,12607,24274,2010,2010,2012,2012,11964,10532,11714,11886,1044,968,1140,1139,12,42,47,47,746.8,57850,58961,5987500,11193634,12320559,544318,1494373,1805298
Martinique,11,8,232,336,2007,2006,2008,2008,930,986,1006,990,83,93,93,93,45,40,37,38,37.2,2858,2913,193176,660589,856532,17561,80148,103411
"Korea, Republic of",10,10,9641,17346,2007,2007,2007,2006,14277,13188,13870,14117,1295,1173,1265,1307,370,366,435,465,554.0,42908,43732,4247188,9079916,10629424,424719,1255463,1451035
Poland,9,9,2899,5321,2011,2011,2011,2011,5397,5471,5471,5475,516,597,579,579,90,104,108,108,217.5,16729,17050,1296448,2745308,3198402,144050,453111,530213
Morocco,9,9,942,1193,2006,2006,2005,2006,3949,3717,3397,3980,296,278,283,290,16,62,43,51,181.2,13998,14267,965682,2719570,3073186,107298,330903,382852
French Guiana,8,6,114,157,2010,2010,2009,2009,1627,1625,1632,1632,176,207,188,190,112,113,126,126,27.5,2100,2140,81681,260332,367482,10210,50921,68324
South Africa,7,7,3579,6864,2006,2006,2002,2002,6979,8949,9741,9853,639,868,1344,1365,15,57,49,48,216.8,16791,17113,1890430,3890503,4614646,270061,823599,973526
India,7,7,6599,12646,2014,2014,2014,2014,11522,10340,10861,11157,988,891,954,959,63,81,70,70,404.8,31342,31944,3340879,6502251,7277689,477268,1405859,1737982
Haiti,7,7,62,98,1996,1996,2003,2003,629,737,813,814,80,87,96,97,12,19,22,22,9.5,730,744,51567,161327,230074,7367,36335,48787
Belgium,7,4,1068,1160,2008,2008,2008,2008,4972,4948,5159,5154,305,358,348,350,13,7,26,26,164.9,12741,12985,946275,3410244,3734137,135182,495845,582611
Malta,7,7,2489,4582,2013,2013,2013,2013,5106,5222,5154,5127,479,459,472,476,14,13,14,14,178.3,13814,14079,1400144,2896215,3400705,200021,565180,664883
Denmark,6,6,847,1437,2009,2009,2010,2010,4909,4895,4878,4876,429,431,436,437,5,8,4,4,79.5,6115,6233,373071,887678,1157244,62179,226097,280312
Mauritius,6,6,3581,6759,2008,2008,2007,2007,8467,8476,8476,8477,798,822,832,832,12,17,18,18,193.1,14959,15246,1768034,3459660,3984960,294672,826557,966076
Saint Vincent and the Grenadines,5,4,12,16,1995,1996,1995,1995,914,922,919,919,138,149,152,152,98,98,95,95,3.1,233,237,50663,145344,208870,10133,33028,47502
United Arab Emirates,5,4,1629,3088,1989,1997,2011,2011,383,4603,8956,8973,172,453,811,811,24,224,417,416,128.7,9971,10163,899568,1733014,1971809,179914,487861,578313
Germany,5,5,1098,1114,2006,2006,2009,2009,4650,3842,4481,4464,268,278,340,407,15,26,46,73,79.2,6104,6221,465815,1534381,1769241,93163,324881,365868
Belize,4,4,180,67,2011,2011,2011,2009,1044,1126,1053,1090,84,106,74,100,124,201,59,230,37.8,2920,2976,29583,254446,372904,7396,72922,98582
Gabon,4,4,249,351,2006,2006,2009,2009,5124,5119,5139,5142,403,420,405,406,62,73,84,86,47.4,3661,3731,181103,558594,824661,45276,220777,289817
Ireland,3,3,1109,2157,2012,2012,2012,2012,3896,3991,3991,3990,466,446,449,448,272,191,195,193,47.1,3646,3716,485254,962550,1108410,161751,458314,529287
El Salvador,3,3,66,115,2015,2015,2015,2015,995,1080,1047,1047,73,86,84,85,47,105,143,144,12.1,931,949,42629,150990,175819,14210,62281,75015
Norway,3,3,207,267,2013,2013,2013,2013,4896,4855,4858,4842,390,386,385,386,52,37,38,38,36.0,2769,2822,103731,348765,522345,34577,192354,258938
Finland,3,3,120,170,2001,2001,2001,2001,5698,5714,5711,5714,483,475,476,476,63,61,60,61,28.7,2195,2237,132540,421066,596673,44180,206623,269916
Australia,2,2,1973,3731,1998,1998,2015,2015,16548,16548,20560,20580,3922,3922,2076,2070,81,81,23,23,124.6,9636,9821,897897,1836946,2167017,448949,1285521,1513747
Slovenia,2,2,784,1480,2013,2013,2014,2014,5612,5612,5631,5632,757,757,868,874,29,29,19,19,54.0,4186,4267,323230,729150,837158,161615,538186,635739
Qatar,2,2,0,0,1970,1970,1970,1969,254,254,161,166,68,68,69,70,60,60,61,62,0.4,30,31,5419,13160,17813,2710,7229,9858
Iraq,2,1,0,0,1958,1958,1958,1958,61,61,61,61,13,13,17,17,3,3,1,1,0.0,3,3,204,585,841,102,332,478
Viet Nam,2,1,39,38,2009,2009,2009,2009,7621,7621,7621,7621,1552,1552,1359,1359,1684,1684,1776,1776,24.9,1873,1909,961033,2272554,3042827,480517,1240780,1675264
Monaco,2,1,15,26,2018,2018,2018,2018,813,813,813,813,76,76,76,76,4,4,4,4,2.9,221,225,31527,89590,106120,15764,49411,57924
Lebanon,2,1,67,69,1973,1973,1973,1973,6185,6185,6185,6185,523,523,523,523,16,16,16,16,18.7,1443,1471,118404,347324,478983,59202,237178,299055
Côte d'Ivoire,2,2,558,1028,2010,2010,2010,2010,4594,4594,4594,4594,410,410,409,409,174,174,172,173,42.1,3261,3323,531233,1118726,1231946,265617,652392,815412
Antigua and Barbuda,2,2,73,23,2004,2004,2004,2004,828,828,828,826,66,66,67,66,5,5,5,5,4.1,319,325,23129,101972,118094,11564,43956,47306
