port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Piran - Koper,2,2,2004,2004,2006,2006,503223,761791,16,16,16,17,1,98
Mala Nedelja - Zgornji Jakobski Dol,1,1,1984,1984,1984,1984,2435506,1208796,389,389,389,389,1,42
